,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
111,Dak Prescott,Leonard Fournette,Chris Carson,DeAndre Hopkins,Jamison Crowder,Julio Jones,Austin Hooper,George Kittle,New York Jets,148.508,50000
112,Patrick Mahomes,Leonard Fournette,Chris Carson,DeAndre Hopkins,Jamison Crowder,Tyler Boyd,Austin Hooper,George Kittle,New York Jets,148.502,49600
113,Lamar Jackson,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Michael Thomas,Austin Hooper,George Kittle,New York Jets,148.454,49800
114,Dak Prescott,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,148.358,49700
115,Dak Prescott,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,Austin Hooper,New York Jets,148.268,49500
116,Patrick Mahomes,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Austin Hooper,George Kittle,New York Jets,148.21200000000002,49900
117,Deshaun Watson,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Julio Jones,Austin Hooper,George Kittle,New York Jets,148.142,49800
118,Matt Ryan,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,148.028,49500
119,Dak Prescott,Le'Veon Bell,Chris Carson,DeAndre Hopkins,Jamison Crowder,Michael Thomas,Austin Hooper,George Kittle,New York Jets,147.918,49500
120,Dak Prescott,Leonard Fournette,Chris Carson,DeAndre Hopkins,Jamison Crowder,Michael Thomas,Austin Hooper,George Kittle,New York Jets,147.798,49800
121,Dak Prescott,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Michael Thomas,Zach Ertz,George Kittle,New York Jets,147.64800000000002,49500
122,Patrick Mahomes,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Austin Hooper,George Kittle,New York Jets,147.502,49700
123,Lamar Jackson,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,147.484,49700
124,Deshaun Watson,Le'Veon Bell,Leonard Fournette,Jamison Crowder,Tyler Boyd,Michael Thomas,Austin Hooper,George Kittle,New York Jets,147.432,49600
125,Lamar Jackson,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,Austin Hooper,New York Jets,147.394,49500
126,Dak Prescott,Chris Carson,Ezekiel Elliott,Amari Cooper,Jamison Crowder,Tyler Boyd,Zach Ertz,Austin Hooper,New York Jets,147.388,49900
127,Patrick Mahomes,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Austin Hooper,George Kittle,New York Jets,147.382,50000
128,Lamar Jackson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,147.364,50000
129,Lamar Jackson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,Austin Hooper,New York Jets,147.274,49800
130,Lamar Jackson,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Zach Ertz,George Kittle,New York Jets,146.77400000000003,49500
131,Lamar Jackson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Zach Ertz,George Kittle,New York Jets,146.65400000000002,49800
132,Lamar Jackson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Zach Ertz,Austin Hooper,New York Jets,146.56400000000002,49600
133,Deshaun Watson,Le'Veon Bell,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,146.462,49500
134,Deshaun Watson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,George Kittle,New York Jets,146.34199999999998,49800
135,Deshaun Watson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Zach Ertz,Austin Hooper,New York Jets,146.25199999999998,49600
136,Dak Prescott,Chris Carson,Ezekiel Elliott,Amari Cooper,Jamison Crowder,Tyler Boyd,Austin Hooper,George Kittle,New York Jets,146.14800000000002,49700
137,Lamar Jackson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Julio Jones,Austin Hooper,George Kittle,New York Jets,146.03400000000002,49600
138,Deshaun Watson,Leonard Fournette,Chris Carson,Jamison Crowder,Tyler Boyd,Michael Thomas,Zach Ertz,George Kittle,New York Jets,145.632,49600
