,Player,Salary,Position
66,Royce Freeman,4000.0,RB
61,Marlon Mack,4000.0,RB
68,La'Mical Perine,4000.0,RB
76,Trayveon Williams,4000.0,RB
81,Nathan Cottrell,4000.0,RB
80,Devine Ozigbo,4000.0,RB
69,D'Ernest Johnson,4000.0,RB
79,Dare Ogunbowale,4000.0,RB
78,Scottie Phillips,4000.0,RB
77,CJ Prosise,4000.0,RB
64,Joshua Kelley,4000.0,RB
75,Samaje Perine,4000.0,RB
74,Eli Penny,4000.0,RB
73,Saquon Barkley,4000.0,RB
72,Alfred Morris,4000.0,RB
70,Justice Hill,4000.0,RB
71,Dion Lewis,4000.0,RB
189,Evan Engram,3900.0,TE
113,Zach Pascal,3800.0,WR
114,Darius Slayton,3800.0,WR
115,Jerry Jeudy,3700.0,WR
117,Laviska Shenault,3700.0,WR
116,Donovan Peoples-Jones,3700.0,WR
118,Denzel Mims,3600.0,WR
190,Dallas Goedert,3600.0,TE
120,Travis Fulgham,3500.0,WR
119,Keelan Cole,3500.0,WR
121,Golden Tate,3400.0,WR
122,AJ Green,3400.0,WR
241,Colts,3200.0,DST
123,KJ Hamler,3200.0,WR
124,Jalen Guyton,3200.0,WR
125,Alshon Jeffery,3200.0,WR
127,Miles Boykin,3100.0,WR
191,Zach Ertz,3100.0,TE
126,Mecole Hardman,3100.0,WR
170,Collin Johnson,3000.0,WR
175,Freddie Swain,3000.0,WR
174,DeAndre Carter,3000.0,WR
173,Riley Ridley,3000.0,WR
172,Dede Westbrook,3000.0,WR
171,Chris Conley,3000.0,WR
168,Isaiah Coulter,3000.0,WR
169,Will Fuller,3000.0,WR
177,Van Jefferson,3000.0,WR
167,Steven Mitchell,3000.0,WR
166,John Ross,3000.0,WR
165,Auden Tate,3000.0,WR
176,Penny Hart,3000.0,WR
180,Quez Watkins,3000.0,WR
178,Nsimba Webster,3000.0,WR
179,Trishton Jackson,3000.0,WR
163,Mike Thomas,3000.0,WR
181,John Hightower,3000.0,WR
182,JJ Arcega-Whiteside,3000.0,WR
183,DeSean Jackson,3000.0,WR
184,Cedrick Wilson,3000.0,WR
185,Malik Turner,3000.0,WR
129,Dontrelle Inman,3000.0,WR
128,Steven Sims,3000.0,WR
131,Keith Kirkwood,3000.0,WR
192,Cole Kmet,3000.0,TE
193,Tyler Eifert,3000.0,TE
164,Stanley Morgan,3000.0,WR
130,Pharoh Cooper,3000.0,WR
162,Alex Erickson,3000.0,WR
146,Joe Reed,3000.0,WR
161,Cody Core,3000.0,WR
132,Omar Bayless,3000.0,WR
133,Isaiah Wright,3000.0,WR
135,Kelvin Harmon,3000.0,WR
136,Emanuel Hall,3000.0,WR
137,Ashton Dulin,3000.0,WR
138,Marcus Johnson,3000.0,WR
139,DeMichael Harris,3000.0,WR
140,Dezmon Patmon,3000.0,WR
141,Parris Campbell,3000.0,WR
142,Byron Pringle,3000.0,WR
143,Christian Blake,3000.0,WR
144,Olamide Zaccheaus,3000.0,WR
145,KJ Hill,3000.0,WR
134,Antonio Gandy-Golden,3000.0,WR
147,DaeSean Hamilton,3000.0,WR
149,Tyrie Cleveland,3000.0,WR
150,Jeff Smith,3000.0,WR
151,Lawrence Cager,3000.0,WR
152,Odell Beckham,3000.0,WR
153,Dez Bryant,3000.0,WR
154,Devin Duvernay,3000.0,WR
155,James Proche,3000.0,WR
156,Antoine Wesley,3000.0,WR
157,Austin Mack,3000.0,WR
160,David Sills,3000.0,WR
158,CJ Board,3000.0,WR
148,Diontae Spencer,3000.0,WR
159,Dante Pettis,3000.0,WR
242,Eagles,2900.0,DST
194,Drew Sample,2900.0,TE
195,Jack Doyle,2800.0,TE
196,Trey Burton,2700.0,TE
224,James O'Shaughnessy,2500.0,TE
232,Will Dissly,2500.0,TE
225,Eric Saubert,2500.0,TE
226,Tyler Davis,2500.0,TE
227,Ben Ellefson,2500.0,TE
228,Josh Oliver,2500.0,TE
223,Kahale Warring,2500.0,TE
229,JP Holtz,2500.0,TE
230,Darion Clark,2500.0,TE
231,Patrick Scales,2500.0,TE
240,Sean McKeon,2500.0,TE
233,Colby Parkinson,2500.0,TE
234,Tyler Ott,2500.0,TE
235,Johnny Mundt,2500.0,TE
236,Brycen Hopkins,2500.0,TE
237,Richard Rodgers,2500.0,TE
238,Joshua Perkins,2500.0,TE
239,Blake Bell,2500.0,TE
243,Giants,2500.0,DST
221,Clark Harris,2500.0,TE
222,Pharaoh Brown,2500.0,TE
205,James Winchester,2500.0,TE
220,CJ Uzomah,2500.0,TE
219,Mason Schreck,2500.0,TE
197,Colin Thompson,2500.0,TE
198,Thaddeus Moss,2500.0,TE
199,Kevin Rader,2500.0,TE
200,Zach Gentry,2500.0,TE
201,Mo Alie-Cox,2500.0,TE
202,Noah Togiai,2500.0,TE
203,Nick Keizer,2500.0,TE
204,Ricky Seals-Jones,2500.0,TE
206,Jaeden Graham,2500.0,TE
207,Donald Parham,2500.0,TE
208,Albert Okwuegbunam,2500.0,TE
209,Jake Butt,2500.0,TE
210,Austin Fort,2500.0,TE
211,Andrew Beck,2500.0,TE
212,Trevon Wesco,2500.0,TE
213,Ross Travis,2500.0,TE
214,Harrison Bryant,2500.0,TE
215,Stephen Carlson,2500.0,TE
216,Kaden Smith,2500.0,TE
217,Levine Toilolo,2500.0,TE
218,Cethan Carter,2500.0,TE
244,Bengals,2300.0,DST
245,Jaguars,2200.0,DST
