,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
192,RB,Ty Montgomery (15862749),Ty Montgomery,15862749.0,RB/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,NO,2.05
193,RB,Michael Burton (15862751),Michael Burton,15862751.0,RB/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,NO,1.08
194,RB,Qadree Ollison (15862753),Qadree Ollison,15862753.0,RB/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,0.3
195,RB,Tony Brooks-James (15862755),Tony Brooks-James,15862755.0,RB/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,0.4
196,RB,Keith Smith (15862757),Keith Smith,15862757.0,RB/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,0.69
197,TE,Hayden Hurst (15863151),Hayden Hurst,15863151.0,TE/FLEX,4000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,9.54
198,QB,David Blough (15862546),David Blough,15862546.0,QB,4000.0,DET@CHI 12/06/2020 01:00PM ET,DET,0.0
199,RB,Jonathan Williams (15862737),Jonathan Williams,15862737.0,RB/FLEX,4000.0,DET@CHI 12/06/2020 01:00PM ET,DET,5.6
200,RB,Jason Cabinda (15862739),Jason Cabinda,15862739.0,RB/FLEX,4000.0,DET@CHI 12/06/2020 01:00PM ET,DET,0.56
201,RB,Ryan Nall (15862741),Ryan Nall,15862741.0,RB/FLEX,4000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,2.96
202,RB,Artavis Pierce (15862743),Artavis Pierce,15862743.0,RB/FLEX,4000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,0.45
203,RB,Tarik Cohen (15862745),Tarik Cohen,15862745.0,RB/FLEX,4000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,5.83
204,QB,Josh Dobbs (15862545),Josh Dobbs,15862545.0,QB,4000.0,Postponed,PIT,0.0
205,RB,Peyton Barber (15862727),Peyton Barber,15862727.0,RB/FLEX,4000.0,Postponed,WAS,3.6
206,RB,Bryce Love (15862729),Bryce Love,15862729.0,RB/FLEX,4000.0,Postponed,WAS,0.0
207,RB,Jaylen Samuels (15862731),Jaylen Samuels,15862731.0,RB/FLEX,4000.0,Postponed,PIT,0.55
208,RB,Trey Edmunds (15862733),Trey Edmunds,15862733.0,RB/FLEX,4000.0,Postponed,PIT,0.0
209,RB,Derek Watt (15862735),Derek Watt,15862735.0,RB/FLEX,4000.0,Postponed,PIT,0.0
210,RB,Devine Ozigbo (15862709),Devine Ozigbo,15862709.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,1.17
211,RB,Dare Ogunbowale (15862711),Dare Ogunbowale,15862711.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.3
212,RB,Nathan Cottrell (15862713),Nathan Cottrell,15862713.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.0
213,RB,Craig Reynolds (15862715),Craig Reynolds,15862715.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.0
214,RB,Ryquell Armstead (15862717),Ryquell Armstead,15862717.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.0
215,RB,Chris Thompson (15862719),Chris Thompson,15862719.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,7.1
216,RB,Mike Boone (15862721),Mike Boone,15862721.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,0.49
217,RB,Ameer Abdullah (15862723),Ameer Abdullah,15862723.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,1.83
218,RB,C.J. Ham (15862725),CJ Ham,15862725.0,RB/FLEX,4000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,0.63
219,QB,Joe Burrow (15862540),Joe Burrow,15862540.0,QB,4000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,19.77
220,QB,Reid Sinnett (15862544),Reid Sinnett,15862544.0,QB,4000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,0.0
221,RB,Patrick Laird (15862697),Patrick Laird,15862697.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,1.72
222,RB,Malcolm Perry (15862699),Malcolm Perry,15862699.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,2.66
223,RB,DeAndre Washington (15862701),DeAndre Washington,15862701.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,3.3
224,RB,Chandler Cox (15862703),Chandler Cox,15862703.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,1.45
225,RB,Samaje Perine (15862705),Samaje Perine,15862705.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,2.85
226,RB,Trayveon Williams (15862707),Trayveon Williams,15862707.0,RB/FLEX,4000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,2.15
227,RB,DeeJay Dallas (15862681),DeeJay Dallas,15862681.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,7.59
228,RB,Travis Homer (15862683),Travis Homer,15862683.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,3.64
229,RB,Rashaad Penny (15862685),Rashaad Penny,15862685.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,0.0
230,RB,Nick Bellore (15862687),Nick Bellore,15862687.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,0.4
231,RB,Dion Lewis (15862689),Dion Lewis,15862689.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,4.2
232,RB,Alfred Morris (15862691),Alfred Morris,15862691.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,3.78
233,RB,Saquon Barkley (15862693),Saquon Barkley,15862693.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,7.7
234,RB,Elijhaa Penny (15862695),Elijhaa Penny,15862695.0,RB/FLEX,4000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,0.43
235,QB,Brett Hundley (15862543),Brett Hundley,15862543.0,QB,4000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.0
236,RB,Malcolm Brown (15862649),Malcolm Brown,15862649.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,8.83
237,RB,Jonathan Ward (15862671),Jonathan Ward,15862671.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.0
238,RB,Eno Benjamin (15862673),Eno Benjamin,15862673.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.0
239,RB,D.J. Foster (15862675),DJ Foster,15862675.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.48
240,RB,Xavier Jones (15862677),Xavier Jones,15862677.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,0.0
241,RB,Raymond Calais (15862679),Raymond Calais,15862679.0,RB/FLEX,4000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,0.0
242,QB,Easton Stick (15862541),Easton Stick,15862541.0,QB,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,-0.04
243,QB,Brian Hoyer (15862542),Brian Hoyer,15862542.0,QB,4000.0,NE@LAC 12/06/2020 04:25PM ET,NE,4.0
244,RB,Kalen Ballage (15862651),Kalen Ballage,15862651.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,10.45
245,RB,Joshua Kelley (15862655),Joshua Kelley,15862655.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,7.28
246,RB,Troymaine Pope (15862657),Troymaine Pope,15862657.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,4.95
247,RB,Justin Jackson (15862659),Justin Jackson,15862659.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,9.32
248,RB,Gabe Nabers (15862661),Gabe Nabers,15862661.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,LAC,2.3
249,RB,Sony Michel (15862663),Sony Michel,15862663.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,NE,10.2
250,RB,J.J. Taylor (15862665),JJ Taylor,15862665.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,NE,2.8
251,RB,Rex Burkhead (15862667),Rex Burkhead,15862667.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,NE,10.76
252,RB,Jakob Johnson (15862669),Jakob Johnson,15862669.0,RB/FLEX,4000.0,NE@LAC 12/06/2020 04:25PM ET,NE,2.73
253,TE,Zach Ertz (15863153),Zach Ertz,15863153.0,TE/FLEX,3900.0,PHI@GB 12/06/2020 04:25PM ET,PHI,8.3
254,WR,Breshad Perriman (15862905),Breshad Perriman,15862905.0,WR/FLEX,3900.0,LV@NYJ 12/06/2020 01:00PM ET,NYJ,11.17
255,WR,Damiere Byrd (15862907),Damiere Byrd,15862907.0,WR/FLEX,3900.0,NE@LAC 12/06/2020 04:25PM ET,NE,9.53
256,TE,Austin Hooper (15863155),Austin Hooper,15863155.0,TE/FLEX,3800.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,7.36
257,DST,Packers  (15863345),Packers,15863345.0,DST,3800.0,PHI@GB 12/06/2020 04:25PM ET,GB,5.54
258,WR,Keelan Cole Sr. (15862909),Keelan Cole,15862909.0,WR/FLEX,3800.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,11.08
259,WR,Golden Tate (15862911),Golden Tate,15862911.0,WR/FLEX,3800.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,7.92
260,TE,Robert Tonyan (15863157),Robert Tonyan,15863157.0,TE/FLEX,3700.0,PHI@GB 12/06/2020 04:25PM ET,GB,12.48
261,TE,Jared Cook (15863159),Jared Cook,15863159.0,TE/FLEX,3700.0,NO@ATL 12/06/2020 01:00PM ET,NO,7.35
262,WR,Danny Amendola (15862913),Danny Amendola,15862913.0,WR/FLEX,3700.0,DET@CHI 12/06/2020 01:00PM ET,DET,7.7
263,WR,Olabisi Johnson (15862915),Olabisi Johnson,15862915.0,WR/FLEX,3700.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,4.08
264,DST,Saints  (15863346),Saints,15863346.0,DST,3600.0,NO@ATL 12/06/2020 01:00PM ET,NO,8.46
265,WR,Cordarrelle Patterson (15862921),Cordarrelle Patterson,15862921.0,WR/FLEX,3600.0,DET@CHI 12/06/2020 01:00PM ET,CHI,4.54
266,TE,Jimmy Graham (15863161),Jimmy Graham,15863161.0,TE/FLEX,3600.0,DET@CHI 12/06/2020 01:00PM ET,CHI,9.22
267,WR,Laviska Shenault Jr. (15862917),Laviska Shenault,15862917.0,WR/FLEX,3600.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,8.93
268,WR,Larry Fitzgerald (15862919),Larry Fitzgerald,15862919.0,WR/FLEX,3600.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,7.66
269,WR,Equanimeous St. Brown (15862933),Equanimeous St,15862933.0,WR/FLEX,3500.0,PHI@GB 12/06/2020 04:25PM ET,GB,3.02
270,WR,Zach Pascal (15862923),Zach Pascal,15862923.0,WR/FLEX,3500.0,IND@HOU 12/06/2020 01:00PM ET,IND,7.7
271,WR,Keke Coutee (15862929),Keke Coutee,15862929.0,WR/FLEX,3500.0,IND@HOU 12/06/2020 01:00PM ET,HOU,5.6
272,TE,Trey Burton (15863163),Trey Burton,15863163.0,TE/FLEX,3500.0,IND@HOU 12/06/2020 01:00PM ET,IND,9.32
273,WR,Marvin Hall (15862925),Marvin Hall,15862925.0,WR/FLEX,3500.0,DET@CHI 12/06/2020 01:00PM ET,DET,5.56
274,WR,Chad Beebe (15862931),Chad Beebe,15862931.0,WR/FLEX,3500.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,3.95
275,DST,Vikings  (15863347),Vikings,15863347.0,DST,3500.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,4.09
276,WR,Jakeem Grant (15862927),Jakeem Grant,15862927.0,WR/FLEX,3500.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,5.96
277,WR,Greg Ward (15862935),Greg Ward,15862935.0,WR/FLEX,3400.0,PHI@GB 12/06/2020 04:25PM ET,PHI,8.18
278,DST,Raiders  (15863348),Raiders,15863348.0,DST,3400.0,LV@NYJ 12/06/2020 01:00PM ET,LV,2.82
279,WR,Olamide Zaccheaus (15862941),Olamide Zaccheaus,15862941.0,WR/FLEX,3400.0,NO@ATL 12/06/2020 01:00PM ET,ATL,5.64
280,WR,Darnell Mooney (15862939),Darnell Mooney,15862939.0,WR/FLEX,3400.0,DET@CHI 12/06/2020 01:00PM ET,CHI,8.02
281,TE,Logan Thomas (15863169),Logan Thomas,15863169.0,TE/FLEX,3400.0,Postponed,WAS,8.4
282,TE,Kyle Rudolph (15863167),Kyle Rudolph,15863167.0,TE/FLEX,3400.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,6.04
283,WR,David Moore (15862937),David Moore,15862937.0,WR/FLEX,3400.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,8.62
284,TE,Tyler Higbee (15863165),Tyler Higbee,15863165.0,TE/FLEX,3400.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,8.02
285,WR,KhaDarel Hodge (15862943),KhaDarel Hodge,15862943.0,WR/FLEX,3300.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,4.08
286,TE,Richard Rodgers (15863171),Richard Rodgers,15863171.0,TE/FLEX,3300.0,PHI@GB 12/06/2020 04:25PM ET,PHI,8.81
287,WR,James Washington (15862945),James Washington,15862945.0,WR/FLEX,3300.0,Postponed,PIT,6.12
288,WR,Collin Johnson (15862947),Collin Johnson,15862947.0,WR/FLEX,3300.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,4.94
289,TE,Will Dissly (15863173),Will Dissly,15863173.0,TE/FLEX,3300.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,3.63
290,DST,Seahawks  (15863349),Seahawks,15863349.0,DST,3300.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,5.54
291,WR,Adam Humphries (15862951),Adam Humphries,15862951.0,WR/FLEX,3200.0,CLE@TEN 12/06/2020 01:00PM ET,TEN,9.32
292,WR,Dontrelle Inman (15862949),Dontrelle Inman,15862949.0,WR/FLEX,3200.0,Postponed,WAS,6.61
293,TE,Irv Smith Jr. (15863177),Irv Smith,15863177.0,TE/FLEX,3200.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,5.24
294,WR,Andy Isabella (15862953),Andy Isabella,15862953.0,WR/FLEX,3200.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,5.21
295,TE,Gerald Everett (15863175),Gerald Everett,15863175.0,TE/FLEX,3200.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,6.9
296,DST,Rams  (15863350),Rams,15863350.0,DST,3200.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,8.27
297,WR,Anthony Miller (15862961),Anthony Miller,15862961.0,WR/FLEX,3100.0,DET@CHI 12/06/2020 01:00PM ET,CHI,7.87
298,DST,Bears  (15863351),Bears,15863351.0,DST,3100.0,DET@CHI 12/06/2020 01:00PM ET,CHI,5.64
299,WR,Steven Sims Jr. (15862959),Steven Sims,15862959.0,WR/FLEX,3100.0,Postponed,WAS,5.49
300,WR,A.J. Green (15862957),AJ Green,15862957.0,WR/FLEX,3100.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,6.97
301,WR,Jalen Guyton (15862955),Jalen Guyton,15862955.0,WR/FLEX,3100.0,NE@LAC 12/06/2020 04:25PM ET,LAC,6.24
302,WR,Kalif Raymond (15863121),Kalif Raymond,15863121.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,TEN,2.76
303,WR,Cameron Batson (15863123),Cameron Batson,15863123.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,TEN,2.49
304,WR,Nick Westbrook-Ikhine (15863125),Nick Westbrook-Ikhine,15863125.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,TEN,1.08
305,WR,Donovan Peoples-Jones (15863127),Donovan Peoples-Jones,15863127.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,2.28
306,WR,Taywan Taylor (15863129),Taywan Taylor,15863129.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,0.0
307,WR,Odell Beckham Jr. (15863131),Odell Beckham,15863131.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,12.4
308,WR,JoJo Natson (15863133),JoJo Natson,15863133.0,WR/FLEX,3000.0,CLE@TEN 12/06/2020 01:00PM ET,CLE,0.1
309,WR,Alshon Jeffery (15863107),Alshon Jeffery,15863107.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,PHI,1.17
310,WR,John Hightower (15863109),John Hightower,15863109.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,PHI,3.59
311,WR,Quez Watkins (15863111),Quez Watkins,15863111.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,PHI,0.0
312,WR,JJ Arcega-Whiteside (15863113),JJ Arcega-Whiteside,15863113.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,PHI,2.9
313,WR,DeSean Jackson (15863115),DeSean Jackson,15863115.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,PHI,7.42
314,WR,Darrius Shepherd (15863117),Darrius Shepherd,15863117.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,GB,1.08
315,WR,Malik Taylor (15863119),Malik Taylor,15863119.0,WR/FLEX,3000.0,PHI@GB 12/06/2020 04:25PM ET,GB,2.3
316,WR,Parris Campbell (15862963),Parris Campbell,15862963.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,7.35
317,WR,Randall Cobb (15862965),Randall Cobb,15862965.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,HOU,10.01
318,WR,Marcus Johnson (15863097),Marcus Johnson,15863097.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,6.07
319,WR,Ashton Dulin (15863099),Ashton Dulin,15863099.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,1.23
320,WR,DeMichael Harris (15863101),DeMichael Harris,15863101.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,4.56
321,WR,Dezmon Patmon (15863103),Dezmon Patmon,15863103.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,0.0
322,WR,Isaiah Coulter (15863105),Isaiah Coulter,15863105.0,WR/FLEX,3000.0,IND@HOU 12/06/2020 01:00PM ET,HOU,0.0
323,DST,Colts  (15863352),Colts,15863352.0,DST,3000.0,IND@HOU 12/06/2020 01:00PM ET,IND,9.27
324,WR,Braxton Berrios (15863083),Braxton Berrios,15863083.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,NYJ,5.42
325,WR,Jeff Smith (15863085),Jeff Smith,15863085.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,NYJ,4.47
326,WR,Vyncint Smith (15863087),Vyncint Smith,15863087.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,NYJ,0.77
327,WR,Chris Hogan (15863089),Chris Hogan,15863089.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,NYJ,5.16
328,WR,Bryan Edwards (15863091),Bryan Edwards,15863091.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,LV,3.52
329,WR,Zay Jones (15863093),Zay Jones,15863093.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,LV,4.11
330,WR,Tyrell Williams (15863095),Tyrell Williams,15863095.0,WR/FLEX,3000.0,LV@NYJ 12/06/2020 01:00PM ET,LV,0.0
331,WR,Tre'Quan Smith (15863069),Tre'Quan Smith,15863069.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,NO,7.71
332,WR,Deonte Harris (15863071),Deonte Harris,15863071.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,NO,5.41
333,WR,Marquez Callaway (15863073),Marquez Callaway,15863073.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,NO,4.09
334,WR,Austin Carr (15863075),Austin Carr,15863075.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,NO,1.2
335,WR,Bennie Fowler III (15863077),Bennie Fowler,15863077.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,NO,1.55
336,WR,Christian Blake (15863079),Christian Blake,15863079.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,3.28
337,WR,Brandon Powell (15863081),Brandon Powell,15863081.0,WR/FLEX,3000.0,NO@ATL 12/06/2020 01:00PM ET,ATL,2.19
338,WR,Quintez Cephus (15862967),Quintez Cephus,15862967.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,DET,4.2
339,WR,Jamal Agnew (15863057),Jamal Agnew,15863057.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,DET,1.7
340,WR,Mohamed Sanu (15863059),Mohamed Sanu,15863059.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,DET,5.7
341,WR,Javon Wims (15863061),Javon Wims,15863061.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,2.07
342,WR,Riley Ridley (15863063),Riley Ridley,15863063.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,3.95
343,WR,DeAndre Carter (15863065),DeAndre Carter,15863065.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,0.08
344,WR,Dwayne Harris (15863067),Dwayne Harris,15863067.0,WR/FLEX,3000.0,DET@CHI 12/06/2020 01:00PM ET,CHI,-0.33
345,WR,Cam Sims (15863041),Cam Sims,15863041.0,WR/FLEX,3000.0,Postponed,WAS,5.17
346,WR,Isaiah Wright (15863043),Isaiah Wright,15863043.0,WR/FLEX,3000.0,Postponed,WAS,5.77
347,WR,Robert Foster (15863045),Robert Foster,15863045.0,WR/FLEX,3000.0,Postponed,WAS,0.0
348,WR,Jeff Badet (15863047),Jeff Badet,15863047.0,WR/FLEX,3000.0,Postponed,WAS,0.0
349,WR,Antonio Gandy-Golden (15863049),Antonio Gandy-Golden,15863049.0,WR/FLEX,3000.0,Postponed,WAS,0.88
350,WR,Kelvin Harmon (15863051),Kelvin Harmon,15863051.0,WR/FLEX,3000.0,Postponed,WAS,0.0
351,WR,Emanuel Hall (15863053),Emanuel Hall,15863053.0,WR/FLEX,3000.0,Postponed,WAS,0.0
352,WR,Ray-Ray McCloud III (15863055),Ray-Ray McCloud,15863055.0,WR/FLEX,3000.0,Postponed,PIT,2.57
353,WR,Chris Conley (15863029),Chris Conley,15863029.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,6.62
354,WR,Trey Quinn (15863031),Trey Quinn,15863031.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.0
355,WR,Dede Westbrook (15863033),Dede Westbrook,15863033.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,0.2
356,WR,Dan Chisena (15863035),Dan Chisena,15863035.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,0.0
357,WR,Tajae Sharpe (15863037),Tajae Sharpe,15863037.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,0.0
358,WR,K.J. Osborn (15863039),KJ Osborn,15863039.0,WR/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,MIN,0.0
359,TE,Tyler Eifert (15863179),Tyler Eifert,15863179.0,TE/FLEX,3000.0,JAX@MIN 12/06/2020 01:00PM ET,JAC,5.44
360,WR,Mack Hollins (15863015),Mack Hollins,15863015.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,2.5
361,WR,Antonio Callaway (15863017),Antonio Callaway,15863017.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,2.0
362,WR,Lynn Bowden Jr. (15863019),Lynn Bowden,15863019.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,MIA,0.45
363,WR,Auden Tate (15863021),Auden Tate,15863021.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,3.62
364,WR,Mike Thomas (15863023),Mike Thomas,15863023.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,3.91
365,WR,Alex Erickson (15863025),Alex Erickson,15863025.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,0.29
366,WR,John Ross III (15863027),John Ross,15863027.0,WR/FLEX,3000.0,CIN@MIA 12/06/2020 01:00PM ET,CIN,1.85
367,WR,Freddie Swain (15862997),Freddie Swain,15862997.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,3.68
368,WR,Penny Hart (15862999),Penny Hart,15862999.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,0.0
369,WR,Phillip Dorsett II (15863001),Phillip Dorsett,15863001.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,0.0
370,WR,Josh Gordon (15863003),Josh Gordon,15863003.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,0.0
371,WR,Austin Mack (15863005),Austin Mack,15863005.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,4.73
372,WR,C.J. Board (15863007),CJ Board,15863007.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,2.25
373,WR,Dante Pettis (15863009),Dante Pettis,15863009.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,-0.25
374,WR,David Sills (15863011),David Sills,15863011.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,0.0
375,WR,Cody Core (15863013),Cody Core,15863013.0,WR/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,NYG,0.0
376,TE,Jacob Hollister (15863181),Jacob Hollister,15863181.0,TE/FLEX,3000.0,NYG@SEA 12/06/2020 04:05PM ET,SEA,4.1
377,WR,KeeSean Johnson (15862987),KeeSean Johnson,15862987.0,WR/FLEX,3000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,2.53
378,WR,Trent Sherfield (15862989),Trent Sherfield,15862989.0,WR/FLEX,3000.0,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.32
379,WR,Van Jefferson Jr. (15862991),Van Jefferson,15862991.0,WR/FLEX,3000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,3.47
380,WR,Nsimba Webster (15862993),Nsimba Webster,15862993.0,WR/FLEX,3000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,0.0
381,WR,Trishton Jackson (15862995),Trishton Jackson,15862995.0,WR/FLEX,3000.0,LAR@ARI 12/06/2020 04:05PM ET,LAR,0.0
