,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Lions,3.6,2.4,2.9,1.0,0.8,0.9,0.8,0.5,0.7,1.2,0.7,1.0,0.3,0.2,0.2,0.0,0.0,0.0,31.1,15.7,24.4,289.0,443.7,366.3,8.2,5.9,7.5,1,DST
11,Dolphins,2.4,2.1,2.2,2.1,0.8,1.3,0.7,0.5,0.6,1.0,0.8,0.9,0.3,0.2,0.2,0.0,0.0,0.0,22.0,19.7,20.8,298.0,334.0,316.0,10.5,5.2,7.4,1,DST
12,Titans,2.8,1.8,2.3,1.3,0.9,1.0,0.8,0.4,0.7,1.1,0.6,0.9,0.3,0.2,0.2,0.1,0.0,0.1,27.0,18.8,22.9,273.0,415.7,344.3,8.4,6.7,7.3,1,DST
13,Broncos,3.1,2.8,2.9,1.2,0.6,1.0,0.8,0.5,0.6,0.8,0.7,0.8,0.2,0.1,0.2,0.1,0.0,0.1,29.1,17.5,23.5,248.0,391.7,319.8,8.1,6.3,7.3,1,DST
14,Chargers,2.8,2.3,2.6,1.6,0.9,1.2,0.6,0.3,0.5,0.8,0.6,0.7,0.2,0.2,0.2,0.1,0.0,0.0,22.6,17.5,20.3,343.2,370.0,356.6,10.0,5.3,7.3,1,DST
15,Panthers,3.5,2.2,2.7,1.4,0.6,0.9,1.0,0.6,0.8,1.3,0.9,1.1,0.3,0.1,0.2,0.0,0.0,0.0,36.6,19.8,27.3,323.0,419.0,371.0,8.1,5.7,7.2,1,DST
16,Chiefs,4.4,1.0,2.5,1.3,0.6,0.9,0.9,0.5,0.7,0.9,0.7,0.8,0.3,0.1,0.2,0.1,0.0,0.0,24.4,19.5,22.5,352.7,384.0,368.4,9.9,4.3,7.1,1,DST
17,Falcons,3.2,1.8,2.4,1.7,0.5,1.0,1.1,0.6,0.8,1.5,0.9,1.2,0.2,0.2,0.2,0.0,0.0,0.0,29.1,23.9,26.0,345.0,397.2,371.1,9.7,5.0,7.1,1,DST
18,Cowboys,3.3,2.0,2.4,1.1,0.7,0.9,0.9,0.6,0.7,1.2,0.9,1.1,0.3,0.2,0.2,0.0,0.0,0.0,23.5,19.5,21.5,293.0,339.3,316.2,8.2,6.5,6.9,1,DST
19,Giants,2.8,1.2,2.0,1.3,0.9,1.1,0.8,0.5,0.7,1.1,0.8,1.0,0.2,0.2,0.2,0.1,0.0,0.0,24.7,17.5,21.0,367.0,373.5,370.2,9.9,4.8,6.8,1,DST
20,Team,3.6,2.2,2.8,1.2,0.6,0.8,0.6,0.5,0.6,0.8,0.8,0.8,0.2,0.1,0.2,0.0,0.0,0.0,24.3,22.8,23.4,340.0,370.3,355.2,8.6,6.3,6.7,1,DST
21,Bills,3.6,1.4,2.3,1.0,0.9,1.0,0.8,0.5,0.6,0.7,0.6,0.7,0.2,0.2,0.2,0.1,0.0,0.0,24.8,17.5,20.4,292.0,314.0,303.0,9.9,5.6,6.7,1,DST
22,Buccaneers,3.2,1.0,1.9,1.1,0.7,0.8,1.3,0.6,0.8,1.8,1.0,1.4,0.3,0.1,0.2,0.0,0.0,0.0,29.7,26.0,28.4,419.6,444.0,431.8,7.7,4.4,6.6,1,DST
23,Colts,3.6,1.7,2.7,0.7,0.5,0.6,1.2,0.4,0.7,0.9,0.7,0.8,0.2,0.1,0.2,0.0,0.0,0.0,28.3,20.0,22.9,296.0,371.5,333.8,8.4,4.2,6.6,1,DST
24,Bengals,3.9,1.7,2.4,1.0,0.9,1.0,0.6,0.3,0.4,0.6,0.5,0.6,0.2,0.1,0.2,0.1,0.0,0.1,30.0,23.9,27.4,339.0,414.5,376.7,7.9,5.0,6.4,1,DST
25,Bears,3.7,1.8,2.8,0.8,0.4,0.6,0.9,0.4,0.6,1.2,0.7,1.0,0.2,0.1,0.2,0.0,0.0,0.0,25.2,14.2,20.6,285.5,299.0,292.2,8.1,5.6,6.3,1,DST
26,Texans,3.2,2.4,2.6,1.0,0.4,0.7,0.9,0.5,0.7,0.8,0.8,0.8,0.2,0.1,0.1,0.1,0.1,0.1,27.0,16.5,20.1,303.0,341.0,322.0,9.4,3.7,6.3,1,DST
27,Cardinals,3.1,2.3,2.6,0.9,0.4,0.6,0.9,0.5,0.7,1.2,1.1,1.2,0.2,0.1,0.1,0.0,0.0,0.0,28.9,17.8,24.2,293.0,403.7,348.4,7.3,5.6,6.2,1,DST
28,49ers,3.2,1.6,2.3,0.9,0.7,0.8,0.7,0.4,0.6,1.0,0.7,0.9,0.2,0.1,0.2,0.0,0.0,0.0,33.3,24.8,29.1,316.0,427.5,371.7,7.3,4.5,6.1,1,DST
29,Jets,2.2,1.7,2.0,0.8,0.6,0.7,0.7,0.5,0.6,1.0,0.7,0.9,0.3,0.1,0.2,0.0,0.0,0.0,30.8,25.1,28.3,313.0,409.9,361.5,6.4,4.3,5.7,1,DST
30,Raiders,2.4,1.5,1.8,0.9,0.6,0.7,1.1,0.5,0.7,1.5,0.8,1.2,0.2,0.1,0.2,0.0,0.0,0.0,36.6,29.0,32.9,359.0,461.4,410.2,6.3,4.1,5.7,1,DST
31,Browns,1.9,1.0,1.6,1.4,0.8,1.0,0.6,0.4,0.5,0.8,0.6,0.7,0.2,0.1,0.2,0.0,0.0,0.0,23.3,17.8,21.4,302.3,349.0,325.7,8.2,4.4,5.7,1,DST
