,Player,Position,Salary,DK_Points,DK_Value
145,James O'Shaughnessy,TE,3300,5.779999999999999,570.9342560553633
146,Dallas Goedert,TE,2900,5.07,571.9921104536489
147,Kyle Rudolph,TE,3000,5.15,582.5242718446601
148,Cincinnati Bengals,DST,2500,7.800000000000001,320.5128205128205
149,Carolina Panthers,DST,2600,8.100000000000001,320.9876543209876
150,Pittsburgh Steelers,DST,2100,6.5,323.0769230769231
151,Tennessee Titans,DST,3000,8.7,344.82758620689657
152,Minnesota Vikings,DST,3200,8.900000000000002,359.5505617977527
153,Atlanta Falcons,DST,2500,6.800000000000001,367.6470588235294
154,Tampa Bay Buccaneers,DST,2200,5.699999999999999,385.9649122807018
155,Los Angeles Chargers,DST,2700,6.9,391.30434782608694
156,Buffalo Bills,DST,3100,7.900000000000001,392.4050632911392
157,Green Bay Packers,DST,2400,6.0,400.0
158,Jacksonville Jaguars,DST,3000,7.300000000000001,410.958904109589
159,New Orleans Saints,DST,3400,8.100000000000001,419.753086419753
160,Arizona Cardinals,DST,2900,6.800000000000001,426.4705882352941
161,Philadelphia Eagles,DST,3700,8.6,430.2325581395349
162,New York Jets,DST,2300,5.300000000000001,433.9622641509433
163,New England Patriots,DST,4300,9.7,443.298969072165
164,Chicago Bears,DST,3800,8.5,447.05882352941177
165,Oakland Raiders,DST,2700,5.699999999999999,473.68421052631584
166,Denver Broncos,DST,2900,5.800000000000001,499.99999999999994
167,Dallas Cowboys,DST,2800,5.6,500.00000000000006
168,New York Giants,DST,2600,5.1,509.80392156862746
169,Houston Texans,DST,3300,6.4,515.625
170,Baltimore Ravens,DST,3600,6.4,562.5
