Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
7249,1772066287,golfhackjohn (2/2),0,142,QB Lamar Jackson RB Derrick Henry RB James White WR Davante Adams WR Zach Pascal WR Robby Anderson FLEX Jack Doyle TE Ian Thomas DST Jets ,,,
7249,1772219287,jdemarino (1/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772219292,jdemarino (2/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772219296,jdemarino (3/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772219300,jdemarino (4/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772219508,jdemarino (5/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772219510,jdemarino (6/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772227640,jdemarino (7/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772227685,jdemarino (8/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772227693,jdemarino (9/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772236386,jdemarino (10/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772236393,jdemarino (11/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772236402,jdemarino (12/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772241036,jdemarino (13/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772579894,jdemarino (14/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772579916,jdemarino (15/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772589046,jdemarino (16/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772589055,jdemarino (17/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772589059,jdemarino (18/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772589064,jdemarino (19/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772596505,jdemarino (20/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772597383,jdemarino (21/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772601073,jdemarino (22/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772601084,jdemarino (23/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1772610611,jdemarino (24/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7249,1773160582,jdemarino (25/25),0,142,QB Sam Darnold RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR DeAndre Hopkins WR Parris Campbell TE Ian Thomas DST Colts ,,,
7276,1774380716,I_Slewfoot_U (13/150),0,141.92,QB Patrick Mahomes RB Alvin Kamara RB Austin Ekeler FLEX James White WR DeAndre Hopkins WR Sammy Watkins WR Demaryius Thomas TE Travis Kelce DST Buccaneers ,,,
7277,1775476086,darthead,0,141.9,QB Lamar Jackson RB Christian McCaffrey FLEX James White RB Bilal Powell WR DJ Moore WR Tyler Boyd WR Zach Pascal TE Ian Thomas DST Colts ,,,
7278,1773954772,markaw4,0,141.78,QB Deshaun Watson RB Christian McCaffrey FLEX Derrick Henry RB Bilal Powell WR Davante Adams WR Christian Kirk WR Kenny Stills TE Ian Thomas DST Bengals ,,,
7278,1774072700,cpdiaz (5/5),0,141.78,QB Deshaun Watson RB Christian McCaffrey RB Bilal Powell WR DeAndre Hopkins WR Jarvis Landry WR James Washington FLEX Auden Tate TE Ian Thomas DST Ravens ,,,
7278,1774380848,I_Slewfoot_U (145/150),0,141.78,QB Deshaun Watson RB Alvin Kamara RB Jaylen Samuels WR DeAndre Hopkins WR Julian Edelman WR Demaryius Thomas FLEX Travis Kelce TE Jack Doyle DST Colts ,,,
7281,1775303685,tacobellhat (31/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303686,tacobellhat (32/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303687,tacobellhat (33/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303688,tacobellhat (34/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303689,tacobellhat (35/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303690,tacobellhat (36/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303691,tacobellhat (37/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303692,tacobellhat (38/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303693,tacobellhat (39/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303694,tacobellhat (40/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303695,tacobellhat (41/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303696,tacobellhat (42/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303697,tacobellhat (43/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303698,tacobellhat (44/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303699,tacobellhat (45/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303700,tacobellhat (46/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303701,tacobellhat (47/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303702,tacobellhat (48/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303703,tacobellhat (49/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303704,tacobellhat (50/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303705,tacobellhat (51/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303706,tacobellhat (52/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303707,tacobellhat (53/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303708,tacobellhat (54/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303709,tacobellhat (55/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303710,tacobellhat (56/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303711,tacobellhat (57/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303712,tacobellhat (58/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303713,tacobellhat (59/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7281,1775303714,tacobellhat (60/60),0,141.7,QB Lamar Jackson RB Christian McCaffrey FLEX LeSean McCoy RB Bilal Powell WR Michael Thomas WR Tyler Boyd WR Jamison Crowder TE Ian Thomas DST Colts ,,,
7311,1772077871,DuvLove,0,141.64,QB Ryan Tannehill FLEX Christian McCaffrey RB Phillip Lindsay RB Alexander Mattison WR DeAndre Hopkins WR Jarvis Landry WR Auden Tate TE O.J. Howard DST Ravens ,,,
7312,1766104108,dmes37 (1/2),0,141.6,QB Lamar Jackson RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Michael Thomas WR Mike Williams WR Kenny Stills TE Ian Thomas DST Colts ,,,
7312,1766125359,dmes37 (2/2),0,141.6,QB Lamar Jackson RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Michael Thomas WR Mike Williams WR Kenny Stills TE Ian Thomas DST Colts ,,,
7312,1766215266,bcjones7 (5/5),0,141.6,QB Lamar Jackson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR DeVante Parker WR Tyler Boyd WR Zach Pascal TE Ian Thomas DST Colts ,,,
7315,1772634031,espo317 (2/2),0,141.58,QB Deshaun Watson RB Kareem Hunt RB Devin Singletary WR DeAndre Hopkins WR Keenan Allen WR Tyler Boyd FLEX Geronimo Allison TE Kyle Rudolph DST Steelers ,,,
7315,1772893109,EmileHeskey (3/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893112,EmileHeskey (6/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893115,EmileHeskey (9/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893119,EmileHeskey (13/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893122,EmileHeskey (16/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893125,EmileHeskey (19/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893129,EmileHeskey (23/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893132,EmileHeskey (26/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893135,EmileHeskey (29/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893139,EmileHeskey (33/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893142,EmileHeskey (36/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893145,EmileHeskey (39/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893149,EmileHeskey (43/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893152,EmileHeskey (46/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893155,EmileHeskey (49/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893159,EmileHeskey (53/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893162,EmileHeskey (56/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893165,EmileHeskey (59/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893169,EmileHeskey (63/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893172,EmileHeskey (66/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893175,EmileHeskey (69/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893179,EmileHeskey (73/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893182,EmileHeskey (76/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893185,EmileHeskey (79/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893189,EmileHeskey (83/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893192,EmileHeskey (86/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893195,EmileHeskey (89/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893199,EmileHeskey (93/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893202,EmileHeskey (96/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893205,EmileHeskey (99/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893209,EmileHeskey (103/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893212,EmileHeskey (106/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893215,EmileHeskey (109/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893219,EmileHeskey (113/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893222,EmileHeskey (116/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893225,EmileHeskey (119/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893229,EmileHeskey (123/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893232,EmileHeskey (126/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893235,EmileHeskey (129/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893239,EmileHeskey (133/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893242,EmileHeskey (136/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772893245,EmileHeskey (139/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772913241,EmileHeskey (143/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772913244,EmileHeskey (146/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7315,1772913247,EmileHeskey (149/150),0,141.58,QB Deshaun Watson FLEX Leonard Fournette RB Alvin Kamara RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Texans ,,,
7361,1773767497,chuy8867 (2/11),0,141.54,QB Ryan Tannehill RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR Chris Godwin WR James Washington WR Tyler Boyd TE Ian Thomas DST Buccaneers ,,,
7361,1773785448,chuy8867 (7/11),0,141.54,QB Ryan Tannehill RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR Chris Godwin WR James Washington WR Tyler Boyd TE Ian Thomas DST Buccaneers ,,,
7363,1775250439,nmolsen (3/7),0,141.5,QB Sam Darnold RB Christian McCaffrey FLEX Phillip Lindsay RB Bilal Powell WR DeAndre Hopkins WR Julian Edelman WR Parris Campbell TE Hunter Henry DST Bengals ,,,
7363,1775257815,nmolsen (6/7),0,141.5,QB Sam Darnold RB Christian McCaffrey FLEX Phillip Lindsay RB Bilal Powell WR DeAndre Hopkins WR Julian Edelman WR Parris Campbell TE Hunter Henry DST Bengals ,,,
7363,1775262322,nmolsen (7/7),0,141.5,QB Sam Darnold RB Christian McCaffrey FLEX Phillip Lindsay RB Bilal Powell WR DeAndre Hopkins WR Julian Edelman WR Parris Campbell TE Hunter Henry DST Bengals ,,,
7366,1769774102,Leosassan,0,141.42,QB Derek Carr RB Melvin Gordon III RB Devonta Freeman FLEX Carlos Hyde WR Michael Thomas WR DJ Moore WR Marvin Jones Jr. TE Darren Waller DST Chiefs ,,,
7366,1770712655,lynx723,0,141.42,QB Derek Carr FLEX Melvin Gordon III RB Devonta Freeman RB Carlos Hyde WR Michael Thomas WR DJ Moore WR Marvin Jones Jr. TE Darren Waller DST Chiefs ,,,
7366,1770716796,danielson2014,0,141.42,QB Derek Carr RB Melvin Gordon III RB Devonta Freeman FLEX Carlos Hyde WR Michael Thomas WR DJ Moore WR Marvin Jones Jr. TE Darren Waller DST Chiefs ,,,
7366,1771126579,Graemelloyd,0,141.42,QB Derek Carr RB Melvin Gordon III RB Devonta Freeman FLEX Carlos Hyde WR Michael Thomas WR DJ Moore WR Marvin Jones Jr. TE Darren Waller DST Chiefs ,,,
7366,1771349656,tgoods,0,141.42,QB Derek Carr RB Melvin Gordon III RB Devonta Freeman FLEX Carlos Hyde WR Michael Thomas WR DJ Moore WR Marvin Jones Jr. TE Darren Waller DST Chiefs ,,,
