QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,105.98014285714285,131.0417142857143,155.86785714285716,634,1382,1977,3993,1288
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Damiere Byrd (15958475),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,102.53514285714286,131.0417142857143,159.20285714285714,2391,1383,697,4471,1602
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),T.Y. Hilton (15958431),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,103.52014285714284,131.04171428571428,158.54785714285714,2061,1384,952,4397,1551
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,107.81514285714286,131.04171428571428,155.17285714285717,63,1385,2156,3604,1065
Jared Goff (15958106),Alvin Kamara (15958163),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,103.40957142857144,131.03957142857143,156.61514285714287,2120,1386,1730,5236,2079
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,104.28957142857143,131.03957142857143,156.92514285714287,1684,1387,1610,4681,1734
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dallas Goedert (15958715),Keke Coutee (15958435),WAS Football Team  (15958908),50000.0,103.82814285714286,131.0367142857143,161.05085714285715,1930,1388,208,3526,1023
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Reed (15958733),Kenyan Drake (15958197),WAS Football Team  (15958908),49600.0,102.96314285714286,131.03671428571428,159.15585714285712,2280,1389,717,4386,1543
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,105.12814285714285,131.03671428571428,159.05085714285713,1124,1390,755,3269,880
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Damiere Byrd (15958475),T.Y. Hilton (15958431),Jordan Reed (15958733),Corey Davis (15958425),Cardinals  (15958905),49700.0,105.24657142857143,131.03457142857144,155.91214285714284,1041,1391,1968,4400,1555
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Denzel Mims (15958493),Keke Coutee (15958435),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,104.57657142857143,131.03457142857144,154.70714285714286,1493,1392,2266,5151,2033
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Chad Hansen (15958463),Corey Davis (15958425),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.24657142857143,131.03457142857144,157.38214285714287,512,1393,1442,3347,924
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,102.39114285714285,131.03171428571432,163.53985714285713,2422,1394,12,3828,1195
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),T.Y. Hilton (15958431),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,104.53514285714286,131.0317142857143,157.00285714285715,1517,1395,1575,4487,1606
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Denzel Mims (15958493),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,104.28114285714287,131.0317142857143,159.43485714285714,1690,1396,615,3701,1125
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),T.Y. Hilton (15958431),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,102.95514285714285,131.0317142857143,159.99285714285713,2284,1397,448,4129,1389
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,105.30814285714285,131.0267142857143,160.04085714285713,1009,1398,437,2844,681
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Kenyan Drake (15958197),WAS Football Team  (15958908),49700.0,101.79314285714287,131.0267142857143,160.58585714285712,2500,1399,295,4194,1426
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Dallas Goedert (15958715),Corey Davis (15958425),Cardinals  (15958905),49600.0,105.03257142857144,131.02457142857142,157.12414285714286,1185,1400,1529,4114,1378
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,105.32657142857144,131.02457142857142,152.94214285714287,997,1401,2514,4912,1881
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,102.96657142857143,131.02457142857142,159.21214285714285,2278,1402,688,4368,1530
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,105.07514285714285,131.0217142857143,157.40785714285713,1153,1403,1430,3986,1286
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,106.49014285714284,131.0217142857143,155.53785714285715,395,1404,2059,3858,1215
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Corey Davis (15958425),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Akins (15958755),Kenyan Drake (15958197),WAS Football Team  (15958908),50000.0,104.86014285714285,131.0217142857143,159.76785714285714,1306,1405,525,3236,864
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),WAS Football Team  (15958908),49800.0,105.64514285714284,131.0217142857143,158.61785714285716,799,1406,918,3123,817
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,105.06957142857144,131.01957142857145,157.47514285714288,1157,1407,1398,3962,1274
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),50000.0,103.49957142857144,131.01957142857145,158.5951428571429,2070,1408,927,4405,1561
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Akins (15958755),CeeDee Lamb (15958449),Cardinals  (15958905),49800.0,107.26957142857145,131.01957142857142,157.62014285714287,147,1409,1340,2896,713
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),Chad Hansen (15958463),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,104.79957142857144,131.01957142857142,156.59514285714286,1341,1410,1738,4489,1609
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,103.85814285714287,131.0167142857143,156.64085714285713,1911,1411,1726,5048,1961
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Denzel Mims (15958493),Keke Coutee (15958435),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,105.08657142857143,131.01457142857146,154.37714285714287,1150,1412,2347,4909,1877
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,105.50657142857142,131.01457142857143,153.93214285714288,888,1413,2419,4720,1763
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),CeeDee Lamb (15958449),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,106.92514285714284,131.01171428571428,155.82285714285715,228,1414,1993,3635,1084
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,106.10014285714286,131.01171428571428,155.10285714285715,560,1415,2174,4149,1406
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,104.97957142857143,131.00957142857143,157.58514285714284,1220,1416,1350,3986,1287
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Denzel Mims (15958493),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,102.28957142857143,131.00957142857143,158.85014285714288,2444,1417,830,4691,1741
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),CeeDee Lamb (15958449),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,103.44957142857143,131.00957142857143,161.2851428571429,2099,1418,167,3684,1115
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,104.74814285714285,131.00671428571428,157.79585714285716,1378,1419,1271,4068,1349
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,105.81814285714285,131.00671428571428,159.71085714285712,738,1420,545,2703,615
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,105.10157142857143,131.00457142857144,154.72214285714287,1141,1421,2263,4825,1827
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),Keke Coutee (15958435),Jordan Akins (15958755),Kenyan Drake (15958197),Cardinals  (15958905),50000.0,104.53157142857143,131.00457142857144,157.31214285714287,1520,1422,1472,4414,1570
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,106.35257142857145,131.00457142857144,155.18914285714285,466,1423,2151,4040,1329
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Akins (15958755),Kenyan Drake (15958197),Cardinals  (15958905),49700.0,106.52157142857143,131.0045714285714,155.02214285714285,376,1424,2199,3999,1292
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,104.97114285714287,131.00171428571429,160.09485714285714,1225,1425,426,3076,803
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,105.58514285714284,131.00171428571429,157.07785714285714,835,1426,1547,3808,1184
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,103.64514285714284,131.00171428571429,160.65285714285713,2017,1427,284,3728,1140
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dalton Schultz (15958735),Keke Coutee (15958435),WAS Football Team  (15958908),50000.0,105.39514285714287,131.00171428571429,157.80285714285714,960,1428,1269,3657,1101
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.60457142857143,130.99957142857144,152.53014285714286,347,1429,2539,4315,1498
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),WAS Football Team  (15958908),49700.0,103.69814285714287,130.9967142857143,162.81585714285714,1997,1430,34,3461,992
Jared Goff (15958106),Alvin Kamara (15958163),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,102.88814285714287,130.9967142857143,159.92585714285715,2310,1431,467,4208,1432
Jared Goff (15958106),Alvin Kamara (15958163),Kenyan Drake (15958197),Chad Hansen (15958463),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,100.89814285714286,130.9967142857143,162.21585714285712,2550,1432,71,4053,1336
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,105.94257142857144,130.99457142857145,158.06914285714288,665,1433,1152,3250,871
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Chad Hansen (15958463),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,103.95257142857145,130.99457142857145,160.35914285714284,1852,1434,356,3642,1089
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,104.88757142857145,130.99457142857145,155.9341428571429,1287,1435,1955,4677,1731
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49900.0,102.76657142857144,130.99457142857145,155.95214285714286,2356,1436,1949,5741,2315
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.59657142857144,130.99457142857142,153.36714285714285,349,1437,2486,4272,1470
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,102.30657142857143,130.99457142857142,161.27714285714288,2441,1438,171,4050,1332
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,106.01657142857144,130.99457142857142,153.60214285714287,606,1439,2461,4506,1616
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Keke Coutee (15958435),WAS Football Team  (15958908),49800.0,103.93014285714284,130.9917142857143,158.54785714285717,1865,1440,951,4256,1461
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),WAS Football Team  (15958908),49900.0,104.98514285714285,130.9917142857143,160.68285714285716,1215,1441,277,2933,733
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),WAS Football Team  (15958908),49500.0,105.92014285714285,130.9917142857143,156.25785714285715,686,1442,1850,3978,1281
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Dalton Schultz (15958735),Kenyan Drake (15958197),WAS Football Team  (15958908),49700.0,103.36014285714285,130.9917142857143,157.33785714285713,2145,1443,1464,5052,1965
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,105.34457142857144,130.98957142857145,155.11514285714287,988,1444,2170,4602,1674
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),CeeDee Lamb (15958449),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,103.35457142857143,130.98957142857145,157.4051428571429,2151,1445,1432,5028,1951
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),CeeDee Lamb (15958449),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,103.95957142857144,130.98957142857142,160.95514285714287,1848,1446,223,3517,1018
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),Chad Hansen (15958463),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,105.48957142857144,130.98957142857142,157.25514285714286,901,1447,1491,3839,1200
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dalton Schultz (15958735),Corey Davis (15958425),Cardinals  (15958905),49500.0,105.76957142857144,130.98957142857142,155.19014285714286,756,1448,2149,4353,1522
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),Keke Coutee (15958435),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,105.77657142857143,130.98457142857146,155.03714285714287,753,1449,2193,4395,1550
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Chad Hansen (15958463),Dalton Schultz (15958735),Keke Coutee (15958435),Cardinals  (15958905),50000.0,105.06657142857144,130.98457142857143,155.34714285714284,1161,1450,2109,4720,1764
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,106.86257142857144,130.98457142857143,154.85914285714284,251,1451,2237,3939,1260
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,104.20114285714286,130.9817142857143,160.68485714285714,1740,1452,275,3467,995
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Chad Hansen (15958463),Hayden Hurst (15958729),Keke Coutee (15958435),WAS Football Team  (15958908),49500.0,105.77514285714284,130.9817142857143,157.43285714285713,755,1453,1416,3624,1076
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,103.56114285714287,130.9817142857143,157.55485714285712,2040,1454,1367,4861,1844
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Kenyan Drake (15958197),WAS Football Team  (15958908),49600.0,102.95014285714285,130.98171428571428,160.21785714285713,2290,1455,393,4138,1398
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,101.91514285714285,130.98171428571428,158.47285714285715,2486,1456,979,4921,1889
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,105.42514285714287,130.98171428571428,153.39285714285714,943,1457,2484,4884,1862
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,107.61514285714284,130.98171428571428,156.4828571428571,87,1458,1774,3319,906
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Denzel Mims (15958493),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,104.08957142857143,130.97957142857143,158.23514285714285,1783,1459,1088,4330,1506
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Chad Hansen (15958463),Corey Davis (15958425),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),49700.0,103.36957142857145,130.97957142857143,160.36014285714288,2142,1460,353,3955,1270
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,103.03314285714285,130.97671428571428,157.72585714285714,2259,1461,1292,5012,1944
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,103.98257142857145,130.97457142857144,157.47414285714285,1831,1462,1399,4692,1743
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),49900.0,104.65657142857143,130.97457142857144,158.2271428571429,1438,1463,1093,3994,1289
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),49900.0,104.42657142857144,130.97457142857144,156.81214285714287,1584,1464,1659,4707,1756
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Denzel Mims (15958493),Corey Davis (15958425),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,103.85657142857144,130.97457142857144,155.60214285714284,1914,1465,2047,5426,2170
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.04657142857144,130.97457142857144,158.69214285714287,587,1466,891,2944,737
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Chad Hansen (15958463),Dallas Goedert (15958715),Corey Davis (15958425),Cardinals  (15958905),49500.0,105.59157142857144,130.9745714285714,153.80214285714288,832,1467,2439,4738,1771
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Hayden Hurst (15958729),Kenyan Drake (15958197),WAS Football Team  (15958908),49800.0,103.87014285714287,130.97171428571428,157.00785714285715,1902,1468,1573,4943,1904
Matt Ryan (15958116),Alvin Kamara (15958163),Kenyan Drake (15958197),T.Y. Hilton (15958431),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,101.77114285714285,130.97171428571428,162.80985714285714,2502,1469,35,4006,1298
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Denzel Mims (15958493),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49500.0,103.96014285714284,130.97171428571428,154.13785714285714,1846,1470,2391,5707,2302
