,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
114,Simi Fehoko,DAL,2.4,0.2,1.3,29.4,5.3,15.9,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.7,2.3,1,2022,WR
115,Demarcus Robinson,BAL,2.1,0.5,1.4,27.3,5.6,16.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.6,2.2,1,2022,WR
116,Terrace Marshall,CAR,2.0,0.4,1.1,35.0,6.2,15.8,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.6,2.1,1,2022,WR
117,Jamal Agnew,JAC,2.0,0.8,1.2,21.0,9.4,12.7,0.1,0.0,0.1,0.5,0.2,0.4,4.8,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.3,2.0,1,2022,WR
118,Ty Montgomery,NE,1.3,0.8,1.0,10.9,6.0,7.6,0.1,0.0,0.0,1.7,0.6,1.1,10.6,2.0,7.4,0.1,0.0,0.1,0.0,0.0,0.0,3.2,0.8,2.0,1,2022,WR
119,Dee Eskridge,SEA,2.2,0.7,1.2,27.2,7.9,15.9,0.2,0.0,0.0,0.5,0.0,0.2,3.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.7,2.0,1,2022,WR
120,Ashton Dulin,IND,1.6,0.4,0.9,23.5,6.4,11.9,0.3,0.0,0.1,0.3,0.0,0.1,2.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.6,1.9,1,2022,WR
121,Cody Hollister,TEN,2.1,0.8,1.2,23.0,9.3,14.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.2,1.9,1,2022,WR
122,Damiere Byrd,ATL,1.2,1.0,1.1,14.7,13.0,13.6,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.7,1.9,1,2022,WR
123,Dennis Houston,DAL,2.0,0.9,1.4,20.0,11.7,14.9,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,1.9,1,2022,WR
124,Ray-Ray McCloud,SF,1.4,0.9,1.2,19.0,7.8,12.6,0.1,0.1,0.1,0.1,0.0,0.1,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,1.8,1,2022,WR
125,Rashard Higgins,CAR,1.3,0.7,0.9,18.3,9.1,12.9,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.1,1.8,1,2022,WR
126,KaVontae Turpin,DAL,1.2,0.8,1.0,13.0,10.9,11.7,0.1,0.1,0.1,0.2,0.0,0.1,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,1.7,1,2022,WR
127,Kyle Philips,TEN,2.0,0.2,1.2,23.3,2.0,13.8,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2,1.7,1,2022,WR
128,Anthony Schwartz,CLE,2.0,0.2,1.0,28.0,1.9,13.3,0.1,0.0,0.0,0.3,0.0,0.1,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.2,1.7,1,2022,WR
129,Andre Baccellia,ARI,1.3,0.8,1.0,14.0,10.2,12.1,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,1.7,1,2022,WR
130,Deonte Harty,NO,1.5,0.2,0.8,19.9,2.7,10.3,0.1,0.0,0.1,0.6,0.0,0.2,3.7,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,1.7,1,2022,WR
131,Chris Moore,HOU,1.7,0.5,1.2,17.8,5.9,12.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.7,1.7,1,2022,WR
132,Dante Pettis,CHI,1.8,0.2,1.0,26.0,2.4,13.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.3,1.6,1,2022,WR
133,DJ Turner,LV,1.0,0.8,0.9,12.0,9.5,10.8,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3,1.6,1,2022,WR
134,Lil'Jordan Humphrey,NE,0.8,0.8,0.8,10.6,10.0,10.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.5,1.6,1,2022,WR
135,Tylan Wallace,BAL,1.3,0.5,0.9,16.7,6.0,10.6,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.8,1.5,1,2022,WR
136,Marquise Goodwin,SEA,1.5,0.7,1.0,18.9,10.0,13.0,0.1,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,1.5,1,2022,WR
137,Amari Rodgers,GB,2.1,0.3,1.0,22.0,5.5,11.7,0.1,0.0,0.1,0.3,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.6,1.5,1,2022,WR
138,Jalen Virgil,DEN,0.8,0.8,0.8,9.0,9.0,9.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1,2022,WR
139,Montrell Washington,DEN,0.8,0.7,0.8,10.4,9.0,9.7,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,1.5,1,2022,WR
140,Zach Pascal,PHI,1.3,0.5,0.9,17.0,6.2,11.2,0.1,0.0,0.1,0.1,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.6,1.5,1,2022,WR
141,Jalen Reagor,MIN,1.2,0.5,1.0,13.3,5.0,10.0,0.1,0.0,0.1,0.2,0.0,0.1,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5,1.4,1,2022,WR
142,Breshad Perriman,TB,0.9,0.4,0.6,11.2,6.0,9.1,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,1.4,1,2022,WR
143,Juwann Winfree,GB,1.0,0.5,0.7,11.0,7.7,9.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.4,1,2022,WR
144,Miles Boykin,PIT,2.2,0.4,0.9,23.9,4.0,10.5,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.4,1.4,1,2022,WR
145,Danny Gray,SF,1.0,0.7,0.8,10.0,7.9,8.7,0.1,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,1.3,1,2022,WR
146,DeAndre Carter,LAC,1.0,0.5,0.7,11.0,5.4,8.1,0.1,0.0,0.1,0.2,0.0,0.1,2.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,1.3,1,2022,WR
147,Scotty Miller,TB,1.1,0.1,0.6,14.1,1.0,8.1,0.1,0.0,0.1,0.1,0.0,0.1,2.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.1,1.3,1,2022,WR
148,Tyrie Cleveland,DEN,0.8,0.2,0.6,9.7,2.4,7.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.3,1.1,1,2022,WR
149,Richie James,NYG,1.2,0.1,0.5,21.2,2.0,8.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,1.1,1,2022,WR
150,David Sills,NYG,1.4,0.2,0.7,15.0,2.3,8.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.1,1,2022,WR
151,Ihmir Smith-Marsette,CHI,0.8,0.5,0.6,11.0,6.0,8.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,1.1,1,2022,WR
152,Kendall Hinton,DEN,0.6,0.6,0.6,7.4,7.4,7.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2022,WR
153,Demetric Felton,CLE,0.6,0.6,0.6,6.0,6.0,6.0,0.0,0.0,0.0,0.3,0.3,0.3,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2022,WR
154,Shi Smith,CAR,1.3,0.4,0.6,15.3,4.6,8.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.0,1,2022,WR
155,Denzel Mims,NYJ,0.7,0.5,0.6,10.2,6.0,8.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,1.0,1,2022,WR
156,Jeff Smith,NYJ,1.0,0.4,0.6,11.0,4.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.9,1,2022,WR
157,Dyami Brown,WAS,0.8,0.2,0.5,9.6,6.0,7.5,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.9,1,2022,WR
158,Juwan Johnson,NO,0.8,0.8,0.8,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,2022,WR
159,Tyron Johnson,LV,0.9,0.1,0.5,12.0,2.9,6.6,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0.9,1,2022,WR
160,Kristian Wilkerson,NE,0.6,0.6,0.6,6.7,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,2022,WR
161,Justin Watson,KC,1.0,0.2,0.4,10.7,2.0,5.5,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.9,1,2022,WR
162,Erik Ezukanma,MIA,0.6,0.5,0.5,7.3,7.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.9,1,2022,WR
163,KhaDarel Hodge,ATL,0.5,0.3,0.4,10.0,3.3,6.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.8,1,2022,WR
164,Trent Sherfield,MIA,0.8,0.1,0.5,9.1,3.6,6.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.8,1,2022,WR
165,Jason Moore,LAC,0.5,0.5,0.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,2022,WR
166,Lawrence Cager,NYJ,0.4,0.4,0.4,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1,2022,WR
167,Mike Strachan,IND,0.5,0.5,0.5,6.1,6.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.7,1,2022,WR
168,Seth Williams,JAC,0.4,0.4,0.4,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1,2022,WR
169,Penny Hart,SEA,0.9,0.2,0.4,10.0,2.0,5.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.6,1,2022,WR
170,Dezmon Patmon,IND,0.5,0.3,0.4,6.1,3.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.6,1,2022,WR
171,Mason Kinsey,TEN,0.4,0.4,0.4,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1,2022,WR
172,Racey McMath,TEN,0.4,0.4,0.4,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1,2022,WR
173,Nsimba Webster,CHI,0.4,0.4,0.4,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1,2022,WR
174,Mike Thomas,CIN,0.5,0.3,0.4,4.8,4.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.6,1,2022,WR
175,Dareke Young,SEA,0.6,0.1,0.3,8.1,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,1,2022,WR
176,Jalen Nailor,MIN,0.5,0.2,0.3,6.4,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.6,1,2022,WR
177,Stanley Morgan,CIN,0.6,0.2,0.4,6.0,2.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.5,1,2022,WR
178,Dax Milne,WAS,0.4,0.2,0.3,6.7,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.5,1,2022,WR
179,Tim Jones,JAC,0.4,0.2,0.3,5.3,2.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.5,1,2022,WR
180,Matthew Slater,NE,0.1,0.1,0.1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1,2022,WR
181,Steven Sims,PIT,0.6,0.2,0.4,6.0,2.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,1,2022,WR
182,Frank Darby,ATL,0.3,0.3,0.3,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,2022,WR
183,Cameron Batson,ATL,0.3,0.3,0.3,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,2022,WR
184,Cody Thompson,SEA,0.3,0.3,0.3,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,2022,WR
185,Brandon Powell,LAR,0.4,0.0,0.2,4.6,2.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,1,2022,WR
186,Trent Taylor,CIN,0.4,0.1,0.3,4.0,2.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,1,2022,WR
187,Britain Covey,PHI,0.4,0.1,0.3,5.4,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,1,2022,WR
188,Gunner Olszewski,PIT,0.3,0.2,0.3,4.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,1,2022,WR
189,Travis Fulgham,GB,0.2,0.2,0.2,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,2022,WR
190,Jake Kumerow,BUF,0.3,0.2,0.2,3.5,2.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,1,2022,WR
191,Malik Turner,SF,0.2,0.2,0.2,4.7,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,1,2022,WR
192,Trenton Irwin,CIN,0.2,0.2,0.2,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1,2022,WR
193,Andre Roberts,CAR,0.3,0.1,0.2,4.1,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,1,2022,WR
194,River Cracraft,MIA,0.2,0.1,0.1,3.9,2.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1,2022,WR
195,Jaelon Darden,TB,0.2,0.1,0.2,3.3,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,1,2022,WR
196,Samori Toure,GB,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1,2022,WR
197,Isaiah Coulter,CHI,0.2,0.2,0.2,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1,2022,WR
198,Kendric Pryor,JAC,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1,2022,WR
199,Daurice Fountain,KC,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1,2022,WR
200,Jared Bernhardt,ATL,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,2022,WR
