Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,2332516215,cpym,0,178.8,QB Russell Wilson RB Dalvin Cook RB James Robinson WR Cole Beasley FLEX Marvin Jones Jr. WR Diontae Johnson WR Jerry Jeudy TE Evan Engram DST Giants ,,Panthers ,DST,0.96%,2
107,2331650841,dreidjones,0,178.8,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Jerry Jeudy WR Danny Amendola FLEX Christian Blake TE T.J. Hockenson DST WAS Football Team ,,Wayne Gallman Jr.,FLEX,0.94%,14.7
109,2338475798,ALysfjord,0,178.6,QB Russell Wilson FLEX Christian McCaffrey RB Dalvin Cook RB D'Andre Swift WR Julio Jones WR Sterling Shepard WR Steven Sims Jr. TE Irv Smith Jr. DST Giants ,,Darius Slayton,WR,0.94%,1.8
110,2334392822,gonegirl24,0,178.58,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas FLEX Terry McLaurin WR Robby Anderson WR Jerry Jeudy WR Russell Gage TE Hayden Hurst DST Falcons ,,Darren Fells,TE,0.92%,4.6
111,2339636352,bullride,0,178.54,QB Justin Herbert RB Christian McCaffrey RB Dalvin Cook WR Keenan Allen FLEX Christian Kirk WR Russell Gage WR Marvin Hall TE Mo Alie-Cox DST Cardinals ,,Henry Ruggs III,WR,0.89%,1
112,2335137272,greggybys,0,178.42,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Terry McLaurin WR Jerry Jeudy FLEX Darren Waller TE Will Dissly DST Cardinals ,,Colts ,DST,0.82%,5
113,2334795050,Foxvfx,0,178.24,QB Deshaun Watson RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Keenan Allen WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST Ravens ,,Chiefs ,DST,0.82%,1
114,2336108002,joshuabounds,0,178.22,QB Kyler Murray RB Christian McCaffrey RB Chase Edmonds WR Mecole Hardman WR Sterling Shepard WR Jerry Jeudy FLEX Darren Waller TE Hayden Hurst DST Giants ,,Larry Fitzgerald,WR,0.82%,9.4
114,2339225375,226ron,0,178.22,QB Drew Lock RB Dalvin Cook FLEX James Robinson RB Justin Jackson WR Stefon Diggs WR Diontae Johnson WR Jerry Jeudy TE Noah Fant DST Giants ,,Keelan Cole,WR,0.73%,1.6
116,2337775452,Grinder1196,0,178,QB Josh Allen RB Dalvin Cook RB David Montgomery FLEX DeeJay Dallas WR Marvin Jones Jr. WR Diontae Johnson WR Jerry Jeudy TE Evan Engram DST Steelers ,,Jimmy Graham,TE,0.70%,17.5
116,2338924911,cgreen2311,0,178,QB Teddy Bridgewater RB Dalvin Cook RB D'Andre Swift WR Tyreek Hill WR Robby Anderson WR DJ Moore FLEX DeVante Parker TE Jonnu Smith DST Giants ,,A.J. Brown,WR,0.70%,23.1
118,2336888199,dmgoetzl24,0,177.9,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Keenan Allen WR Jerry Jeudy WR Darnell Mooney TE Ian Thomas DST Giants ,,Devin Singletary,FLEX,0.64%,6.4
119,2338961750,scott22790,0,177.86,QB Matt Ryan RB Christian McCaffrey RB Dalvin Cook WR Julio Jones WR Jerry Jeudy FLEX Darnell Mooney WR Marvin Hall TE Hayden Hurst DST Cardinals ,,Marquise Brown,WR,0.64%,6.8
120,2337318103,LHUCKS,0,177.8,QB Josh Allen RB Dalvin Cook FLEX Justin Jackson RB Tony Pollard WR Stefon Diggs WR Terry McLaurin WR Marvin Jones Jr. TE Jonnu Smith DST Titans ,,Patrick Laird,RB,0.59%,2.6
120,2336009014,brandoow123,0,177.8,QB Russell Wilson RB Christian McCaffrey FLEX Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Sterling Shepard WR Steven Sims Jr. TE Irv Smith Jr. DST Giants ,,Jack Doyle,TE,0.56%,0
120,2336453720,rjones1096,0,177.8,QB Russell Wilson RB Christian McCaffrey FLEX Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Sterling Shepard WR Steven Sims Jr. TE Irv Smith Jr. DST Giants ,,Nyheim Hines,RB,0.56%,5.8
123,2338353245,justbringit1,0,177.74,QB Justin Herbert RB Dalvin Cook RB James Robinson FLEX Julio Jones WR Keenan Allen WR Jerry Jeudy WR Darnell Mooney TE Albert Okwuegbunam DST Vikings ,,Kirk Cousins,QB,0.54%,20.8
124,2339919306,wamasu,0,177.7,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Keenan Allen WR Sterling Shepard WR Jerry Jeudy TE Hayden Hurst DST Falcons ,,Phillip Lindsay,RB,0.54%,2.3
125,2334755830,pmax6415,0,177.58,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas WR Brandin Cooks WR Mecole Hardman FLEX Sterling Shepard WR Danny Amendola TE Travis Kelce DST Vikings ,,Anthony Firkser,TE,0.50%,4.9
126,2338819570,JoeyzGal78,0,177.54,QB Ben Roethlisberger RB Christian McCaffrey RB Clyde Edwards-Helaire WR Brandin Cooks WR DJ Chark Jr. FLEX John Brown WR Demarcus Robinson TE Evan Engram DST Steelers ,,Dalton Schultz,TE,0.49%,8.8
127,2336968330,RYates32,0,177.44,QB Justin Herbert RB Dalvin Cook FLEX Clyde Edwards-Helaire RB Nyheim Hines WR Julio Jones WR Keenan Allen WR David Moore TE Evan Engram DST Giants ,,Nelson Agholor,FLEX,0.49%,13.5
127,2335428621,reaper1097,0,177.44,QB Deshaun Watson RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Brandin Cooks WR Christian Kirk FLEX Tim Patrick TE Hayden Hurst DST Giants ,,Anthony Miller,WR,0.47%,9.9
129,2334325301,lakrzfan,0,177.32,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Jerry Jeudy TE Jordan Akins DST Giants ,,Tua Tagovailoa,QB,0.45%,21.42
130,2338857927,BudapestLetsGo,0,177,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX Chase Edmonds WR Marvin Jones Jr. WR Darnell Mooney WR Christian Blake TE Mark Andrews DST Giants ,,Bills ,DST,0.44%,12
131,2333886916,Bigd2222,0,176.44,QB Justin Herbert FLEX Dalvin Cook RB Chase Edmonds RB DeeJay Dallas WR Julio Jones WR DJ Chark Jr. WR Jerry Jeudy TE Will Dissly DST WAS Football Team ,,Jalen Guyton,WR,0.44%,1.9
131,2333854115,daaaavvee,0,176.44,QB Ben Roethlisberger RB Dalvin Cook RB James Robinson WR Christian Kirk WR Sterling Shepard WR Curtis Samuel FLEX Hunter Renfrow TE Noah Fant DST Steelers ,,Preston Williams,FLEX,0.44%,16
133,2331715406,Surryspice305,0,176.42,QB Drew Lock RB Dalvin Cook RB Melvin Gordon III FLEX Gus Edwards WR Tyreek Hill WR Will Fuller V WR Chase Claypool TE Noah Fant DST Lions ,,Jake Luton,QB,0.44%,25.46
134,2338342243,ColleenSmith26,0,176.4,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB Josh Jacobs WR Keenan Allen WR Sterling Shepard WR Marcus Johnson TE Hayden Hurst DST Giants ,,Amari Cooper,WR,0.42%,12.5
135,2336244535,rf.ryanferguson,0,176.34,QB Ben Roethlisberger RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Will Fuller V WR Curtis Samuel WR Demarcus Robinson TE Darren Waller DST Texans ,,Tyler Kroft,TE,0.38%,7.1
136,2337509134,LoLo_g,0,176.3,QB Josh Allen RB Dalvin Cook RB Antonio Gibson FLEX Justin Jackson WR Stefon Diggs WR Diontae Johnson WR Jerry Jeudy TE Hayden Hurst DST Cardinals ,,CeeDee Lamb,FLEX,0.38%,16.1
137,2339040289,skyeman44,0,176.18,QB Patrick Mahomes RB Dalvin Cook RB Clyde Edwards-Helaire WR Julio Jones WR DJ Chark Jr. WR Jakeem Grant TE Darren Waller FLEX Irv Smith Jr. DST WAS Football Team ,,Jakeem Grant,WR,0.37%,7.5
138,2332361495,RockerFCC,0,176.14,QB Deshaun Watson RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Marvin Jones Jr. WR Diontae Johnson WR Jerry Jeudy TE Travis Kelce DST Giants ,,KJ Hamler,FLEX,0.33%,15
139,2333951177,kzrake33,0,175.94,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas WR Keenan Allen WR Terry McLaurin WR Marvin Jones Jr. FLEX Randall Cobb TE Hayden Hurst DST Dolphins ,,Bears ,DST,0.31%,4
140,2333906605,wschrwo,0,175.84,QB Ben Roethlisberger RB Dalvin Cook RB David Montgomery WR DK Metcalf WR Will Fuller V FLEX Curtis Samuel WR Golden Tate TE Evan Engram DST Falcons ,,Seahawks ,DST,0.30%,3
141,2338473752,osp687,0,175.82,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST Giants ,,Broncos ,DST,0.28%,3
142,2337278079,brosseau111,0,175.8,QB Josh Allen RB Dalvin Cook RB Justin Jackson FLEX Stefon Diggs WR DeVante Parker WR Marvin Jones Jr. WR John Brown TE Hayden Hurst DST Ravens ,,Ryan Tannehill,QB,0.28%,14.62
143,2339892246,christinaross713,0,175.64,QB Justin Herbert RB Dalvin Cook RB James Robinson FLEX DeeJay Dallas WR Chase Claypool WR Marvin Jones Jr. WR Curtis Samuel TE Evan Engram DST WAS Football Team ,,Chargers ,DST,0.28%,2
144,2339227277,aricices,0,175.6,QB Josh Allen RB Dalvin Cook RB James Conner FLEX DeeJay Dallas WR Stefon Diggs WR Jerry Jeudy WR Danny Amendola TE Hunter Henry DST Texans ,,Travis Homer,RB,0.28%,11
145,2337409168,verlindhill,0,175.52,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX Cole Beasley WR DJ Chark Jr. WR Mecole Hardman WR Jerry Jeudy TE Noah Fant DST Steelers ,,Joshua Kelley,FLEX,0.26%,10.9
145,2338870963,kuleskad,0,175.52,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST WAS Football Team ,,Raiders ,DST,0.24%,4
147,2336261605,drizzzy112,0,175.44,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds WR Keenan Allen FLEX Terry McLaurin WR Brandin Cooks WR Darnell Mooney TE Will Dissly DST Vikings ,,Willie Snead IV,FLEX,0.24%,7.7
147,2331118083,kipmky,0,175.44,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas FLEX Keenan Allen WR Tyler Lockett WR Brandin Cooks WR Marvin Jones Jr. TE Irv Smith Jr. DST Giants ,,Gus Edwards,FLEX,0.24%,10.4
147,2334459283,BSMITTYFIREMAN,0,175.44,QB Deshaun Watson RB Dalvin Cook RB James Robinson FLEX Chase Edmonds WR Brandin Cooks WR Jerry Jeudy WR Darnell Mooney TE Hayden Hurst DST Giants ,,Mike Gesicki,TE,0.23%,7.2
150,2336301578,chanson_7,0,175.4,QB Russell Wilson RB Dalvin Cook RB Todd Gurley II WR DK Metcalf WR Jerry Jeudy WR David Moore FLEX Zay Jones TE Eric Ebron DST Steelers ,,J.D. McKissic,RB,0.23%,17.2
151,2337419847,cthompson90,0,175.32,QB Kyler Murray RB Dalvin Cook RB Antonio Gibson WR Will Fuller V WR DJ Moore WR Christian Kirk FLEX Gabriel Davis TE Trey Burton DST WAS Football Team ,,Nick Foles,QB,0.23%,24.6
152,2337791624,charles52,0,175.22,QB Kyler Murray RB Dalvin Cook RB James Robinson WR Julio Jones WR Tyler Lockett WR David Moore FLEX Jakeem Grant TE Hayden Hurst DST Giants ,,Michael Gallup,WR,0.23%,6.6
153,2334989113,pfillion255,0,175.2,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX Chase Edmonds WR Julio Jones WR Darnell Mooney WR Steven Sims Jr. TE Irv Smith Jr. DST Falcons ,,DaeSean Hamilton,WR,0.21%,3.2
153,2335949260,earball,0,175.2,QB Josh Allen RB Dalvin Cook FLEX James Conner RB Chase Edmonds WR Julio Jones WR Jerry Jeudy WR Darnell Mooney TE Irv Smith Jr. DST Vikings ,,Zach Pascal,WR,0.19%,10.5
155,2337909723,Dman1189,0,175.14,QB Justin Herbert FLEX Dalvin Cook RB James Conner RB David Johnson WR Brandin Cooks WR Christian Kirk WR Jerry Jeudy TE Evan Engram DST Giants ,,Quintez Cephus,WR,0.17%,5.1
156,2335199574,sciszews,0,175,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Tyler Eifert DST Giants ,,Ezekiel Elliott,RB,0.17%,8.9
157,2336621641,Dominant_Darryl,0,174.94,QB Ben Roethlisberger RB Christian McCaffrey RB Dalvin Cook WR Stefon Diggs FLEX Diontae Johnson WR Nelson Agholor WR Darnell Mooney TE Jordan Akins DST Falcons ,,Jordan Wilkins,RB,0.17%,5.8
157,2339249503,KMajewski1,0,174.94,QB Justin Herbert RB Christian McCaffrey RB Antonio Gibson WR Tyreek Hill WR Tyler Lockett WR Curtis Samuel TE Hayden Hurst FLEX Dalton Schultz DST Cardinals ,,Jonathan Taylor,RB,0.16%,10.4
159,2339343927,swineonmyseatsohyeah,0,174.84,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds WR Julio Jones FLEX Keenan Allen WR Jerry Jeudy WR Danny Amendola TE Greg Olsen DST Falcons ,,Kyle Allen,QB,0.16%,2.48
160,2338734948,amenzel4490,0,174.72,QB Kyler Murray RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Keenan Allen FLEX A.J. Brown WR David Moore TE Albert Okwuegbunam DST Lions ,,Gabriel Davis,WR,0.16%,17
161,2337365967,griesebrady,0,174.7,QB Derek Carr RB James Robinson RB DeeJay Dallas WR Tyreek Hill WR Terry McLaurin WR Brandin Cooks FLEX Curtis Samuel TE Darren Waller DST Dolphins ,,Mo Alie-Cox,TE,0.16%,7.3
162,2329501583,bejusmax,0,174.6,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB Clyde Edwards-Helaire WR Stefon Diggs WR Diontae Johnson WR Christian Blake TE Hayden Hurst DST Bills ,,Teddy Bridgewater,QB,0.16%,31.3
162,2330804073,OKOK11,0,174.6,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR DK Metcalf WR Cole Beasley WR Christian Kirk FLEX Jerry Jeudy TE Logan Thomas DST Vikings ,,Andy Isabella,FLEX,0.16%,3
162,2335593209,rishipatel412,0,174.6,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hayden Hurst FLEX Hunter Henry DST Giants ,,Adrian Peterson,FLEX,0.16%,7.3
165,2335580454,Letzrock,0,174.54,QB Justin Herbert RB Dalvin Cook FLEX Clyde Edwards-Helaire RB Antonio Gibson WR Terry McLaurin WR Christian Kirk WR Gabriel Davis TE Mark Andrews DST Bears ,,James Washington,FLEX,0.14%,8.7
166,2336028567,Big_Daddy_FatSax,0,174.5,QB Derek Carr RB Dalvin Cook RB Chase Edmonds WR Keenan Allen WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller FLEX Hayden Hurst DST Vikings ,,Kyle Rudolph,TE,0.14%,7
167,2339911268,stantheman0033,0,174.46,QB Matt Ryan RB Dalvin Cook RB Wayne Gallman Jr. WR Julio Jones WR Tyler Lockett FLEX Jerry Jeudy WR Curtis Samuel TE Noah Fant DST Texans ,,Michael Pittman Jr.,WR,0.12%,9.6
168,2336611514,Lipperco,0,174.44,QB Justin Herbert RB Dalvin Cook RB Clyde Edwards-Helaire FLEX Jordan Howard WR Stefon Diggs WR DJ Chark Jr. WR Marvin Jones Jr. TE Evan Engram DST Cardinals ,,Jaguars ,DST,0.12%,4
169,2329878564,heatherdougherty,0,174.42,QB Kyler Murray RB Dalvin Cook RB Le'Veon Bell WR Chase Claypool WR Christian Kirk WR Marvin Jones Jr. FLEX Jerry Jeudy TE Darren Fells DST Chiefs ,,Jason Witten,TE,0.10%,1
170,2338376067,gwlewis88,0,174.4,QB Russell Wilson RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Jerry Jeudy TE Irv Smith Jr. DST Falcons ,,Cam Sims,WR,0.10%,17
171,2337961544,buckeyes91,0,174.32,QB Drew Lock RB Dalvin Cook RB Clyde Edwards-Helaire FLEX Julio Jones WR Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy TE Hunter Henry DST Giants ,,Daniel Jones,QB,0.10%,12.88
172,2336528621,bcass736,0,174.3,QB Josh Allen RB Dalvin Cook RB James Conner WR Stefon Diggs FLEX Tim Patrick WR Jerry Jeudy WR Randall Cobb TE Logan Thomas DST Giants ,,Dan Arnold,TE,0.09%,2.6
173,2334201937,melgroves,0,174.22,QB Drew Lock RB Dalvin Cook RB Antonio Gibson FLEX DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller DST Cardinals ,,Donald Parham Jr.,TE,0.09%,0
174,2336271801,ZeusLong,0,174.2,QB Russell Wilson RB Christian McCaffrey RB Dalvin Cook FLEX DeeJay Dallas WR Julio Jones WR Keelan Cole WR David Moore TE Logan Thomas DST Giants ,,Isaiah Wright,FLEX,0.07%,5
174,2330295556,teejaykern,0,174.2,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR DK Metcalf WR Diontae Johnson WR Sterling Shepard FLEX Curtis Samuel TE Noah Fant DST Giants ,,Benny Snell Jr.,RB,0.07%,0.1
176,2334159473,Zman1484,0,174.14,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. FLEX Larry Fitzgerald TE Hayden Hurst DST Giants ,,Tyron Johnson,WR,0.07%,6
177,2337288433,1Hollywood1968,0,174.12,QB Kyler Murray RB Dalvin Cook RB Antonio Gibson WR DK Metcalf WR Cole Beasley FLEX Sterling Shepard WR Darnell Mooney TE Dalton Schultz DST Giants ,,Nick Boyle,TE,0.07%,8.6
178,2336082799,Royaltymorris15,0,173.94,QB Deshaun Watson RB Dalvin Cook FLEX Antonio Gibson RB DeeJay Dallas WR Will Fuller V WR Justin Jefferson WR Jerry Jeudy TE Jonnu Smith DST Vikings ,,Cordarrelle Patterson,WR,0.07%,8
179,2332048527,Wins4Weezy,0,173.8,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Julio Jones WR Jerry Jeudy WR David Moore TE Logan Thomas DST Vikings ,,Miles Boykin,WR,0.07%,2.1
179,2339508048,RagenBuffs,0,173.8,QB Josh Allen RB James Robinson RB James Conner WR Stefon Diggs WR Christian Kirk WR Jerry Jeudy TE Noah Fant FLEX Evan Engram DST Giants ,,Jacob Hollister,TE,0.07%,11
181,2336784090,Aklbart62,0,173.74,QB Ben Roethlisberger RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Terry McLaurin WR Brandin Cooks WR Jerry Jeudy TE Hayden Hurst DST Giants ,,Brian Hill,RB,0.07%,2.4
181,2336826572,dman150,0,173.74,QB Justin Herbert RB Dalvin Cook RB James Robinson WR Terry McLaurin WR Cole Beasley WR Jerry Jeudy FLEX Randall Cobb TE Hayden Hurst DST Dolphins ,,James O'Shaughnessy,TE,0.05%,1.9
183,2338493983,bensalzgaber93,0,173.64,QB Ben Roethlisberger FLEX Dalvin Cook RB David Johnson RB Zack Moss WR Terry McLaurin WR Diontae Johnson WR Jerry Jeudy TE T.J. Hockenson DST Texans ,,Cole Kmet,TE,0.05%,0
184,2329847963,GMKDawgg,0,173.58,QB Patrick Mahomes RB Dalvin Cook RB Zack Moss WR Terry McLaurin WR Chase Claypool FLEX Brandin Cooks WR Demarcus Robinson TE Eric Ebron DST Cardinals ,,Lee Smith,TE,0.05%,0
185,2334188600,haleyea,0,173.54,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds WR Keenan Allen FLEX Brandin Cooks WR John Brown WR David Moore TE Noah Fant DST WAS Football Team ,,Ian Thomas,TE,0.05%,1.8
186,2336022993,aweiderspon2,0,173.52,QB Drew Lock RB Christian McCaffrey FLEX Chase Edmonds RB D'Andre Swift WR Julio Jones WR Brandin Cooks WR Jerry Jeudy TE Noah Fant DST Vikings ,,Isaiah McKenzie,WR,0.05%,9.6
186,2336836975,wigglye,0,173.52,QB Kyler Murray RB Dalvin Cook RB James Robinson FLEX JuJu Smith-Schuster WR DJ Moore WR Jerry Jeudy WR Darnell Mooney TE Trey Burton DST Vikings ,,Dion Lewis,RB,0.05%,4.1
188,2331662646,bolarkins,0,173.5,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Brandin Cooks WR Sterling Shepard WR Jerry Jeudy TE Irv Smith Jr. DST Texans ,,Durham Smythe,FLEX,0.05%,2.9
188,2334549009,Jwolinsky49,0,173.5,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Brandin Cooks WR Sterling Shepard WR Jerry Jeudy TE Irv Smith Jr. DST Texans ,,Myles Gaskin,RB,0.03%,0
190,2337433392,JCook540,0,173.4,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Keenan Allen FLEX David Moore TE Will Dissly DST Falcons ,,Darrel Williams,FLEX,0.03%,1.3
190,2338214569,RayRam133,0,173.4,QB Russell Wilson RB Christian McCaffrey RB Dalvin Cook FLEX James Conner WR Diontae Johnson WR Tim Patrick WR Cam Sims TE Irv Smith Jr. DST Cardinals ,,Golden Tate,WR,0.03%,0
192,2337528548,WarLeagle,0,173.34,QB Deshaun Watson RB Dalvin Cook RB David Montgomery WR Terry McLaurin WR Robby Anderson FLEX Mike Williams WR Jerry Jeudy TE Hunter Henry DST Vikings ,,Chris Conley,WR,0.03%,12.2
193,2339425666,Vriton,0,173.22,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Joshua Kelley WR Julio Jones WR Keenan Allen WR Sterling Shepard TE Jimmy Graham DST Vikings ,,MyCole Pruitt,FLEX,0.03%,0
194,2339221405,JTArms21,0,173.1,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Jerry Jeudy FLEX Danny Amendola TE Greg Olsen DST WAS Football Team ,,Zay Jones,WR,0.03%,0
195,2330118191,JoeDzy,0,173.04,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Clyde Edwards-Helaire WR Terry McLaurin WR Jerry Jeudy WR Danny Amendola TE Noah Fant DST Lions ,,Olamide Zaccheaus,WR,0.03%,23.3
195,2338702343,campjaso,0,173.04,QB Ben Roethlisberger RB Dalvin Cook RB Zack Moss WR DK Metcalf WR Chase Claypool WR Christian Kirk TE T.J. Hockenson FLEX Albert Okwuegbunam DST WAS Football Team ,,Chase Daniel,QB,0.03%,7.26
197,2338466078,ChtayloATX,0,173.02,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Stefon Diggs WR Julio Jones WR Jerry Jeudy FLEX Darnell Mooney TE Logan Thomas DST Cardinals ,,Devontae Booker,RB,0.03%,12.8
198,2339752712,kingtbrian,0,172.98,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas WR DK Metcalf WR Will Fuller V WR Demarcus Robinson FLEX Kyle Rudolph TE Tyler Eifert DST Steelers ,,Mike Davis,RB,0.03%,8.7
199,2334454019,bub5259,0,172.94,QB Deshaun Watson RB Dalvin Cook RB James Robinson FLEX Chase Claypool WR Brandin Cooks WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST Falcons ,,Jalen Richard,FLEX,0.03%,3.2
199,2339707490,spiders7777,0,172.94,QB Justin Herbert RB Dalvin Cook RB David Johnson WR Adam Thielen WR Terry McLaurin WR Christian Kirk FLEX Jerry Jeudy TE Trey Burton DST Giants ,,Bryan Edwards,WR,0.03%,0
201,2337659909,bjbremer87,0,172.7,QB Russell Wilson RB Dalvin Cook RB DeeJay Dallas WR Justin Jefferson WR Chase Claypool WR Christian Kirk FLEX Curtis Samuel TE Albert Okwuegbunam DST Steelers ,,Kenny Stills,WR,0.03%,0
201,2338059443,bengland85,0,172.7,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Diontae Johnson TE Irv Smith Jr. DST Vikings ,,Carlos Hyde,RB,0.02%,0
201,2336127204,clhatfield,0,172.7,QB Josh Allen RB Dalvin Cook FLEX James Robinson RB DeeJay Dallas WR Stefon Diggs WR Brandin Cooks WR John Brown TE Albert Okwuegbunam DST Falcons ,,Alexander Mattison,RB,0.02%,6.9
204,2335114881,ff29bowman,0,172.6,QB Derek Carr RB Christian McCaffrey RB Dalvin Cook FLEX James Conner WR Sterling Shepard WR Jerry Jeudy WR John Brown TE Hayden Hurst DST Falcons ,,Byron Pringle,WR,0.02%,0
204,2338776289,octoberrust,0,172.6,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB David Johnson WR Julio Jones WR Jerry Jeudy WR Danny Amendola TE Jonnu Smith DST WAS Football Team ,,Matt Breida,FLEX,0.02%,0
206,2337806591,paulm5117,0,172.58,QB Patrick Mahomes RB Dalvin Cook RB Justin Jackson WR Tyreek Hill WR Mecole Hardman FLEX Darnell Mooney WR Demarcus Robinson TE Travis Kelce DST Falcons ,,Kalif Raymond,FLEX,0.02%,0
207,2336005769,brflesh,0,172.54,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Keenan Allen WR Jerry Jeudy WR Marvin Hall TE Evan Engram DST Texans ,,Vance McDonald,FLEX,0.02%,1.2
207,2334293807,burtonsg,0,172.54,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX D'Andre Swift WR Julio Jones WR Jerry Jeudy WR John Brown TE Logan Thomas DST Giants ,,Zach Gentry,FLEX,0.02%,0
209,2330580014,CallNine11,0,172.4,QB Josh Allen RB Dalvin Cook RB Clyde Edwards-Helaire FLEX DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Darnell Mooney TE Noah Fant DST Giants ,,Patrick Ricard,RB,0.02%,0
209,2335833529,DaBizzle,0,172.4,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Julio Jones FLEX DJ Chark Jr. WR Marvin Jones Jr. WR Mike Williams TE Evan Engram DST Cardinals ,,Rico Dowdle,RB,0.02%,0
209,2336885777,SamClark79,0,172.4,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Hall TE Irv Smith Jr. DST Cowboys ,,Noah Brown,WR,0.02%,0
212,2331490947,briandelw,0,172.3,QB Josh Allen FLEX Dalvin Cook RB James Robinson RB Jordan Howard WR Stefon Diggs WR Chase Claypool WR Marvin Jones Jr. TE James O'Shaughnessy DST Giants ,,Sean McKeon,FLEX,0.02%,0
213,2330226702,fosheez28,0,172.16,QB Matt Ryan RB Dalvin Cook RB Antonio Gibson WR Julio Jones WR Robby Anderson WR Jerry Jeudy FLEX Demarcus Robinson TE Noah Fant DST Titans ,,Salvon Ahmed,RB,0.02%,3.8
214,2337614963,jpligon75,0,172.1,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Tyler Lockett FLEX Marvin Jones Jr. WR Jerry Jeudy WR Russell Gage TE Hayden Hurst DST Giants ,,Royce Freeman,RB,0.02%,0
