,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Jason Croom,PHI,2.3,0.3,1.5,22.2,2.5,15.3,0.3,0.0,0.1,0.0,0.1,0.0,4.0,0.4,2.3,7,TE
22,Tyler Higbee,LAR,1.7,0.9,1.2,20.7,10.0,14.1,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.0,2.0,7,TE
23,Jonnu Smith,TEN,2.0,1.0,1.5,20.0,11.5,15.8,0.1,0.0,0.1,0.0,0.0,0.0,2.4,1.8,2.0,7,TE
24,Virgil Green,LAC,2.0,1.0,1.4,15.9,11.7,13.7,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.5,2.0,7,TE
25,Darren Fells,HOU,1.3,0.8,1.2,15.8,8.9,13.4,0.2,0.1,0.1,0.0,0.2,0.1,2.6,1.5,1.9,7,TE
26,Nick Boyle,BAL,2.0,0.9,1.4,16.8,8.7,13.3,0.2,0.0,0.1,0.0,0.1,0.0,2.9,1.0,1.9,7,TE
27,Blake Bell,DAL,2.0,0.7,1.4,20.0,6.7,14.0,0.1,0.0,0.1,0.0,0.0,0.0,2.4,1.1,1.8,7,TE
28,Josh Hill,NO,1.3,0.8,1.1,14.2,8.0,11.4,0.2,0.1,0.1,0.0,0.1,0.0,2.4,1.1,1.8,7,TE
29,Demetrius Harris,CHI,1.1,0.8,0.9,14.3,9.0,11.0,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.0,1.6,7,TE
30,Maxx Williams,ARI,1.5,0.8,1.1,12.1,8.8,10.2,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.0,1.6,7,TE
31,Jordan Leggett,DEN,1.3,0.7,0.9,15.5,8.0,10.3,0.1,0.1,0.1,0.0,0.1,0.0,2.2,1.2,1.6,7,TE
32,Anthony Firkser,TEN,1.7,0.4,1.0,20.0,4.1,11.8,0.1,0.0,0.1,0.0,0.0,0.0,2.7,0.4,1.5,7,TE
33,Seth DeValve,ARI,1.4,0.5,0.9,15.4,6.1,10.8,0.2,0.0,0.1,0.0,0.1,0.0,2.6,0.6,1.4,7,TE
34,Luke Stocker,ATL,1.3,0.3,1.0,15.0,3.7,10.8,0.1,0.0,0.1,0.0,0.1,0.0,2.0,0.4,1.4,7,TE
35,Matt LaCosse,NE,1.5,0.2,0.9,17.3,2.0,9.4,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.3,1.4,7,TE
36,Blake Jarwin,DAL,1.5,0.7,1.0,14.3,8.0,10.0,0.1,0.0,0.1,0.0,0.1,0.0,2.0,1.0,1.3,7,TE
37,Ian Thomas,CAR,1.3,0.4,0.9,14.1,4.0,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.1,7,TE
38,Logan Thomas,WAS,1.1,0.3,0.8,11.9,3.7,8.5,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.6,1.1,7,TE
39,Eric Tomlinson,BAL,1.2,0.3,0.8,12.6,3.7,8.6,0.1,0.0,0.0,0.0,0.2,0.1,1.9,0.4,1.0,7,TE
40,Levine Toilolo,NYG,1.2,0.1,0.7,11.2,1.2,6.7,0.1,0.0,0.0,0.0,0.1,0.0,1.7,0.1,0.9,7,TE
41,Mo Alie-Cox,IND,0.7,0.3,0.5,8.3,2.9,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.3,0.7,7,TE
42,Mason Schreck,CIN,0.7,0.3,0.5,7.9,2.8,5.6,0.1,0.0,0.0,0.0,0.1,0.0,1.4,0.3,0.7,7,TE
43,Durham Smythe,MIA,0.8,0.2,0.4,9.0,1.8,4.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.7,7,TE
44,Jerell Adams,DET,0.8,0.0,0.4,10.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.7,7,TE
45,Eric Saubert,JAC,0.7,0.2,0.3,7.2,2.0,3.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.5,7,TE
46,Josh Perkins,PHI,0.5,0.2,0.3,5.0,2.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.5,7,TE
47,Jeremy Sprinkle,WAS,0.4,0.2,0.3,3.9,2.0,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,7,TE
48,Chris Manhertz,CAR,0.6,0.2,0.3,7.0,1.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.3,7,TE
49,Daniel Brown,NYJ,0.3,0.0,0.2,3.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,7,TE
50,Tyler Conklin,MIN,0.4,0.3,0.3,3.2,2.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,7,TE
51,Antony Auclair,TB,0.3,0.2,0.3,2.8,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,7,TE
52,Cole Wick,NO,0.2,0.0,0.1,2.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,7,TE
53,MyCole Pruitt,TEN,0.3,0.0,0.1,3.3,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,7,TE
54,Dalton Schultz,DAL,0.2,0.2,0.2,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,7,TE
55,Khari Lee,DET,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,7,TE
56,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
57,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
58,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
59,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
60,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
61,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
62,Ross Dwelley,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,TE
