Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Rod Streater (11457298),Rod Streater,11457298,WR/FLEX,3000,CLE@TB 10/21/2018 01:00PM ET,CLE,-0.37
WR,Breshad Perriman (11457300),Breshad Perriman,11457300,WR/FLEX,3000,CLE@TB 10/21/2018 01:00PM ET,CLE,0
WR,Justin Watson (11457302),Justin Watson,11457302,WR/FLEX,3000,CLE@TB 10/21/2018 01:00PM ET,TB,0
WR,Freddie Martino (11457304),Freddie Martino,11457304,WR/FLEX,3000,CLE@TB 10/21/2018 01:00PM ET,TB,0
RB,Josh Adams (11457078),Josh Adams,11457078,RB/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,0.72
RB,Alex Armah (11457080),Alex Armah,11457080,RB/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,CAR,1.4
RB,Cameron Artis-Payne (11457082),Cameron Artis-Payne,11457082,RB/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,CAR,0
RB,Elijah Hood (11457084),Elijah Hood,11457084,RB/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,CAR,0
RB,Jay Ajayi (11457138),Jay Ajayi,11457138,RB/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,11.1
WR,Mike Wallace (11457306),Mike Wallace,11457306,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,0
WR,Shelton Gibson (11457308),Shelton Gibson,11457308,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,0.97
WR,DeAndre Carter (11457310),DeAndre Carter,11457310,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,0.82
WR,Kamar Aiken (11457312),Kamar Aiken,11457312,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,2.26
WR,Mack Hollins (11457314),Mack Hollins,11457314,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,PHI,0
WR,Damiere Byrd (11457316),Damiere Byrd,11457316,WR/FLEX,3000,CAR@PHI 10/21/2018 01:00PM ET,CAR,0
RB,Mike Boone (11457086),Mike Boone,11457086,RB/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,MIN,1.32
RB,Elijah McGuire (11457088),Elijah McGuire,11457088,RB/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,0
RB,Trenton Cannon (11457090),Trenton Cannon,11457090,RB/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,0.52
WR,Brandon Zylstra (11457318),Brandon Zylstra,11457318,WR/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,MIN,0
WR,Charone Peake (11457320),Charone Peake,11457320,WR/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,0
WR,ArDarius Stewart (11457322),ArDarius Stewart,11457322,WR/FLEX,3000,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,0
RB,Nick Bellore (11457092),Nick Bellore,11457092,RB/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,DET,0.1
RB,Senorise Perry (11457094),Senorise Perry,11457094,RB/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,MIA,0
RB,Brandon Bolden (11457096),Brandon Bolden,11457096,RB/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,MIA,0
RB,Ameer Abdullah (11457132),Ameer Abdullah,11457132,RB/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,DET,0
WR,TJ Jones (11457324),TJ Jones,11457324,WR/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,DET,0.6
WR,Brandon Powell (11457326),Brandon Powell,11457326,WR/FLEX,3000,DET@MIA 10/21/2018 01:00PM ET,DET,0
RB,Kenjon Barner (11457066),Kenjon Barner,11457066,RB/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,NE,1.35
RB,James Develin (11457074),James Develin,11457074,RB/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,NE,1.42
RB,Michael Burton (11457098),Michael Burton,11457098,RB/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,CHI,0.53
WR,Josh Bellamy (11457328),Josh Bellamy,11457328,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,CHI,2.36
WR,Javon Wims (11457330),Javon Wims,11457330,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,CHI,0
WR,Kevin White (11457332),Kevin White,11457332,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,CHI,0
WR,Matthew Slater (11457334),Matthew Slater,11457334,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,NE,0
WR,Braxton Berrios (11457336),Braxton Berrios,11457336,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,NE,0
WR,Cody Hollister (11457338),Cody Hollister,11457338,WR/FLEX,3000,NE@CHI 10/21/2018 01:00PM ET,NE,0
RB,Patrick DiMarco (11457100),Patrick DiMarco,11457100,RB/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,BUF,0.57
RB,Taiwan Jones (11457102),Taiwan Jones,11457102,RB/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,BUF,0
RB,Marcus Murphy (11457134),Marcus Murphy,11457134,RB/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,BUF,3.27
WR,Ray-Ray McCloud III (11457340),Ray-Ray McCloud III,11457340,WR/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,BUF,0.8
WR,Robert Foster (11457342),Robert Foster,11457342,WR/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,BUF,0.83
WR,Matt Hazel (11457344),Matt Hazel,11457344,WR/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,IND,0
WR,Marcus Johnson (11457346),Marcus Johnson,11457346,WR/FLEX,3000,BUF@IND 10/21/2018 01:00PM ET,IND,4.4
RB,David Williams (11457068),David Williams,11457068,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,JAX,0
RB,Jamaal Charles (11457070),Jamaal Charles,11457070,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,JAX,2
RB,Buddy Howell (11457104),Buddy Howell,11457104,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,HOU,0
RB,Tyler Ervin (11457106),Tyler Ervin,11457106,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,HOU,0.37
RB,Tommy Bohanon (11457128),Tommy Bohanon,11457128,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,JAX,0.25
RB,Corey Grant (11457136),Corey Grant,11457136,RB/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,JAX,3.94
WR,Vyncint Smith (11457348),Vyncint Smith,11457348,WR/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,HOU,1.27
WR,Sammie Coates Jr. (11457350),Sammie Coates Jr.,11457350,WR/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,HOU,0.55
WR,Bruce Ellington (11457352),Bruce Ellington,11457352,WR/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,HOU,7.73
WR,Jaydon Mickens (11457354),Jaydon Mickens,11457354,WR/FLEX,3000,HOU@JAX 10/21/2018 01:00PM ET,JAX,0
RB,Gus Edwards (11457072),Gus Edwards,11457072,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,4.2
RB,Dwayne Washington (11457108),Dwayne Washington,11457108,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,NO,0.1
RB,Zach Line (11457110),Zach Line,11457110,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,NO,2
RB,Shane Vereen (11457112),Shane Vereen,11457112,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,NO,0
RB,Kenneth Dixon (11457114),Kenneth Dixon,11457114,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,10.4
RB,Patrick Ricard (11457116),Patrick Ricard,11457116,RB/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,0
WR,Austin Carr (11457356),Austin Carr,11457356,WR/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,NO,2.24
WR,Jaleel Scott (11457358),Jaleel Scott,11457358,WR/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,0
WR,Chris Moore (11457360),Chris Moore,11457360,WR/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,2.5
WR,Jordan Lasley (11457362),Jordan Lasley,11457362,WR/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,0
WR,Quincy Adeboyejo (11457364),Quincy Adeboyejo,11457364,WR/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,BAL,0
TE,Benjamin Watson (11457412),Benjamin Watson,11457412,TE/FLEX,3000,NO@BAL 10/21/2018 04:05PM ET,NO,7.14
RB,Jamize Olawale (11457118),Jamize Olawale,11457118,RB/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,DAL,0.22
RB,Byron Marshall (11457120),Byron Marshall,11457120,RB/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,WAS,0
RB,Rob Kelley (11457122),Rob Kelley,11457122,RB/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,WAS,0.4
RB,Samaje Perine (11457130),Samaje Perine,11457130,RB/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,WAS,1
WR,Tavon Austin (11457366),Tavon Austin,11457366,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,DAL,6.25
WR,Noah Brown (11457368),Noah Brown,11457368,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,DAL,0
WR,Brice Butler (11457370),Brice Butler,11457370,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,DAL,0
WR,Terrance Williams (11457372),Terrance Williams,11457372,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,DAL,1.27
WR,Maurice Harris (11457374),Maurice Harris,11457374,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,WAS,4.2
WR,Brian Quick (11457376),Brian Quick,11457376,WR/FLEX,3000,DAL@WAS 10/21/2018 04:25PM ET,WAS,1.2
RB,Justin Davis (11457124),Justin Davis,11457124,RB/FLEX,3000,LAR@SF 10/21/2018 04:25PM ET,LAR,0
WR,JoJo Natson Jr. (11457378),JoJo Natson Jr.,11457378,WR/FLEX,3000,LAR@SF 10/21/2018 04:25PM ET,LAR,0
WR,KhaDarel Hodge (11457380),KhaDarel Hodge,11457380,WR/FLEX,3000,LAR@SF 10/21/2018 04:25PM ET,LAR,0.6
WR,Richie James Jr. (11457382),Richie James Jr.,11457382,WR/FLEX,3000,LAR@SF 10/21/2018 04:25PM ET,SF,0.57
WR,Victor Bolden Jr. (11457384),Victor Bolden Jr.,11457384,WR/FLEX,3000,LAR@SF 10/21/2018 04:25PM ET,SF,1
TE,Geoff Swaim (11457414),Geoff Swaim,11457414,TE/FLEX,2900,DAL@WAS 10/21/2018 04:25PM ET,DAL,6.67
DST,Redskins  (11457544),Redskins ,11457544,DST,2900,DAL@WAS 10/21/2018 04:25PM ET,WAS,6.6
TE,Charles Clay (11457416),Charles Clay,11457416,TE/FLEX,2800,BUF@IND 10/21/2018 01:00PM ET,BUF,4.15
DST,Texans  (11457545),Texans ,11457545,DST,2800,HOU@JAX 10/21/2018 01:00PM ET,HOU,9
TE,Austin Seferian-Jenkins (11457418),Austin Seferian-Jenkins,11457418,TE/FLEX,2700,HOU@JAX 10/21/2018 01:00PM ET,JAX,5.2
DST,Cowboys  (11457546),Cowboys ,11457546,DST,2700,DAL@WAS 10/21/2018 04:25PM ET,DAL,6.67
TE,Gerald Everett (11457420),Gerald Everett,11457420,TE/FLEX,2700,LAR@SF 10/21/2018 04:25PM ET,LAR,2.68
TE,Tyler Higbee (11457422),Tyler Higbee,11457422,TE/FLEX,2700,LAR@SF 10/21/2018 04:25PM ET,LAR,2.9
TE,Dallas Goedert (11457430),Dallas Goedert,11457430,TE/FLEX,2600,CAR@PHI 10/21/2018 01:00PM ET,PHI,5.05
DST,Eagles  (11457547),Eagles ,11457547,DST,2600,CAR@PHI 10/21/2018 01:00PM ET,PHI,6.33
TE,Chris Herndon (11457424),Chris Herndon,11457424,TE/FLEX,2600,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,3.88
TE,Nick O'Leary (11457426),Nick O'Leary,11457426,TE/FLEX,2600,DET@MIA 10/21/2018 01:00PM ET,MIA,7.45
TE,Mike Gesicki (11457438),Mike Gesicki,11457438,TE/FLEX,2600,DET@MIA 10/21/2018 01:00PM ET,MIA,2.97
TE,Dwayne Allen (11457442),Dwayne Allen,11457442,TE/FLEX,2600,NE@CHI 10/21/2018 01:00PM ET,NE,0.1
TE,James O'Shaughnessy (11457432),James O'Shaughnessy,11457432,TE/FLEX,2600,HOU@JAX 10/21/2018 01:00PM ET,JAX,3.18
TE,Niles Paul (11457434),Niles Paul,11457434,TE/FLEX,2600,HOU@JAX 10/21/2018 01:00PM ET,JAX,3.25
TE,Josh Hill (11457428),Josh Hill,11457428,TE/FLEX,2600,NO@BAL 10/21/2018 04:05PM ET,NO,5.28
TE,Mark Andrews (11457436),Mark Andrews,11457436,TE/FLEX,2600,NO@BAL 10/21/2018 04:05PM ET,BAL,5.75
TE,Hayden Hurst (11457440),Hayden Hurst,11457440,TE/FLEX,2600,NO@BAL 10/21/2018 04:05PM ET,BAL,0.85
TE,Seth DeValve (11457448),Seth DeValve,11457448,TE/FLEX,2500,CLE@TB 10/21/2018 01:00PM ET,CLE,1.2
TE,Orson Charles (11457450),Orson Charles,11457450,TE/FLEX,2500,CLE@TB 10/21/2018 01:00PM ET,CLE,0.3
TE,Darren Fells (11457452),Darren Fells,11457452,TE/FLEX,2500,CLE@TB 10/21/2018 01:00PM ET,CLE,3.23
TE,Alan Cross (11457454),Alan Cross,11457454,TE/FLEX,2500,CLE@TB 10/21/2018 01:00PM ET,TB,0
TE,Antony Auclair (11457456),Antony Auclair,11457456,TE/FLEX,2500,CLE@TB 10/21/2018 01:00PM ET,TB,0.66
TE,Richard Rodgers (11457458),Richard Rodgers,11457458,TE/FLEX,2500,CAR@PHI 10/21/2018 01:00PM ET,PHI,0
TE,Joshua Perkins (11457460),Joshua Perkins,11457460,TE/FLEX,2500,CAR@PHI 10/21/2018 01:00PM ET,PHI,1.95
TE,Chris Manhertz (11457462),Chris Manhertz,11457462,TE/FLEX,2500,CAR@PHI 10/21/2018 01:00PM ET,CAR,0.24
TE,Ian Thomas (11457538),Ian Thomas,11457538,TE/FLEX,2500,CAR@PHI 10/21/2018 01:00PM ET,CAR,3.44
TE,Josiah Price (11457464),Josiah Price,11457464,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,MIN,0
TE,Tyler Conklin (11457466),Tyler Conklin,11457466,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,MIN,0.55
TE,David Morgan (11457468),David Morgan,11457468,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,MIN,1.72
TE,Kevin McDermott (11457470),Kevin McDermott,11457470,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,MIN,0
TE,Neal Sterling (11457472),Neal Sterling,11457472,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,3
TE,Eric Tomlinson (11457474),Eric Tomlinson,11457474,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,1.83
TE,Jordan Leggett (11457534),Jordan Leggett,11457534,TE/FLEX,2500,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,2.46
TE,Levine Toilolo (11457476),Levine Toilolo,11457476,TE/FLEX,2500,DET@MIA 10/21/2018 01:00PM ET,DET,0.98
TE,Michael Roberts (11457478),Michael Roberts,11457478,TE/FLEX,2500,DET@MIA 10/21/2018 01:00PM ET,DET,4.25
TE,Durham Smythe (11457480),Durham Smythe,11457480,TE/FLEX,2500,DET@MIA 10/21/2018 01:00PM ET,MIA,0
TE,A.J. Derby (11457482),A.J. Derby,11457482,TE/FLEX,2500,DET@MIA 10/21/2018 01:00PM ET,MIA,3.83
TE,Luke Willson (11457536),Luke Willson,11457536,TE/FLEX,2500,DET@MIA 10/21/2018 01:00PM ET,DET,1.38
DST,Dolphins  (11457548),Dolphins ,11457548,DST,2500,DET@MIA 10/21/2018 01:00PM ET,MIA,9
TE,Adam Shaheen (11457484),Adam Shaheen,11457484,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,0
TE,Dion Sims (11457486),Dion Sims,11457486,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,0.58
TE,Patrick Scales (11457488),Patrick Scales,11457488,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,0
TE,Ben Braunecker (11457490),Ben Braunecker,11457490,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,0
TE,Daniel Brown (11457492),Daniel Brown,11457492,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,0
TE,Jacob Hollister (11457494),Jacob Hollister,11457494,TE/FLEX,2500,NE@CHI 10/21/2018 01:00PM ET,NE,2.17
DST,Bears  (11457549),Bears ,11457549,DST,2500,NE@CHI 10/21/2018 01:00PM ET,CHI,12.6
TE,Mo Alie-Cox (11457444),Mo Alie-Cox,11457444,TE/FLEX,2500,BUF@IND 10/21/2018 01:00PM ET,IND,3.55
TE,Logan Thomas (11457496),Logan Thomas,11457496,TE/FLEX,2500,BUF@IND 10/21/2018 01:00PM ET,BUF,1.52
TE,Jason Croom (11457498),Jason Croom,11457498,TE/FLEX,2500,BUF@IND 10/21/2018 01:00PM ET,BUF,3.55
TE,Erik Swoope (11457500),Erik Swoope,11457500,TE/FLEX,2500,BUF@IND 10/21/2018 01:00PM ET,IND,6.15
TE,Ryan Hewitt (11457502),Ryan Hewitt,11457502,TE/FLEX,2500,BUF@IND 10/21/2018 01:00PM ET,IND,0
TE,David Grinnage (11457446),David Grinnage,11457446,TE/FLEX,2500,HOU@JAX 10/21/2018 01:00PM ET,JAX,1.7
TE,Ryan Griffin (11457504),Ryan Griffin,11457504,TE/FLEX,2500,HOU@JAX 10/21/2018 01:00PM ET,HOU,4
TE,Jordan Thomas (11457506),Jordan Thomas,11457506,TE/FLEX,2500,HOU@JAX 10/21/2018 01:00PM ET,HOU,2.18
TE,Jordan Akins (11457508),Jordan Akins,11457508,TE/FLEX,2500,HOU@JAX 10/21/2018 01:00PM ET,HOU,2.98
TE,Dan Arnold (11457510),Dan Arnold,11457510,TE/FLEX,2500,NO@BAL 10/21/2018 04:05PM ET,NO,0
TE,Maxx Williams (11457512),Maxx Williams,11457512,TE/FLEX,2500,NO@BAL 10/21/2018 04:05PM ET,BAL,4.57
TE,Darren Waller (11457514),Darren Waller,11457514,TE/FLEX,2500,NO@BAL 10/21/2018 04:05PM ET,BAL,0
TE,Nick Boyle (11457516),Nick Boyle,11457516,TE/FLEX,2500,NO@BAL 10/21/2018 04:05PM ET,BAL,4.02
TE,Rico Gathers (11457518),Rico Gathers,11457518,TE/FLEX,2500,DAL@WAS 10/21/2018 04:25PM ET,DAL,1.32
TE,Blake Jarwin (11457520),Blake Jarwin,11457520,TE/FLEX,2500,DAL@WAS 10/21/2018 04:25PM ET,DAL,0.35
TE,Dalton Schultz (11457522),Dalton Schultz,11457522,TE/FLEX,2500,DAL@WAS 10/21/2018 04:25PM ET,DAL,0
TE,Jeremy Sprinkle (11457524),Jeremy Sprinkle,11457524,TE/FLEX,2500,DAL@WAS 10/21/2018 04:25PM ET,WAS,0
TE,Johnny Mundt (11457526),Johnny Mundt,11457526,TE/FLEX,2500,LAR@SF 10/21/2018 04:25PM ET,LAR,0
TE,Cole Wick (11457528),Cole Wick,11457528,TE/FLEX,2500,LAR@SF 10/21/2018 04:25PM ET,SF,0
TE,Garrett Celek (11457530),Garrett Celek,11457530,TE/FLEX,2500,LAR@SF 10/21/2018 04:25PM ET,SF,1.98
TE,Kyle Nelson (11457532),Kyle Nelson,11457532,TE/FLEX,2500,LAR@SF 10/21/2018 04:25PM ET,SF,0
DST,Browns  (11457552),Browns ,11457552,DST,2400,CLE@TB 10/21/2018 01:00PM ET,CLE,7.67
DST,Lions  (11457550),Lions ,11457550,DST,2400,DET@MIA 10/21/2018 01:00PM ET,DET,6.8
DST,Patriots  (11457551),Patriots ,11457551,DST,2400,NE@CHI 10/21/2018 01:00PM ET,NE,5.17
DST,Ravens  (11457553),Ravens ,11457553,DST,2400,NO@BAL 10/21/2018 04:05PM ET,BAL,10
DST,Buccaneers  (11457554),Buccaneers ,11457554,DST,2300,CLE@TB 10/21/2018 01:00PM ET,TB,3.2
DST,Bills  (11457555),Bills ,11457555,DST,2300,BUF@IND 10/21/2018 01:00PM ET,BUF,8.33
DST,Panthers  (11457557),Panthers ,11457557,DST,2200,CAR@PHI 10/21/2018 01:00PM ET,CAR,7.6
DST,Saints  (11457556),Saints ,11457556,DST,2200,NO@BAL 10/21/2018 04:05PM ET,NO,3.8
DST,Jets  (11457558),Jets ,11457558,DST,2100,MIN@NYJ 10/21/2018 01:00PM ET,NYJ,11
DST,49ers  (11457559),49ers ,11457559,DST,2000,LAR@SF 10/21/2018 04:25PM ET,SF,3.17
