Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Dontrelle Inman,WAS,WR,3200.0,Dontrelle Inman (15783694),7.3,2.0300000000000002,5.510000000000001,8.040000000000001,1.58,4.5600000000000005,6.790000000000001,2.0300000000000002,5.510000000000001,8.040000000000001,1576.3546798029554,580.7622504537204,398.0099502487562,60,8,59,8,8,16
Allen Lazard,GB,WR,4600.0,Allen Lazard (15783638),18.37,4.3100000000000005,7.670000000000001,10.400000000000002,3.3600000000000003,6.320000000000001,8.65,4.3100000000000005,7.670000000000001,10.400000000000002,1067.2853828306263,599.7392438070403,442.3076923076922,52,7,60,8,7,15
TJ Hockenson,DET,TE,4200.0,T.J. Hockenson (15783878),11.7,10.71,13.129999999999999,17.73,8.71,10.829999999999998,14.73,10.71,13.129999999999999,17.73,392.156862745098,319.8781416603199,236.88663282571912,2,1,1,1,1,2
Eric Ebron,PIT,TE,4000.0,Eric Ebron (15783882),8.92,6.82,10.85,16.4,5.07,8.850000000000001,13.95,6.72,10.85,16.4,586.5102639296188,368.6635944700461,243.90243902439028,3,2,2,2,2,4
Mark Andrews,BAL,TE,4900.0,Mark Andrews (15783866),10.98,9.45,13.24,16.69,7.7,11.04,14.190000000000001,9.45,13.24,16.69,518.5185185185186,370.0906344410876,293.58897543439184,1,1,3,2,1,3
Dallas Goedert,PHI,TE,3800.0,Dallas Goedert (15783886),9.12,6.79,10.120000000000001,12.180000000000001,5.04,8.120000000000001,9.780000000000001,6.6899999999999995,10.120000000000001,12.180000000000001,559.6465390279823,375.494071146245,311.9868637110016,5,3,4,2,2,5
Logan Thomas,WAS,TE,3300.0,Logan Thomas (15783896),8.47,5.390000000000001,8.08,11.89,4.140000000000001,6.430000000000001,9.49,5.390000000000001,8.08,11.89,612.2448979591836,408.4158415841584,277.54415475189234,11,5,5,3,3,8
Austin Hooper,CLE,TE,3900.0,Austin Hooper (15783884),7.23,7.07,9.41,12.78,5.37,7.41,10.23,7.07,9.41,12.78,551.6265912305516,414.45270988310307,305.1643192488263,8,4,6,3,3,7
Hunter Henry,LAC,TE,4600.0,Hunter Henry (15783870),9.74,7.890000000000001,10.79,12.76,5.89,8.690000000000001,10.41,7.79,10.79,12.76,583.0164765525982,426.32066728452276,360.5015673981191,4,2,7,3,2,5
Robert Tonyan,GB,TE,3200.0,Robert Tonyan (15783898),11.46,4.970000000000001,7.470000000000001,10.400000000000002,3.7700000000000005,6.0200000000000005,8.4,4.970000000000001,7.470000000000001,10.400000000000002,643.8631790744466,428.380187416332,307.6923076923076,15,5,8,3,3,8
Hayden Hurst,ATL,TE,4400.0,Hayden Hurst (15783874),10.68,7.58,10.05,11.760000000000002,5.73,7.95,9.46,7.58,10.05,11.760000000000002,580.4749340369393,437.81094527363183,374.14965986394554,6,3,9,3,3,6
Tyler Eifert,JAC,TE,2700.0,Tyler Eifert (15783912),4.82,4.25,6.0,7.44,3.2,4.700000000000001,5.94,4.25,6.0,7.44,635.2941176470588,450.0,362.9032258064516,18,6,10,4,4,10
Dalton Schultz,DAL,TE,3600.0,Dalton Schultz (15783890),9.37,6.300000000000001,7.970000000000001,9.879999999999999,4.7,6.070000000000001,7.78,6.2,7.87,9.879999999999999,571.4285714285713,451.6938519447929,364.37246963562757,12,5,11,4,4,9
Anthony Firkser,TEN,TE,2500.0,Anthony Firkser (15783926),7.36,4.09,5.5,7.050000000000001,3.1399999999999997,4.35,5.7,4.09,5.5,7.050000000000001,611.2469437652812,454.54545454545456,354.60992907801415,19,7,12,4,4,11
Jordan Akins,HOU,TE,2500.0,Jordan Akins (15784012),7.03,4.09,5.470000000000001,7.24,3.09,4.32,5.840000000000001,4.09,5.470000000000001,7.24,611.2469437652812,457.03839122486283,345.3038674033149,20,7,13,4,4,11
Noah Fant,DEN,TE,4500.0,Noah Fant (15783872),10.71,7.460000000000001,9.719999999999999,12.560000000000002,5.61,7.7700000000000005,10.16,7.36,9.719999999999999,12.560000000000002,603.2171581769436,462.962962962963,358.28025477707,7,4,14,4,4,8
Zach Ertz,PHI,TE,3700.0,Zach Ertz (15783888),8.3,7.78,7.78,7.78,6.08,6.08,6.08,7.78,7.78,7.78,475.5784061696658,475.5784061696658,475.5784061696658,13,5,15,5,5,10
Mike Gesicki,MIA,TE,4300.0,Mike Gesicki (15783876),8.46,5.870000000000001,8.64,10.990000000000002,4.470000000000001,6.94,8.89,5.7700000000000005,8.64,10.990000000000002,732.5383304940374,497.68518518518516,391.2647861692447,9,5,16,6,5,11
Trey Burton,IND,TE,3100.0,Trey Burton (15783902),8.48,3.46,6.220000000000001,9.55,2.6100000000000003,4.82,7.55,3.46,6.220000000000001,9.55,895.9537572254335,498.3922829581993,324.6073298429319,16,6,17,6,6,12
Drew Sample,CIN,TE,2700.0,Drew Sample (15783914),4.26,3.62,5.26,8.030000000000001,2.72,4.0600000000000005,6.180000000000001,3.62,5.26,8.030000000000001,745.8563535911602,513.3079847908746,336.239103362391,21,7,18,6,6,13
Kyle Rudolph,MIN,TE,3200.0,Kyle Rudolph (15783900),5.2,3.4699999999999998,6.010000000000001,8.71,2.62,4.86,6.96,3.4699999999999998,6.010000000000001,8.71,922.1902017291067,532.4459234608985,367.3938002296211,17,6,19,7,6,13
Jared Cook,NO,TE,4100.0,Jared Cook (15783880),8.99,3.3899999999999997,7.65,12.14,2.59,6.250000000000001,10.14,3.2899999999999996,7.65,12.14,1209.439528023599,535.9477124183006,337.7265238879736,14,5,20,7,5,12
Darren Fells,HOU,TE,2900.0,Darren Fells (15783908),7.45,1.8800000000000001,5.220000000000001,8.100000000000001,1.4300000000000002,4.12,6.6000000000000005,1.8800000000000001,5.220000000000001,8.100000000000001,1542.5531914893616,555.5555555555555,358.02469135802465,22,7,21,8,7,15
Ian Thomas,CAR,TE,2500.0,Ian Thomas (15783924),3.03,2.08,4.49,7.24,1.58,3.4899999999999998,5.64,2.08,4.49,7.24,1201.923076923077,556.7928730512249,345.3038674033149,23,8,22,8,8,16
Jonnu Smith,TEN,TE,4700.0,Jonnu Smith (15783868),11.1,5.760000000000001,8.280000000000001,11.83,4.41,6.680000000000001,9.63,5.760000000000001,8.280000000000001,11.83,815.9722222222222,567.6328502415458,397.2950126796281,10,5,23,8,5,13
Bengals,CIN,DST,2300.0,Bengals  (15784061),2.0,4.485714285714286,6.271428571428572,7.257142857142858,5.433714285714286,7.954428571428573,9.777142857142858,5.485714285714286,7.271428571428572,8.257142857142858,512.7388535031847,366.7425968109339,316.9291338582677,8,4,1,1,1,5
Browns,CLE,DST,3000.0,Browns  (15784051),5.67,5.614285714285713,7.371428571428572,8.342857142857142,6.9672857142857145,9.081428571428571,10.376857142857142,6.614285714285714,8.371428571428572,9.342857142857142,534.351145038168,406.97674418604646,359.5890410958905,2,2,2,2,2,4
Team,WAS,DST,2900.0,WAS Football Team  (15784053),5.78,4.957142857142857,6.771428571428571,10.0,5.9711428571428575,8.37042857142857,12.1,5.957142857142857,7.7714285714285705,11.0,585.014409221902,428.2700421940928,290.0,6,3,3,3,3,6
Jets,NYJ,DST,2000.0,Jets  (15784065),3.0,2.728571428571428,4.242857142857142,5.914285714285715,3.0225714285714287,4.758857142857142,7.178428571428571,3.728571428571428,5.242857142857142,7.371428571428572,732.9842931937173,471.3804713804715,338.1642512077295,20,7,4,4,4,11
Eagles,PHI,DST,2800.0,Eagles  (15784055),7.0,4.5857142857142845,5.928571428571429,7.014285714285714,6.3677142857142846,7.932571428571429,9.411285714285714,5.585714285714285,6.928571428571429,8.014285714285714,610.5919003115266,472.289156626506,399.18533604887983,9,4,5,4,4,8
Broncos,DEN,DST,2400.0,Broncos  (15784060),4.33,4.457142857142856,5.071428571428571,6.614285714285715,6.368142857142857,7.22842857142857,8.981428571428571,5.457142857142857,6.071428571428571,7.671428571428572,538.4615384615386,473.23943661971833,362.8509719222462,14,6,6,4,4,10
Vikings,MIN,DST,3300.0,Vikings  (15784048),4.0,5.057142857142857,6.800000000000001,8.714285714285714,6.514285714285714,8.141,10.277285714285714,7.171428571428571,7.800000000000001,9.714285714285714,652.542372881356,485.2941176470588,378.688524590164,5,3,7,5,3,8
Lions,DET,DST,2700.0,Lions  (15784057),2.56,3.628571428571428,5.542857142857144,6.000000000000001,4.318571428571428,6.973857142857144,8.402000000000001,4.628571428571428,6.542857142857144,7.200000000000001,744.0944881889765,487.1134020618556,449.99999999999994,11,5,8,5,5,10
Dolphins,MIA,DST,3400.0,Dolphins  (15784047),9.22,5.257142857142858,6.9714285714285715,8.899999999999999,6.532142857142858,8.67842857142857,10.969999999999999,6.257142857142858,7.9714285714285715,9.899999999999999,646.7391304347825,487.70491803278685,382.0224719101124,4,3,9,5,3,8
Falcons,ATL,DST,2300.0,Falcons  (15784062),2.78,2.9999999999999996,4.642857142857143,6.814285714285714,4.02,6.793857142857143,10.033285714285714,3.9999999999999996,5.642857142857143,7.814285714285714,766.6666666666667,495.38461538461536,337.52620545073376,18,6,10,6,6,12
Saints,NO,DST,3200.0,Saints  (15784049),7.0,4.542857142857143,6.385714285714287,7.2,5.145857142857143,7.408714285714288,8.82,5.542857142857143,7.385714285714287,8.2,704.4025157232704,501.1185682326621,444.44444444444446,7,4,11,6,4,10
Cowboys,DAL,DST,2200.0,Cowboys  (15784063),2.44,3.557142857142857,4.371428571428571,4.728571428571429,4.304285714285713,5.595428571428571,7.666857142857143,4.671428571428571,5.371428571428571,6.8428571428571425,618.4738955823293,503.2679738562092,465.25679758308155,19,7,12,6,6,13
Patriots,NE,DST,3000.0,Patriots  (15784052),6.67,4.699999999999999,5.8999999999999995,7.757142857142858,5.64,6.791,8.708142857142857,5.8999999999999995,6.9,8.757142857142858,638.2978723404257,508.4745762711865,386.74033149171265,10,4,13,6,4,10
Titans,TEN,DST,2500.0,Titans  (15784059),4.44,4.357142857142857,4.871428571428571,6.171428571428572,5.4071428571428575,6.02342857142857,7.663142857142857,5.357142857142858,5.871428571428571,7.457142857142857,573.7704918032788,513.1964809384165,405.09259259259255,17,6,14,6,6,12
Panthers,CAR,DST,2700.0,Panthers  (15784056),3.4,4.142857142857142,5.200000000000001,6.085714285714285,4.907857142857143,6.304000000000001,7.698571428571428,5.142857142857142,6.200000000000001,7.228571428571429,651.7241379310345,519.2307692307692,443.6619718309859,13,5,15,6,5,11
Texans,HOU,DST,2600.0,Texans  (15784058),3.0,3.3857142857142852,4.871428571428572,6.642857142857143,4.1657142857142855,6.047428571428572,8.199857142857143,4.385714285714285,5.871428571428572,7.642857142857143,767.932489451477,533.724340175953,391.39784946236557,16,6,16,7,6,13
Steelers,PIT,DST,4600.0,Steelers  (15784044),10.33,6.228571428571429,8.514285714285716,10.199999999999998,8.601142857142857,11.62857142857143,13.609999999999998,8.685714285714285,10.342857142857143,11.399999999999999,738.5321100917431,540.2684563758388,450.9803921568629,1,1,17,7,1,8
Chargers,LAC,DST,4000.0,Chargers  (15784045),4.11,5.442857142857144,7.271428571428572,8.757142857142858,8.497714285714286,10.516857142857145,12.134285714285717,7.7285714285714295,9.014285714285716,10.071428571428573,734.9081364829395,550.0982318271119,456.76998368678625,3,2,18,7,2,9
Packers,GB,DST,2800.0,Packers  (15784054),4.67,3.8285714285714283,4.885714285714286,6.914285714285715,4.428571428571429,5.836714285714286,8.126428571428571,4.828571428571428,5.885714285714286,7.9714285714285715,731.3432835820896,573.0994152046783,404.9586776859504,15,6,19,8,6,14
Colts,IND,DST,3100.0,Colts  (15784050),10.78,3.0428571428571427,5.3999999999999995,6.985714285714286,4.059857142857142,6.888,9.085714285714285,4.042857142857143,6.3999999999999995,7.985714285714286,1018.7793427230048,574.0740740740741,443.76278118609406,12,5,20,8,5,13
Jaguars,JAC,DST,2100.0,Jaguars  (15784064),3.67,2.5285714285714285,3.5714285714285703,4.3,3.137571428571429,4.368142857142857,6.109999999999999,3.5285714285714285,4.657142857142857,6.3,830.5084745762712,588.0000000000002,488.37209302325584,21,8,21,8,8,16
