,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
188,RB,Patrick Ricard (15783486),Patrick Ricard,15783486.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,1.8
189,RB,Jeremy McNichols (15783488),Jeremy McNichols,15783488.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,2.78
190,RB,D'Onta Foreman (15783490),D'Onta Foreman,15783490.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,4.7
191,RB,Darrynton Evans (15783492),Darrynton Evans,15783492.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.05
192,RB,Senorise Perry (15783494),Senorise Perry,15783494.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,0.45
193,RB,Khari Blasingame (15783496),Khari Blasingame,15783496.0,RB/FLEX,4000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.32
194,RB,Matt Breida (15783422),Matt Breida,15783422.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,3.96
195,RB,Jordan Howard (15783424),Jordan Howard,15783424.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,5.6
196,RB,DeAndre Washington (15783470),DeAndre Washington,15783470.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.95
197,RB,Patrick Laird (15783472),Patrick Laird,15783472.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.15
198,RB,Malcolm Perry (15783474),Malcolm Perry,15783474.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.07
199,RB,Chandler Cox (15783476),Chandler Cox,15783476.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,1.45
200,RB,Royce Freeman (15783478),Royce Freeman,15783478.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,3.46
201,RB,LeVante Bellamy (15783480),LeVante Bellamy,15783480.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.0
202,RB,Jeremy Cox (15783482),Jeremy Cox,15783482.0,RB/FLEX,4000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.0
203,QB,Josh Dobbs (15783331),Josh Dobbs,15783331.0,QB,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.0
204,RB,Chris Thompson (15783452),Chris Thompson,15783452.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,7.1
205,RB,Devine Ozigbo (15783454),Devine Ozigbo,15783454.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.0
206,RB,Dare Ogunbowale (15783456),Dare Ogunbowale,15783456.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.38
207,RB,Ryquell Armstead (15783458),Ryquell Armstead,15783458.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.0
208,RB,Anthony McFarland Jr. (15783460),Anthony McFarland,15783460.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,2.2
209,RB,Jaylen Samuels (15783462),Jaylen Samuels,15783462.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.55
210,RB,Benny Snell Jr. (15783464),Benny Snell,15783464.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,4.25
211,RB,Trey Edmunds (15783466),Trey Edmunds,15783466.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.0
212,RB,Derek Watt (15783468),Derek Watt,15783468.0,RB/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.0
213,TE,Eric Ebron (15783882),Eric Ebron,15783882.0,TE/FLEX,4000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,8.92
214,QB,Easton Stick (15783329),Easton Stick,15783329.0,QB,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,-0.04
215,QB,James Morgan (15783330),James Morgan,15783330.0,QB,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,0.0
216,RB,Joshua Kelley (15783426),Joshua Kelley,15783426.0,RB/FLEX,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,7.6
217,RB,Troymaine Pope (15783446),Troymaine Pope,15783446.0,RB/FLEX,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,7.55
218,RB,Gabe Nabers (15783448),Gabe Nabers,15783448.0,RB/FLEX,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,2.63
219,RB,Ty Johnson (15783450),Ty Johnson,15783450.0,RB/FLEX,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,1.46
220,DST,Chargers  (15784045),Chargers,15784045.0,DST,4000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,4.11
221,RB,Peyton Barber (15783438),Peyton Barber,15783438.0,RB/FLEX,4000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,3.41
222,RB,Bryce Love (15783440),Bryce Love,15783440.0,RB/FLEX,4000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
223,RB,Samaje Perine (15783442),Samaje Perine,15783442.0,RB/FLEX,4000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,3.08
224,RB,Trayveon Williams (15783444),Trayveon Williams,15783444.0,RB/FLEX,4000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,2.2
225,QB,Dak Prescott (15783328),Dak Prescott,15783328.0,QB,4000.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,30.33
226,RB,Mike Boone (15783430),Mike Boone,15783430.0,RB/FLEX,4000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.49
227,RB,Ameer Abdullah (15783432),Ameer Abdullah,15783432.0,RB/FLEX,4000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,2.2
228,RB,C.J. Ham (15783434),CJ Ham,15783434.0,RB/FLEX,4000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.67
229,RB,Rico Dowdle (15783436),Rico Dowdle,15783436.0,RB/FLEX,4000.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,0.65
230,WR,Russell Gage (15783654),Russell Gage,15783654.0,WR/FLEX,3900.0,ATL@NO 11/22/2020 01:00PM ET,ATL,9.08
231,TE,Austin Hooper (15783884),Austin Hooper,15783884.0,TE/FLEX,3900.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,7.23
232,WR,Marvin Hall (15783656),Marvin Hall,15783656.0,WR/FLEX,3800.0,DET@CAR 11/22/2020 01:00PM ET,DET,5.88
233,TE,Dallas Goedert (15783886),Dallas Goedert,15783886.0,TE/FLEX,3800.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,9.12
234,WR,Keelan Cole Sr. (15783658),Keelan Cole,15783658.0,WR/FLEX,3800.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,12.21
235,WR,Danny Amendola (15783662),Danny Amendola,15783662.0,WR/FLEX,3700.0,DET@CAR 11/22/2020 01:00PM ET,DET,7.7
236,WR,Alshon Jeffery (15783664),Alshon Jeffery,15783664.0,WR/FLEX,3700.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,0.0
237,TE,Zach Ertz (15783888),Zach Ertz,15783888.0,TE/FLEX,3700.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,8.3
238,WR,Michael Gallup (15783660),Michael Gallup,15783660.0,WR/FLEX,3700.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,9.42
239,WR,N'Keal Harry (15783666),N'Keal Harry,15783666.0,WR/FLEX,3600.0,NE@HOU 11/22/2020 01:00PM ET,NE,6.9
240,WR,Randall Cobb (15783668),Randall Cobb,15783668.0,WR/FLEX,3600.0,NE@HOU 11/22/2020 01:00PM ET,HOU,10.16
241,WR,KJ Hamler (15783672),KJ Hamler,15783672.0,WR/FLEX,3600.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,7.74
242,WR,Laviska Shenault Jr. (15783670),Laviska Shenault,15783670.0,WR/FLEX,3600.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,9.21
243,WR,A.J. Green (15783674),AJ Green,15783674.0,WR/FLEX,3600.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,6.96
244,TE,Dalton Schultz (15783890),Dalton Schultz,15783890.0,TE/FLEX,3600.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,9.37
245,WR,Tre'Quan Smith (15783676),Tre'Quan Smith,15783676.0,WR/FLEX,3500.0,ATL@NO 11/22/2020 01:00PM ET,NO,8.28
246,WR,Olamide Zaccheaus (15783684),Olamide Zaccheaus,15783684.0,WR/FLEX,3500.0,ATL@NO 11/22/2020 01:00PM ET,ATL,6.54
247,TE,Richard Rodgers (15783892),Richard Rodgers,15783892.0,TE/FLEX,3500.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,7.23
248,WR,Damiere Byrd (15783680),Damiere Byrd,15783680.0,WR/FLEX,3500.0,NE@HOU 11/22/2020 01:00PM ET,NE,7.46
249,DST,Ravens  (15784046),Ravens,15784046.0,DST,3500.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,10.56
250,WR,Jakeem Grant (15783682),Jakeem Grant,15783682.0,WR/FLEX,3500.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,6.51
251,WR,Jalen Guyton (15783678),Jalen Guyton,15783678.0,WR/FLEX,3500.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,6.78
252,WR,Isaiah Ford (15783686),Isaiah Ford,15783686.0,WR/FLEX,3400.0,NE@HOU 11/22/2020 01:00PM ET,NE,6.07
253,DST,Dolphins  (15784047),Dolphins,15784047.0,DST,3400.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,9.22
254,TE,Irv Smith Jr. (15783894),Irv Smith,15783894.0,TE/FLEX,3400.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,5.36
255,WR,Denzel Mims (15783690),Denzel Mims,15783690.0,WR/FLEX,3300.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,8.2
256,WR,Cam Sims (15783688),Cam Sims,15783688.0,WR/FLEX,3300.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,6.07
257,TE,Logan Thomas (15783896),Logan Thomas,15783896.0,TE/FLEX,3300.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,8.47
258,DST,Vikings  (15784048),Vikings,15784048.0,DST,3300.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,4.0
259,WR,Deonte Harris (15783700),Deonte Harris,15783700.0,WR/FLEX,3200.0,ATL@NO 11/22/2020 01:00PM ET,NO,5.65
260,DST,Saints  (15784049),Saints,15784049.0,DST,3200.0,ATL@NO 11/22/2020 01:00PM ET,NO,7.0
261,WR,Donovan Peoples-Jones (15783692),Donovan Peoples-Jones,15783692.0,WR/FLEX,3200.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,3.03
262,WR,Parris Campbell (15783698),Parris Campbell,15783698.0,WR/FLEX,3200.0,GB@IND 11/22/2020 04:25PM ET,IND,7.35
263,TE,Robert Tonyan (15783898),Robert Tonyan,15783898.0,TE/FLEX,3200.0,GB@IND 11/22/2020 04:25PM ET,GB,11.46
264,WR,Adam Humphries (15783696),Adam Humphries,15783696.0,WR/FLEX,3200.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,9.32
265,WR,Dontrelle Inman (15783694),Dontrelle Inman,15783694.0,WR/FLEX,3200.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,7.3
266,WR,Chad Beebe (15783702),Chad Beebe,15783702.0,WR/FLEX,3200.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,2.22
267,WR,Olabisi Johnson (15783704),Olabisi Johnson,15783704.0,WR/FLEX,3200.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,2.38
268,TE,Kyle Rudolph (15783900),Kyle Rudolph,15783900.0,TE/FLEX,3200.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,5.2
269,TE,Trey Burton (15783902),Trey Burton,15783902.0,TE/FLEX,3100.0,GB@IND 11/22/2020 04:25PM ET,IND,8.48
270,DST,Colts  (15784050),Colts,15784050.0,DST,3100.0,GB@IND 11/22/2020 04:25PM ET,IND,10.78
271,WR,Marquez Callaway (15783858),Marquez Callaway,15783858.0,WR/FLEX,3000.0,ATL@NO 11/22/2020 01:00PM ET,NO,5.72
272,WR,Bennie Fowler III (15783860),Bennie Fowler,15783860.0,WR/FLEX,3000.0,ATL@NO 11/22/2020 01:00PM ET,NO,1.55
273,WR,Christian Blake (15783862),Christian Blake,15783862.0,WR/FLEX,3000.0,ATL@NO 11/22/2020 01:00PM ET,ATL,3.12
274,WR,Brandon Powell (15783864),Brandon Powell,15783864.0,WR/FLEX,3000.0,ATL@NO 11/22/2020 01:00PM ET,ATL,1.71
275,WR,Brandon Zylstra (15783846),Brandon Zylstra,15783846.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,CAR,2.6
276,WR,Pharoh Cooper (15783848),Pharoh Cooper,15783848.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,CAR,0.24
277,WR,Keith Kirkwood (15783850),Keith Kirkwood,15783850.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,CAR,2.3
278,WR,Omar Bayless (15783852),Omar Bayless,15783852.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,CAR,0.0
279,WR,Jamal Agnew (15783854),Jamal Agnew,15783854.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,DET,1.61
280,WR,Quintez Cephus (15783856),Quintez Cephus,15783856.0,WR/FLEX,3000.0,DET@CAR 11/22/2020 01:00PM ET,DET,4.56
281,WR,DeSean Jackson (15783708),DeSean Jackson,15783708.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,7.42
282,WR,John Hightower (15783832),John Hightower,15783832.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,3.94
283,WR,JJ Arcega-Whiteside (15783834),JJ Arcega-Whiteside,15783834.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,2.9
284,WR,Quez Watkins (15783836),Quez Watkins,15783836.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,0.0
285,WR,KhaDarel Hodge (15783838),KhaDarel Hodge,15783838.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,2.02
286,WR,Taywan Taylor (15783840),Taywan Taylor,15783840.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,0.0
287,WR,Odell Beckham Jr. (15783842),Odell Beckham,15783842.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,12.4
288,WR,JoJo Natson (15783844),JoJo Natson,15783844.0,WR/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,0.1
289,TE,David Njoku (15783904),David Njoku,15783904.0,TE/FLEX,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,6.04
290,DST,Browns  (15784051),Browns,15784051.0,DST,3000.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,5.67
291,WR,Gunner Olszewski (15783818),Gunner Olszewski,15783818.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,NE,0.87
292,WR,Matthew Slater (15783820),Matthew Slater,15783820.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,NE,0.0
293,WR,Quincy Adeboyejo (15783822),Quincy Adeboyejo,15783822.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,NE,0.0
294,WR,Kenny Stills (15783824),Kenny Stills,15783824.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,HOU,3.92
295,WR,DeAndre Carter (15783826),DeAndre Carter,15783826.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,HOU,0.09
296,WR,Keke Coutee (15783828),Keke Coutee,15783828.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,HOU,2.1
297,WR,Isaiah Coulter (15783830),Isaiah Coulter,15783830.0,WR/FLEX,3000.0,NE@HOU 11/22/2020 01:00PM ET,HOU,0.0
298,DST,Patriots  (15784052),Patriots,15784052.0,DST,3000.0,NE@HOU 11/22/2020 01:00PM ET,NE,6.67
299,WR,Marcus Johnson (15783802),Marcus Johnson,15783802.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,IND,6.68
300,WR,DeMichael Harris (15783804),DeMichael Harris,15783804.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,IND,6.17
301,WR,Dezmon Patmon (15783806),Dezmon Patmon,15783806.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,IND,0.0
302,WR,Ashton Dulin (15783808),Ashton Dulin,15783808.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,IND,1.43
303,WR,Equanimeous St. Brown (15783810),Equanimeous St,15783810.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,GB,1.1
304,WR,Malik Taylor (15783812),Malik Taylor,15783812.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,GB,2.68
305,WR,Darrius Shepherd (15783814),Darrius Shepherd,15783814.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,GB,1.6
306,WR,Juwann Winfree (15783816),Juwann Winfree,15783816.0,WR/FLEX,3000.0,GB@IND 11/22/2020 04:25PM ET,GB,0.0
307,WR,Miles Boykin (15783784),Miles Boykin,15783784.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,4.41
308,WR,Devin Duvernay (15783786),Devin Duvernay,15783786.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,4.61
309,WR,James Proche (15783788),James Proche,15783788.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,0.0
310,WR,Chris Moore (15783790),Chris Moore,15783790.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,0.0
311,WR,Antoine Wesley (15783792),Antoine Wesley,15783792.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,0.0
312,WR,DeAndrew White (15783794),DeAndrew White,15783794.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,0.0
313,WR,Kalif Raymond (15783796),Kalif Raymond,15783796.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,3.38
314,WR,Cameron Batson (15783798),Cameron Batson,15783798.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,2.48
315,WR,Nick Westbrook-Ikhine (15783800),Nick Westbrook-Ikhine,15783800.0,WR/FLEX,3000.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,0.92
316,WR,Mack Hollins (15783770),Mack Hollins,15783770.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.3
317,WR,Antonio Callaway (15783772),Antonio Callaway,15783772.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.0
318,WR,Lynn Bowden Jr. (15783774),Lynn Bowden,15783774.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.6
319,WR,DaeSean Hamilton (15783776),DaeSean Hamilton,15783776.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,5.56
320,WR,Diontae Spencer (15783778),Diontae Spencer,15783778.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.43
321,WR,Tyrie Cleveland (15783780),Tyrie Cleveland,15783780.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.34
322,WR,Courtland Sutton (15783782),Courtland Sutton,15783782.0,WR/FLEX,3000.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,9.6
323,WR,Chris Conley (15783758),Chris Conley,15783758.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,7.1
324,WR,Collin Johnson (15783760),Collin Johnson,15783760.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,2.84
325,WR,Terry Godwin (15783762),Terry Godwin,15783762.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.0
326,WR,Dede Westbrook (15783764),Dede Westbrook,15783764.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.2
327,WR,James Washington (15783766),James Washington,15783766.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,6.8
328,WR,Ray-Ray McCloud III (15783768),Ray-Ray McCloud,15783768.0,WR/FLEX,3000.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,2.36
329,WR,Braxton Berrios (15783706),Braxton Berrios,15783706.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,6.62
330,WR,K.J. Hill (15783746),KJ Hill,15783746.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,0.47
331,WR,Joe Reed (15783748),Joe Reed,15783748.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,1.27
332,WR,Tyron Johnson (15783750),Tyron Johnson,15783750.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,5.0
333,WR,Jeff Smith (15783752),Jeff Smith,15783752.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,5.62
334,WR,Vyncint Smith (15783754),Vyncint Smith,15783754.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,0.77
335,WR,Chris Hogan (15783756),Chris Hogan,15783756.0,WR/FLEX,3000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,5.16
336,WR,Steven Sims Jr. (15783722),Steven Sims,15783722.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,5.26
337,WR,Isaiah Wright (15783724),Isaiah Wright,15783724.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,6.45
338,WR,Jeff Badet (15783726),Jeff Badet,15783726.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
339,WR,Robert Foster (15783728),Robert Foster,15783728.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
340,WR,Antonio Gandy-Golden (15783730),Antonio Gandy-Golden,15783730.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.88
341,WR,Kelvin Harmon (15783732),Kelvin Harmon,15783732.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
342,WR,Emanuel Hall (15783734),Emanuel Hall,15783734.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
343,WR,Auden Tate (15783736),Auden Tate,15783736.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,4.58
344,WR,Mike Thomas (15783738),Mike Thomas,15783738.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,3.91
345,WR,Alex Erickson (15783740),Alex Erickson,15783740.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,0.18
346,WR,Stanley Morgan (15783742),Stanley Morgan,15783742.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,0.0
347,WR,John Ross III (15783744),John Ross,15783744.0,WR/FLEX,3000.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,1.85
348,WR,Dan Chisena (15783710),Dan Chisena,15783710.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.0
349,WR,K.J. Osborn (15783712),KJ Osborn,15783712.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.0
350,WR,Tajae Sharpe (15783714),Tajae Sharpe,15783714.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.0
351,WR,Cedrick Wilson (15783716),Cedrick Wilson,15783716.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,6.4
352,WR,Noah Brown (15783718),Noah Brown,15783718.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,3.08
353,WR,Malik Turner (15783720),Malik Turner,15783720.0,WR/FLEX,3000.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,0.0
354,TE,Darren Fells (15783908),Darren Fells,15783908.0,TE/FLEX,2900.0,NE@HOU 11/22/2020 01:00PM ET,HOU,7.45
355,TE,Mo Alie-Cox (15783906),Mo Alie-Cox,15783906.0,TE/FLEX,2900.0,GB@IND 11/22/2020 04:25PM ET,IND,8.04
356,DST,WAS Football Team  (15784053),Team,15784053.0,DST,2900.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,5.78
357,DST,Eagles  (15784055),Eagles,15784055.0,DST,2800.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,7.0
358,DST,Packers  (15784054),Packers,15784054.0,DST,2800.0,GB@IND 11/22/2020 04:25PM ET,GB,4.67
359,DST,Panthers  (15784056),Panthers,15784056.0,DST,2700.0,DET@CAR 11/22/2020 01:00PM ET,CAR,3.4
360,DST,Lions  (15784057),Lions,15784057.0,DST,2700.0,DET@CAR 11/22/2020 01:00PM ET,DET,2.56
361,TE,Tyler Eifert (15783912),Tyler Eifert,15783912.0,TE/FLEX,2700.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,4.82
362,TE,Chris Herndon (15783910),Chris Herndon,15783910.0,TE/FLEX,2700.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,3.16
363,TE,Drew Sample (15783914),Drew Sample,15783914.0,TE/FLEX,2700.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,4.26
364,DST,Texans  (15784058),Texans,15784058.0,DST,2600.0,NE@HOU 11/22/2020 01:00PM ET,HOU,3.0
365,TE,Adam Trautman (15784034),Adam Trautman,15784034.0,TE/FLEX,2500.0,ATL@NO 11/22/2020 01:00PM ET,NO,4.82
366,TE,Josh Hill (15784036),Josh Hill,15784036.0,TE/FLEX,2500.0,ATL@NO 11/22/2020 01:00PM ET,NO,2.5
367,TE,Zach Wood (15784038),Zach Wood,15784038.0,TE/FLEX,2500.0,ATL@NO 11/22/2020 01:00PM ET,NO,0.0
368,TE,Luke Stocker (15784040),Luke Stocker,15784040.0,TE/FLEX,2500.0,ATL@NO 11/22/2020 01:00PM ET,ATL,0.71
369,TE,Jaeden Graham (15784042),Jaeden Graham,15784042.0,TE/FLEX,2500.0,ATL@NO 11/22/2020 01:00PM ET,ATL,0.42
370,TE,Ian Thomas (15783924),Ian Thomas,15783924.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,CAR,3.03
371,TE,Chris Manhertz (15784024),Chris Manhertz,15784024.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,CAR,1.82
372,TE,Colin Thompson (15784026),Colin Thompson,15784026.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,CAR,3.85
373,TE,Jesse James (15784028),Jesse James,15784028.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,DET,3.49
