QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Matt Ryan (16006106),David Johnson (16006186),Nick Chubb (16006158),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49700.0,100.16357142857143,132.964,174.15142857142857,4661,4136,4937,13734,4723
Jared Goff (16006105),Giovani Bernard (16006212),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),David Montgomery (16006160),Eagles  (16006821),49700.0,97.97071428571428,132.96214285714288,172.67857142857144,6882,4137,5963,16982,6196
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49900.0,101.38857142857142,132.96200000000002,177.43142857142857,3239,4138,2547,9924,2900
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49500.0,99.94142857142856,132.9612857142857,175.50428571428571,4899,4139,3933,12971,4345
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49500.0,101.40357142857144,132.96,170.92142857142858,3229,4140,7016,14385,4997
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),50000.0,103.03357142857143,132.96,170.98142857142858,1732,4141,6975,12848,4278
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dalton Schultz (16006660),Jonathan Taylor (16006164),Texans  (16006822),49600.0,98.62642857142856,132.95928571428573,175.31428571428572,6308,4142,4079,14529,5054
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Giovani Bernard (16006212),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),David Montgomery (16006160),Eagles  (16006821),49500.0,100.72571428571429,132.95914285714287,167.25857142857143,3987,4143,8125,16255,5888
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,100.80571428571429,132.95914285714287,174.23857142857145,3886,4144,4887,12917,4319
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49800.0,104.60357142857143,132.959,175.25142857142856,806,4145,4134,9085,2498
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),50000.0,99.07642857142858,132.95828571428572,174.6542857142857,5828,4146,4585,14559,5071
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49800.0,99.44642857142858,132.95828571428572,175.3342857142857,5449,4147,4064,13660,4698
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.3307142857143,132.95714285714286,176.54857142857142,6577,4148,3174,13899,4789
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Eagles  (16006821),49900.0,98.48071428571428,132.95714285714286,178.70857142857145,6444,4149,1801,12394,4058
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,100.1907142857143,132.95614285714285,178.04857142857142,4613,4150,2159,10922,3371
Matt Ryan (16006106),David Johnson (16006186),Giovani Bernard (16006212),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,98.76071428571429,132.95614285714285,176.75857142857146,6173,4151,3012,13336,4545
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49700.0,101.8407142857143,132.95614285714285,173.77857142857144,2783,4152,5197,12132,3940
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,103.05357142857143,132.955,171.83142857142857,1718,4153,6471,12342,4037
Jared Goff (16006105),Giovani Bernard (16006212),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),David Montgomery (16006160),Panthers  (16006823),49700.0,98.16357142857143,132.955,178.6514285714286,6712,4154,1838,12704,4203
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Panthers  (16006823),49700.0,101.34357142857144,132.95499999999998,180.57142857142856,3293,4155,983,8431,2201
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Johnson (16006186),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49600.0,100.98571428571428,132.95414285714284,172.78857142857143,3695,4156,5879,13730,4720
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49900.0,97.41357142857143,132.954,182.67142857142858,7282,4157,414,11853,3821
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Texans  (16006822),50000.0,100.90642857142858,132.95328571428573,176.93428571428572,3777,4158,2893,10828,3306
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Eagles  (16006821),49500.0,98.5007142857143,132.95214285714286,179.55857142857144,6421,4159,1394,11974,3865
Jared Goff (16006105),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),50000.0,98.01357142857144,132.95000000000002,177.88142857142856,6842,4160,2256,13258,4496
Jared Goff (16006105),David Johnson (16006186),Giovani Bernard (16006212),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49900.0,96.58357142857145,132.95,176.59142857142857,7759,4161,3140,15060,5338
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),David Montgomery (16006160),Panthers  (16006823),49700.0,101.80357142857144,132.949,178.51142857142858,2818,4162,1911,8891,2407
Matt Ryan (16006106),Giovani Bernard (16006212),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49900.0,98.29642857142858,132.94828571428573,177.53428571428572,6605,4163,2491,13259,4497
Matt Ryan (16006106),Austin Ekeler (16006162),Nick Chubb (16006158),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Texans  (16006822),49900.0,101.47642857142857,132.9482857142857,179.4542857142857,3140,4164,1438,8742,2350
Matt Ryan (16006106),Giovani Bernard (16006212),Austin Ekeler (16006162),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49700.0,96.73642857142858,132.9482857142857,175.5242857142857,7691,4165,3922,15778,5699
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Panthers  (16006823),49900.0,100.16857142857144,132.947,177.74142857142857,4655,4166,2360,11181,3504
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49500.0,100.33142857142857,132.94628571428572,174.8242857142857,4430,4167,4463,13060,4383
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,101.60071428571429,132.94614285714286,172.78857142857143,3006,4168,5881,13055,4379
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,101.0607142857143,132.94614285714286,176.65857142857143,3600,4169,3092,10861,3331
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49500.0,100.95642857142857,132.9432857142857,173.67428571428573,3720,4170,5273,13163,4440
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49900.0,103.45642857142857,132.9432857142857,175.9942857142857,1439,4171,3564,9174,2548
Matt Ryan (16006106),Giovani Bernard (16006212),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Texans  (16006822),49500.0,98.31642857142857,132.9432857142857,178.3842857142857,6592,4172,1977,12741,4215
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Zach Ertz (16006662),David Montgomery (16006160),Eagles  (16006821),49600.0,99.52071428571429,132.94214285714287,174.99857142857144,5361,4173,4335,13869,4777
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49900.0,98.6907142857143,132.94214285714287,178.08857142857144,6244,4174,2140,12558,4140
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,99.05857142857144,132.942,170.8414285714286,5844,4175,7051,17070,6237
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),David Montgomery (16006160),Panthers  (16006823),49600.0,102.74857142857144,132.942,169.95142857142858,1983,4176,7439,13598,4670
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),50000.0,98.88357142857143,132.94,176.49142857142857,6025,4177,3227,13429,4589
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Panthers  (16006823),49900.0,99.42357142857144,132.94,172.62142857142857,5479,4178,5999,15656,5639
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Texans  (16006822),50000.0,99.47642857142857,132.93928571428572,180.2642857142857,5416,4179,1100,10695,3244
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,100.74357142857144,132.93900000000002,177.99142857142857,3961,4180,2189,10330,3072
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49700.0,101.03357142857143,132.939,179.95142857142855,3630,4181,1227,9038,2469
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Calvin Ridley (16006354),Cam Sims (16006460),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49800.0,103.18642857142858,132.9382857142857,172.7242857142857,1619,4182,5924,11725,3761
Matt Ryan (16006106),Jonathan Taylor (16006164),Nick Chubb (16006158),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),49700.0,101.46642857142858,132.9382857142857,179.7042857142857,3150,4183,1331,8664,2315
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,102.27357142857143,132.935,176.7214285714286,2374,4184,3041,9599,2774
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,98.90357142857144,132.935,177.3414285714286,6005,4185,2610,12800,4257
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,101.00357142857143,132.935,175.48142857142858,3669,4186,3951,11806,3796
Jared Goff (16006105),Jonathan Taylor (16006164),Nick Chubb (16006158),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),49900.0,100.67642857142857,132.93428571428572,176.4242857142857,4044,4187,3276,11507,3659
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Jonathan Taylor (16006164),Texans  (16006822),49900.0,101.68642857142858,132.93328571428572,178.8342857142857,2923,4188,1743,8854,2393
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),David Montgomery (16006160),Eagles  (16006821),49600.0,99.86071428571428,132.93214285714288,176.69857142857146,4976,4189,3063,12228,3988
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,101.26857142857143,132.93200000000002,177.4714285714286,3363,4190,2521,10074,2956
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),50000.0,101.02142857142857,132.9312857142857,174.9042857142857,3642,4191,4401,12234,3991
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),Randall Cobb (16006542),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49700.0,100.69357142857143,132.93,174.6614285714286,4023,4192,4580,12795,4251
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),David Montgomery (16006160),Eagles  (16006821),49500.0,103.0957142857143,132.92914285714286,170.21857142857144,1690,4193,7340,13223,4480
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49800.0,104.10357142857143,132.929,171.04142857142858,1042,4194,6942,12178,3965
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49700.0,100.38642857142858,132.92828571428572,175.9842857142857,4371,4195,3569,12135,3941
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49600.0,98.28642857142859,132.92828571428572,177.8442857142857,6610,4196,2282,13088,4397
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49700.0,102.40642857142858,132.92828571428572,175.6042857142857,2253,4197,3856,10306,3064
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Texans  (16006822),49900.0,102.59142857142857,132.9262857142857,168.81428571428572,2105,4198,7796,14099,4879
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Panthers  (16006823),49500.0,98.96357142857144,132.925,182.79142857142858,5942,4199,389,10530,3167
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Amari Cooper (16006384),Texans  (16006822),49600.0,99.14642857142857,132.9242857142857,180.92428571428573,5767,4200,855,10822,3298
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.75571428571429,132.92414285714287,179.06857142857143,6178,4201,1620,11999,3881
Matt Ryan (16006106),Austin Ekeler (16006162),Nick Chubb (16006158),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Panthers  (16006823),49600.0,102.11357142857145,132.924,174.75142857142856,2521,4202,4508,11231,3532
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,101.21857142857144,132.922,173.54142857142855,3404,4203,5365,12972,4346
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,100.60857142857144,132.922,173.1614285714286,4117,4204,5630,13951,4818
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,100.16857142857143,132.922,172.7714285714286,4657,4205,5896,14758,5189
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49600.0,97.92142857142858,132.92128571428572,171.71428571428572,6925,4206,6542,17673,6526
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Johnson (16006186),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49600.0,97.89357142857145,132.92,177.92142857142858,6945,4207,2230,13382,4570
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49800.0,102.3157142857143,132.91914285714284,170.89857142857144,2334,4208,7026,13568,4652
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),50000.0,101.94571428571429,132.91914285714284,170.21857142857144,2699,4209,7341,14249,4946
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49600.0,99.60642857142858,132.91828571428573,178.86428571428573,5260,4210,1734,11204,3514
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49900.0,104.63071428571429,132.91614285714286,174.16857142857143,799,4211,4923,9933,2905
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),David Montgomery (16006160),Panthers  (16006823),49600.0,99.93357142857144,132.91500000000002,172.29142857142858,4907,4212,6208,15327,5469
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49500.0,103.65571428571428,132.91414285714285,166.98857142857142,1305,4213,8165,13683,4703
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),50000.0,105.28571428571428,132.91414285714285,167.04857142857142,556,4214,8157,12927,4323
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49800.0,104.66357142857144,132.91400000000002,167.81142857142856,785,4215,8021,13021,4364
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49600.0,99.14357142857143,132.914,173.51142857142855,5768,4216,5386,15370,5483
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49900.0,98.77071428571429,132.91214285714287,177.27857142857144,6157,4217,2664,13038,4368
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),50000.0,99.52857142857144,132.912,173.4114285714286,5352,4218,5463,15033,5326
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Panthers  (16006823),49500.0,101.83857142857144,132.912,172.96142857142857,2786,4219,5762,12767,4230
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),A.J. Green (16006456),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49600.0,104.44142857142856,132.9112857142857,169.16428571428568,873,4220,7697,12790,4246
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),50000.0,99.86071428571428,132.91114285714286,179.65857142857143,4973,4221,1348,10542,3170
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Jonathan Taylor (16006164),Texans  (16006822),49600.0,99.35642857142858,132.90928571428572,180.3042857142857,5553,4222,1082,10857,3329
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49700.0,103.59571428571428,132.90914285714285,176.63857142857142,1342,4223,3106,8671,2319
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,105.30571428571427,132.90914285714285,167.89857142857144,550,4224,8009,12783,4242
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),David Montgomery (16006160),Eagles  (16006821),49700.0,100.41571428571429,132.90914285714285,174.71857142857144,4341,4225,4536,13102,4407
