,Unnamed: 0,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
182,182,RB,Devine Ozigbo (16006262),Devine Ozigbo,16006262.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,2.38
183,183,RB,Nathan Cottrell (16006264),Nathan Cottrell,16006264.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,0.0
184,184,RB,Ryquell Armstead (16006266),Ryquell Armstead,16006266.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,0.0
185,185,RB,Chris Thompson (16006268),Chris Thompson,16006268.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,7.1
186,186,RB,Ryan Nall (16006270),Ryan Nall,16006270.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,2.59
187,187,RB,Artavis Pierce (16006272),Artavis Pierce,16006272.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,0.45
188,188,RB,Tarik Cohen (16006274),Tarik Cohen,16006274.0,RB/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,5.83
189,189,WR,Darnell Mooney (16006426),Darnell Mooney,16006426.0,WR/FLEX,4000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,8.84
190,190,RB,Rashaad Penny (16006246),Rashaad Penny,16006246.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.6
191,191,RB,DeeJay Dallas (16006248),DeeJay Dallas,16006248.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,6.32
192,192,RB,Travis Homer (16006250),Travis Homer,16006250.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,3.64
193,193,RB,Nick Bellore (16006252),Nick Bellore,16006252.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.34
194,194,RB,Malcolm Brown (16006254),Malcolm Brown,16006254.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,7.34
195,195,RB,Xavier Jones (16006256),Xavier Jones,16006256.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,0.0
196,196,RB,Raymond Calais (16006258),Raymond Calais,16006258.0,RB/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,0.0
197,197,TE,Tyler Higbee (16006648),Tyler Higbee,16006648.0,TE/FLEX,4000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,8.82
198,198,QB,Nate Sudfeld (16006143),Nate Sudfeld,16006143.0,QB,4000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,0.0
199,199,QB,Dak Prescott (16006144),Dak Prescott,16006144.0,QB,4000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,30.33
200,200,RB,Corey Clement (16006238),Corey Clement,16006238.0,RB/FLEX,4000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,2.13
201,201,RB,Jason Huntley (16006240),Jason Huntley,16006240.0,RB/FLEX,4000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,0.47
202,202,RB,Rico Dowdle (16006242),Rico Dowdle,16006242.0,RB/FLEX,4000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,0.6
203,203,RB,Sewo Olonilua (16006244),Sewo Olonilua,16006244.0,RB/FLEX,4000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,0.0
204,204,WR,Greg Ward (16006430),Greg Ward,16006430.0,WR/FLEX,4000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,9.01
205,205,WR,Demarcus Robinson (16006432),Demarcus Robinson,16006432.0,WR/FLEX,3900.0,ATL@KC 12/27/2020 01:00PM ET,KC,6.61
206,206,WR,Willie Snead IV (16006434),Willie Snead,16006434.0,WR/FLEX,3900.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,7.73
207,207,TE,Evan Engram (16006650),Evan Engram,16006650.0,TE/FLEX,3900.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,9.09
208,208,WR,Zach Pascal (16006440),Zach Pascal,16006440.0,WR/FLEX,3800.0,IND@PIT 12/27/2020 01:00PM ET,IND,8.24
209,209,WR,Breshad Perriman (16006438),Breshad Perriman,16006438.0,WR/FLEX,3800.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,9.01
210,210,WR,Darius Slayton (16006436),Darius Slayton,16006436.0,WR/FLEX,3800.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,9.94
211,211,WR,Jerry Jeudy (16006446),Jerry Jeudy,16006446.0,WR/FLEX,3700.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,8.68
212,212,WR,Donovan Peoples-Jones (16006444),Donovan Peoples-Jones,16006444.0,WR/FLEX,3700.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,5.12
213,213,DST,Browns  (16006813),Browns,16006813.0,DST,3700.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,6.14
214,214,WR,Laviska Shenault Jr. (16006442),Laviska Shenault,16006442.0,WR/FLEX,3700.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,9.72
215,215,WR,James Washington (16006448),James Washington,16006448.0,WR/FLEX,3600.0,IND@PIT 12/27/2020 01:00PM ET,PIT,6.8
216,216,WR,Denzel Mims (16006450),Denzel Mims,16006450.0,WR/FLEX,3600.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,8.31
217,217,DST,Bears  (16006814),Bears,16006814.0,DST,3600.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,6.21
218,218,TE,Dallas Goedert (16006652),Dallas Goedert,16006652.0,TE/FLEX,3600.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,11.26
219,219,DST,Steelers  (16006815),Steelers,16006815.0,DST,3500.0,IND@PIT 12/27/2020 01:00PM ET,PIT,9.64
220,220,TE,Austin Hooper (16006654),Austin Hooper,16006654.0,TE/FLEX,3500.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,7.79
221,221,WR,Keelan Cole Sr. (16006454),Keelan Cole,16006454.0,WR/FLEX,3500.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,10.54
222,222,WR,Travis Fulgham (16006452),Travis Fulgham,16006452.0,WR/FLEX,3500.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,11.17
223,223,TE,Hayden Hurst (16006656),Hayden Hurst,16006656.0,TE/FLEX,3400.0,ATL@KC 12/27/2020 01:00PM ET,ATL,8.61
224,224,DST,Chiefs  (16006816),Chiefs,16006816.0,DST,3400.0,ATL@KC 12/27/2020 01:00PM ET,KC,7.29
225,225,WR,Golden Tate (16006458),Golden Tate,16006458.0,WR/FLEX,3400.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,7.21
226,226,WR,A.J. Green (16006456),AJ Green,16006456.0,WR/FLEX,3400.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,7.21
227,227,WR,Cam Sims (16006460),Cam Sims,16006460.0,WR/FLEX,3300.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,5.88
228,228,DST,Chargers  (16006817),Chargers,16006817.0,DST,3300.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,4.5
229,229,TE,Jordan Akins (16006658),Jordan Akins,16006658.0,TE/FLEX,3300.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,6.72
230,230,TE,Vance McDonald (16006666),Vance McDonald,16006666.0,TE/FLEX,3200.0,IND@PIT 12/27/2020 01:00PM ET,PIT,1.89
231,231,DST,Colts  (16006818),Colts,16006818.0,DST,3200.0,IND@PIT 12/27/2020 01:00PM ET,IND,9.71
232,232,WR,KJ Hamler (16006470),KJ Hamler,16006470.0,WR/FLEX,3200.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,7.48
233,233,WR,Jalen Guyton (16006472),Jalen Guyton,16006472.0,WR/FLEX,3200.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,6.41
234,234,WR,Anthony Miller (16006464),Anthony Miller,16006464.0,WR/FLEX,3200.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,7.39
235,235,WR,David Moore (16006466),David Moore,16006466.0,WR/FLEX,3200.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,7.99
236,236,WR,Josh Reynolds (16006468),Josh Reynolds,16006468.0,WR/FLEX,3200.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,7.53
237,237,WR,Alshon Jeffery (16006462),Alshon Jeffery,16006462.0,WR/FLEX,3200.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,3.38
238,238,TE,Dalton Schultz (16006660),Dalton Schultz,16006660.0,TE/FLEX,3200.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,9.17
239,239,WR,Mecole Hardman (16006476),Mecole Hardman,16006476.0,WR/FLEX,3100.0,ATL@KC 12/27/2020 01:00PM ET,KC,8.51
240,240,WR,Miles Boykin (16006474),Miles Boykin,16006474.0,WR/FLEX,3100.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,4.67
241,241,TE,Jimmy Graham (16006664),Jimmy Graham,16006664.0,TE/FLEX,3100.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,8.44
242,242,DST,Rams  (16006819),Rams,16006819.0,DST,3100.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,8.93
243,243,TE,Zach Ertz (16006662),Zach Ertz,16006662.0,TE/FLEX,3100.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,7.4
244,244,WR,Steven Sims Jr. (16006478),Steven Sims,16006478.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,4.77
245,245,WR,Dontrelle Inman (16006482),Dontrelle Inman,16006482.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,6.61
246,246,WR,Pharoh Cooper (16006618),Pharoh Cooper,16006618.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,0.8
247,247,WR,Brandon Zylstra (16006620),Brandon Zylstra,16006620.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,1.65
248,248,WR,Keith Kirkwood (16006622),Keith Kirkwood,16006622.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,2.3
249,249,WR,Omar Bayless (16006624),Omar Bayless,16006624.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,0.0
250,250,WR,Isaiah Wright (16006626),Isaiah Wright,16006626.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,4.73
251,251,WR,Robert Foster (16006628),Robert Foster,16006628.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.95
252,252,WR,Antonio Gandy-Golden (16006630),Antonio Gandy-Golden,16006630.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.88
253,253,WR,Kelvin Harmon (16006632),Kelvin Harmon,16006632.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.0
254,254,WR,Emanuel Hall (16006634),Emanuel Hall,16006634.0,WR/FLEX,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.0
255,255,DST,WAS Football Team  (16006820),Team,16006820.0,DST,3000.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,7.71
256,256,WR,Ray-Ray McCloud III (16006606),Ray-Ray McCloud,16006606.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,PIT,2.25
257,257,WR,Ashton Dulin (16006608),Ashton Dulin,16006608.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,IND,1.08
258,258,WR,Marcus Johnson (16006610),Marcus Johnson,16006610.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,IND,4.72
259,259,WR,DeMichael Harris (16006612),DeMichael Harris,16006612.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,IND,3.75
260,260,WR,Dezmon Patmon (16006614),Dezmon Patmon,16006614.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,IND,0.0
261,261,WR,Parris Campbell (16006616),Parris Campbell,16006616.0,WR/FLEX,3000.0,IND@PIT 12/27/2020 01:00PM ET,IND,7.35
262,262,WR,Byron Pringle (16006596),Byron Pringle,16006596.0,WR/FLEX,3000.0,ATL@KC 12/27/2020 01:00PM ET,KC,3.22
263,263,WR,Brandon Powell (16006598),Brandon Powell,16006598.0,WR/FLEX,3000.0,ATL@KC 12/27/2020 01:00PM ET,ATL,2.17
264,264,WR,Christian Blake (16006600),Christian Blake,16006600.0,WR/FLEX,3000.0,ATL@KC 12/27/2020 01:00PM ET,ATL,3.01
265,265,WR,Laquon Treadwell (16006602),Laquon Treadwell,16006602.0,WR/FLEX,3000.0,ATL@KC 12/27/2020 01:00PM ET,ATL,5.15
266,266,WR,Olamide Zaccheaus (16006604),Olamide Zaccheaus,16006604.0,WR/FLEX,3000.0,ATL@KC 12/27/2020 01:00PM ET,ATL,5.64
267,267,WR,K.J. Hill (16006584),KJ Hill,16006584.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,1.21
268,268,WR,Joe Reed (16006586),Joe Reed,16006586.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,0.99
269,269,WR,DaeSean Hamilton (16006588),DaeSean Hamilton,16006588.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,4.68
270,270,WR,Diontae Spencer (16006590),Diontae Spencer,16006590.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.96
271,271,WR,Tyrie Cleveland (16006592),Tyrie Cleveland,16006592.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.63
272,272,WR,Courtland Sutton (16006594),Courtland Sutton,16006594.0,WR/FLEX,3000.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,9.6
273,273,WR,Braxton Berrios (16006566),Braxton Berrios,16006566.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,5.41
274,274,WR,Jeff Smith (16006568),Jeff Smith,16006568.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,4.21
275,275,WR,Vyncint Smith (16006570),Vyncint Smith,16006570.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,0.77
276,276,WR,Lawrence Cager (16006572),Lawrence Cager,16006572.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,2.75
277,277,WR,KhaDarel Hodge (16006574),KhaDarel Hodge,16006574.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,4.08
278,278,WR,Marvin Hall (16006576),Marvin Hall,16006576.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,5.56
279,279,WR,Taywan Taylor (16006578),Taywan Taylor,16006578.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,0.0
280,280,WR,Odell Beckham Jr. (16006580),Odell Beckham,16006580.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,12.4
281,281,WR,JoJo Natson (16006582),JoJo Natson,16006582.0,WR/FLEX,3000.0,CLE@NYJ 12/27/2020 01:00PM ET,CLE,0.1
282,282,WR,Dez Bryant (16006544),Dez Bryant,16006544.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,4.97
283,283,WR,Devin Duvernay (16006546),Devin Duvernay,16006546.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,3.78
284,284,WR,James Proche (16006548),James Proche,16006548.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,0.18
285,285,WR,Chris Moore (16006550),Chris Moore,16006550.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,0.0
286,286,WR,Antoine Wesley (16006552),Antoine Wesley,16006552.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,0.0
287,287,WR,DeAndrew White (16006554),DeAndrew White,16006554.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,BAL,0.0
288,288,WR,Austin Mack (16006556),Austin Mack,16006556.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,4.73
289,289,WR,C.J. Board (16006558),CJ Board,16006558.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,1.88
290,290,WR,Dante Pettis (16006560),Dante Pettis,16006560.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,-0.25
291,291,WR,David Sills (16006562),David Sills,16006562.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,0.0
292,292,WR,Cody Core (16006564),Cody Core,16006564.0,WR/FLEX,3000.0,NYG@BAL 12/27/2020 01:00PM ET,NYG,0.0
293,293,WR,Alex Erickson (16006526),Alex Erickson,16006526.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,0.56
294,294,WR,Mike Thomas (16006528),Mike Thomas,16006528.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,3.13
295,295,WR,Stanley Morgan (16006530),Stanley Morgan,16006530.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,0.0
296,296,WR,Auden Tate (16006532),Auden Tate,16006532.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,3.62
297,297,WR,John Ross III (16006534),John Ross,16006534.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,1.85
298,298,WR,Steven Mitchell Jr. (16006536),Steven Mitchell,16006536.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,3.4
299,299,WR,Isaiah Coulter (16006538),Isaiah Coulter,16006538.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,0.0
300,300,WR,Will Fuller V (16006540),Will Fuller,16006540.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,18.54
301,301,WR,Randall Cobb (16006542),Randall Cobb,16006542.0,WR/FLEX,3000.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,10.01
302,302,WR,Collin Johnson (16006480),Collin Johnson,16006480.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,5.38
303,303,WR,Chris Conley (16006512),Chris Conley,16006512.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,6.39
304,304,WR,Dede Westbrook (16006514),Dede Westbrook,16006514.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,0.2
305,305,WR,Cordarrelle Patterson (16006516),Cordarrelle Patterson,16006516.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,4.83
306,306,WR,Javon Wims (16006518),Javon Wims,16006518.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,1.7
307,307,WR,Riley Ridley (16006520),Riley Ridley,16006520.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,3.95
308,308,WR,DeAndre Carter (16006522),DeAndre Carter,16006522.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,0.07
309,309,WR,Dwayne Harris (16006524),Dwayne Harris,16006524.0,WR/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,-0.33
310,310,TE,Cole Kmet (16006668),Cole Kmet,16006668.0,TE/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,CHI,3.8
311,311,TE,Tyler Eifert (16006670),Tyler Eifert,16006670.0,TE/FLEX,3000.0,CHI@JAX 12/27/2020 01:00PM ET,JAC,5.94
312,312,WR,Freddie Swain (16006498),Freddie Swain,16006498.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,3.72
313,313,WR,Penny Hart (16006500),Penny Hart,16006500.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.53
314,314,WR,Josh Gordon (16006502),Josh Gordon,16006502.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.0
315,315,WR,Phillip Dorsett II (16006504),Phillip Dorsett,16006504.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,0.0
316,316,WR,Van Jefferson Jr. (16006506),Van Jefferson,16006506.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,3.16
317,317,WR,Nsimba Webster (16006508),Nsimba Webster,16006508.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,-0.07
318,318,WR,Trishton Jackson (16006510),Trishton Jackson,16006510.0,WR/FLEX,3000.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,0.0
319,319,WR,Quez Watkins (16006484),Quez Watkins,16006484.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,4.77
320,320,WR,John Hightower (16006486),John Hightower,16006486.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,3.19
321,321,WR,JJ Arcega-Whiteside (16006488),JJ Arcega-Whiteside,16006488.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,2.9
322,322,WR,DeSean Jackson (16006490),DeSean Jackson,16006490.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,7.42
323,323,WR,Noah Brown (16006492),Noah Brown,16006492.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,2.98
324,324,WR,Cedrick Wilson (16006494),Cedrick Wilson,16006494.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,4.44
325,325,WR,Malik Turner (16006496),Malik Turner,16006496.0,WR/FLEX,3000.0,PHI@DAL 12/27/2020 04:25PM ET,DAL,0.0
326,326,TE,Drew Sample (16006674),Drew Sample,16006674.0,TE/FLEX,2900.0,CIN@HOU 12/27/2020 01:00PM ET,CIN,4.9
327,327,TE,Jacob Hollister (16006672),Jacob Hollister,16006672.0,TE/FLEX,2900.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,4.55
328,328,DST,Eagles  (16006821),Eagles,16006821.0,DST,2900.0,PHI@DAL 12/27/2020 04:25PM ET,PHI,6.79
329,329,TE,Jack Doyle (16006676),Jack Doyle,16006676.0,TE/FLEX,2800.0,IND@PIT 12/27/2020 01:00PM ET,IND,4.67
330,330,DST,Texans  (16006822),Texans,16006822.0,DST,2800.0,CIN@HOU 12/27/2020 01:00PM ET,HOU,3.71
331,331,TE,Gerald Everett (16006678),Gerald Everett,16006678.0,TE/FLEX,2800.0,LAR@SEA 12/27/2020 04:25PM ET,LAR,6.62
332,332,DST,Panthers  (16006823),Panthers,16006823.0,DST,2700.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,5.5
333,333,TE,Trey Burton (16006680),Trey Burton,16006680.0,TE/FLEX,2700.0,IND@PIT 12/27/2020 01:00PM ET,IND,7.14
334,334,DST,Seahawks  (16006824),Seahawks,16006824.0,DST,2600.0,LAR@SEA 12/27/2020 04:25PM ET,SEA,6.5
335,335,TE,Ian Thomas (16006798),Ian Thomas,16006798.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,3.3
336,336,TE,Chris Manhertz (16006800),Chris Manhertz,16006800.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,1.6
337,337,TE,Colin Thompson (16006802),Colin Thompson,16006802.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,CAR,3.85
338,338,TE,Jeremy Sprinkle (16006804),Jeremy Sprinkle,16006804.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.27
339,339,TE,Marcus Baugh (16006806),Marcus Baugh,16006806.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,1.2
340,340,TE,Temarrick Hemingway (16006808),Temarrick Hemingway,16006808.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.67
341,341,TE,Thaddeus Moss (16006810),Thaddeus Moss,16006810.0,TE/FLEX,2500.0,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.0
342,342,TE,Kevin Rader (16006790),Kevin Rader,16006790.0,TE/FLEX,2500.0,IND@PIT 12/27/2020 01:00PM ET,PIT,0.0
343,343,TE,Zach Gentry (16006792),Zach Gentry,16006792.0,TE/FLEX,2500.0,IND@PIT 12/27/2020 01:00PM ET,PIT,0.0
344,344,TE,Mo Alie-Cox (16006794),Mo Alie-Cox,16006794.0,TE/FLEX,2500.0,IND@PIT 12/27/2020 01:00PM ET,IND,6.26
345,345,TE,Noah Togiai (16006796),Noah Togiai,16006796.0,TE/FLEX,2500.0,IND@PIT 12/27/2020 01:00PM ET,IND,0.0
346,346,TE,Nick Keizer (16006778),Nick Keizer,16006778.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,KC,1.03
347,347,TE,Deon Yelder (16006780),Deon Yelder,16006780.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,KC,1.45
348,348,TE,Ricky Seals-Jones (16006782),Ricky Seals-Jones,16006782.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,KC,0.0
349,349,TE,James Winchester (16006784),James Winchester,16006784.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,KC,0.0
350,350,TE,Jaeden Graham (16006786),Jaeden Graham,16006786.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,ATL,0.69
351,351,TE,Luke Stocker (16006788),Luke Stocker,16006788.0,TE/FLEX,2500.0,ATL@KC 12/27/2020 01:00PM ET,ATL,0.91
352,352,TE,Donald Parham Jr. (16006760),Donald Parham,16006760.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,2.72
353,353,TE,Stephen Anderson (16006762),Stephen Anderson,16006762.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,0.32
354,354,TE,Virgil Green (16006764),Virgil Green,16006764.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,LAC,2.33
355,355,TE,Nick Vannett (16006766),Nick Vannett,16006766.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,2.68
356,356,TE,Troy Fumagalli (16006768),Troy Fumagalli,16006768.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,2.5
357,357,TE,Albert Okwuegbunam (16006770),Albert Okwuegbunam,16006770.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,7.28
358,358,TE,Jake Butt (16006772),Jake Butt,16006772.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.62
359,359,TE,Austin Fort (16006774),Austin Fort,16006774.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.0
360,360,TE,Andrew Beck (16006776),Andrew Beck,16006776.0,TE/FLEX,2500.0,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.0
361,361,TE,Chris Herndon (16006744),Chris Herndon,16006744.0,TE/FLEX,2500.0,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,3.91
