,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Jaguars,3.5,2.5,3.1,0.9,0.6,0.8,0.6,0.4,0.5,0.7,0.6,0.7,0.2,0.1,0.1,0.0,0.0,0.0,30.0,21.2,26.7,361.2,373.0,368.0,7.3,5.6,6.5,5,DST
11,Chiefs,3.1,2.3,2.6,1.1,0.6,0.8,1.1,0.5,0.7,1.5,0.8,1.1,0.2,0.1,0.2,0.0,0.0,0.0,21.6,17.4,20.5,349.3,356.4,353.6,7.6,5.6,6.4,5,DST
12,Titans,3.5,2.2,2.7,0.9,0.7,0.8,0.8,0.4,0.6,1.1,0.5,0.8,0.2,0.1,0.1,0.1,0.0,0.0,28.7,19.5,23.0,356.3,405.0,378.2,7.7,6.0,6.3,5,DST
13,Seahawks,3.0,1.6,2.4,1.1,0.7,0.9,1.0,0.5,0.7,1.3,0.7,1.0,0.2,0.0,0.1,0.1,0.0,0.0,25.0,20.5,22.8,342.0,367.7,356.6,7.0,5.8,6.3,5,DST
14,Vikings,3.2,2.5,2.9,0.9,0.4,0.6,0.8,0.4,0.6,1.1,0.5,0.8,0.2,0.0,0.1,0.1,0.0,0.0,32.0,20.3,27.9,376.0,386.0,380.2,7.0,5.0,6.2,5,DST
15,Panthers,3.0,1.9,2.5,0.9,0.7,0.8,1.1,0.5,0.7,1.5,0.7,1.0,0.2,0.0,0.1,0.0,0.0,0.0,30.7,22.9,27.8,377.1,386.6,383.2,7.5,5.8,6.2,5,DST
16,Jets,3.5,2.1,2.5,1.0,0.8,0.9,0.7,0.4,0.6,0.9,0.7,0.8,0.2,0.0,0.1,0.0,0.0,0.0,27.8,22.0,25.3,330.0,366.7,353.1,6.8,5.2,6.1,5,DST
17,Browns,2.9,1.5,2.1,0.9,0.7,0.9,0.9,0.5,0.6,1.2,1.0,1.1,0.2,0.1,0.2,0.2,0.0,0.1,25.6,22.4,23.8,349.4,365.4,355.9,6.8,5.8,6.1,5,DST
18,Texans,3.3,1.8,2.6,0.9,0.6,0.7,0.7,0.5,0.6,1.0,0.8,0.9,0.2,0.1,0.1,0.0,0.0,0.0,24.5,20.2,22.2,352.0,363.3,358.2,7.0,5.6,6.1,5,DST
19,Dolphins,2.8,2.3,2.5,1.1,0.6,0.9,0.6,0.4,0.5,0.8,0.7,0.8,0.2,0.1,0.1,0.1,0.0,0.0,32.0,23.5,27.9,385.1,431.0,400.8,6.9,4.9,6.1,5,DST
20,Giants,2.9,2.1,2.5,0.9,0.6,0.8,0.8,0.4,0.6,1.2,0.7,0.9,0.2,0.0,0.1,0.0,0.0,0.0,31.3,22.7,28.4,406.8,429.0,417.1,6.9,4.4,6.0,5,DST
21,Eagles,3.2,1.8,2.2,0.9,0.7,0.8,0.8,0.5,0.6,1.1,0.7,0.9,0.2,0.1,0.1,0.2,0.0,0.1,28.9,20.8,25.0,339.0,383.3,362.5,6.4,5.4,5.9,5,DST
22,Falcons,3.2,1.6,2.3,0.8,0.7,0.8,0.9,0.4,0.5,1.2,0.8,0.9,0.2,0.1,0.1,0.1,0.0,0.0,26.9,20.9,24.5,364.9,383.0,371.1,6.5,5.6,5.9,5,DST
23,Team,2.8,1.7,2.1,1.1,0.6,0.8,0.6,0.5,0.6,1.1,0.8,0.9,0.2,0.0,0.1,0.0,0.0,0.0,27.0,22.9,25.3,364.3,374.0,370.7,6.6,5.2,5.7,5,DST
24,Bears,3.0,1.5,2.0,1.0,0.5,0.7,0.7,0.4,0.6,1.0,0.7,0.8,0.2,0.0,0.1,0.1,0.0,0.1,24.5,19.3,22.3,328.0,359.5,340.9,6.9,5.5,5.6,5,DST
25,Bengals,2.9,2.0,2.3,0.8,0.5,0.7,0.7,0.3,0.5,0.7,0.4,0.6,0.2,0.0,0.1,0.0,0.0,0.0,33.8,20.7,28.9,364.3,405.0,384.4,6.4,3.9,5.4,5,DST
26,Raiders,2.3,0.9,1.8,0.9,0.4,0.6,0.7,0.4,0.5,0.9,0.6,0.7,0.2,0.0,0.1,0.0,0.0,0.0,35.8,21.2,30.6,394.1,425.0,409.3,5.6,3.0,4.7,5,DST
27,Chargers,2.8,1.1,1.7,0.7,0.5,0.6,0.6,0.3,0.4,0.6,0.4,0.5,0.2,0.0,0.1,0.0,0.0,0.0,32.0,18.5,26.5,364.6,382.7,375.8,5.2,3.5,4.5,5,DST
