,Player,Position,Salary,DK_Points,DK_Value
167,Geoff Swaim,TE,2700,5.5,490.90909090909093
168,Virgil Green,TE,2700,5.23,516.2523900573614
169,Jason Witten,TE,3400,6.390000000000001,532.0813771517996
170,Jack Doyle,TE,3100,5.720000000000001,541.9580419580419
171,Eric Ebron,TE,3800,7.010000000000001,542.0827389443651
172,Houston Texans,DST,2800,8.200000000000001,341.4634146341463
173,New York Giants,DST,2500,6.9,362.3188405797101
174,Jacksonville Jaguars,DST,2400,6.600000000000001,363.63636363636357
175,Washington Redskins,DST,2300,6.199999999999999,370.9677419354839
176,Cincinnati Bengals,DST,2600,6.9,376.8115942028985
177,Denver Broncos,DST,2700,7.000000000000001,385.71428571428567
178,Pittsburgh Steelers,DST,2400,6.0,400.0
179,San Francisco 49ers,DST,2800,6.9,405.7971014492753
180,Indianapolis Colts,DST,2500,5.999999999999999,416.66666666666674
181,New Orleans Saints,DST,2600,6.2,419.3548387096774
182,Buffalo Bills,DST,3400,7.9,430.37974683544303
183,New England Patriots,DST,3700,8.5,435.29411764705884
184,Baltimore Ravens,DST,3800,8.5,447.05882352941177
185,Dallas Cowboys,DST,3300,7.1,464.7887323943662
186,Tennessee Titans,DST,3100,6.6,469.69696969696975
187,Kansas City Chiefs,DST,3500,7.3,479.45205479452056
188,Minnesota Vikings,DST,3000,6.199999999999999,483.87096774193554
189,Detroit Lions,DST,3000,6.0,500.0
190,Chicago Bears,DST,3900,7.8,500.0
191,Green Bay Packers,DST,3100,6.100000000000001,508.1967213114753
192,Seattle Seahawks,DST,2900,5.7,508.77192982456137
193,Los Angeles Rams,DST,2700,5.199999999999999,519.2307692307693
194,Los Angeles Chargers,DST,3200,6.100000000000001,524.5901639344261
