Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13960,1268138841,NYVike (2/2),0,109.32,QB Marcus Mariota RB Todd Gurley II RB Alvin Kamara FLEX Dion Lewis WR Jarvis Landry WR Marquez Valdes-Scantling WR Quincy Enunwa TE Jack Doyle DST Jets ,,,
13964,1265949834,pulpie (2/3),0,109.3,QB Mitchell Trubisky RB Tevin Coleman RB Jordan Howard FLEX Dion Lewis WR Michael Thomas WR Tyler Boyd WR Josh Gordon TE Jimmy Graham DST Jets ,,,
13964,1266202713,mambapeter (2/15),0,109.3,QB Drew Brees RB Alvin Kamara RB Jordan Howard WR Michael Thomas WR Tyrell Williams WR Mike Williams TE Travis Kelce FLEX David Njoku DST Patriots ,,,
13964,1267942956,chifoy (1/3),0,109.3,QB Drew Brees RB James White RB Sony Michel FLEX Duke Johnson Jr. WR Tyreek Hill WR Cooper Kupp WR Jarvis Landry TE C.J. Uzomah DST Patriots ,,,
13967,1268966130,atong126 (9/20),0,109.26,QB Patrick Mahomes FLEX Todd Gurley II RB Alvin Kamara RB Dion Lewis WR Maurice Harris WR Mike Williams WR Geremy Davis TE Travis Kelce DST Rams ,,,
13968,1269564493,rhansen19 (2/3),0,109.24,QB Baker Mayfield RB Melvin Gordon III RB Ito Smith WR Michael Thomas FLEX Mike Evans WR Jarvis Landry WR Cordarrelle Patterson TE Benjamin Watson DST Bills ,,,
13969,1266747718,kswartz12,0,109.22,QB Philip Rivers RB Joe Mixon RB Nick Chubb FLEX Tevin Coleman WR Tyler Boyd WR Josh Gordon WR DeVante Parker TE Jack Doyle DST Jets ,,,
13969,1262496886,rpdakg (1/3),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262527853,kansasbassin (1/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262527856,kansasbassin (2/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262527859,kansasbassin (3/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262527871,kansasbassin (4/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262527873,kansasbassin (5/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528492,foringer55 (1/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528646,foringer55 (2/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528653,foringer55 (3/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528657,foringer55 (4/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528663,foringer55 (5/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528674,foringer55 (6/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528677,foringer55 (7/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262528691,foringer55 (8/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262535366,kansasbassin (6/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262535375,kansasbassin (7/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262535387,kansasbassin (8/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262536164,foringer55 (9/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262537369,sportsfanatic89 (2/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262537373,sportsfanatic89 (4/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262537376,sportsfanatic89 (6/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262537381,sportsfanatic89 (8/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262537385,sportsfanatic89 (10/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544536,kansasbassin (9/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544538,kansasbassin (10/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544544,kansasbassin (11/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544547,kansasbassin (12/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544548,kansasbassin (13/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544549,kansasbassin (14/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262544552,kansasbassin (15/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545105,foringer55 (10/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545108,foringer55 (11/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545110,foringer55 (12/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545118,foringer55 (13/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545133,foringer55 (14/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545137,foringer55 (15/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545150,foringer55 (16/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262545168,foringer55 (17/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262549947,kansasbassin (16/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262549951,kansasbassin (17/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262549955,kansasbassin (18/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262549981,kansasbassin (19/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262549984,kansasbassin (20/20),0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262550679,foringer55 (18/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262550681,foringer55 (19/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262550690,foringer55 (20/20),0,109.22,QB Marcus Mariota RB Todd Gurley II RB Kareem Hunt FLEX Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262551921,sportsfanatic89 (12/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262551943,sportsfanatic89 (15/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262559930,sportsfanatic89 (16/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262559933,sportsfanatic89 (18/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1262559965,sportsfanatic89 (20/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263127164,blenderhd (1/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263127177,blenderhd (2/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263136269,blenderhd (6/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263136279,blenderhd (7/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263149746,blenderhd (19/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1263580051,golfhackjohn (6/12),0,109.22,QB Philip Rivers RB Tevin Coleman RB Jordan Howard FLEX Elijah McGuire WR Julio Jones WR Keenan Allen WR Josh Gordon TE O.J. Howard DST Bears ,,,
13969,1263580072,golfhackjohn (7/12),0,109.22,QB Philip Rivers RB Tevin Coleman RB Jordan Howard FLEX Elijah McGuire WR Julio Jones WR Keenan Allen WR Josh Gordon TE O.J. Howard DST Bears ,,,
13969,1265837811,rpdakg (2/3),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268441505,cndukwe (1/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268469920,drew3826,0,109.22,QB Marcus Mariota RB Todd Gurley II FLEX Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807232,slushfundx (1/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807233,slushfundx (2/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807234,slushfundx (3/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807235,slushfundx (4/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807236,slushfundx (5/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807237,slushfundx (6/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807238,slushfundx (7/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807239,slushfundx (8/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807240,slushfundx (9/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807241,slushfundx (10/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807242,slushfundx (11/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807243,slushfundx (12/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807244,slushfundx (13/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807245,slushfundx (14/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807246,slushfundx (15/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807247,slushfundx (16/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807248,slushfundx (17/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807249,slushfundx (18/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807250,slushfundx (19/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268807251,slushfundx (20/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268833329,efortee (1/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268833335,efortee (2/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268833355,efortee (3/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268833358,efortee (4/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268837604,efortee (5/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268837607,efortee (6/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268837617,efortee (7/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268837619,efortee (8/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268837691,efortee (9/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268847518,efortee (10/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268847522,efortee (11/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268847534,efortee (12/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268857057,efortee (13/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268857058,efortee (14/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268857063,efortee (15/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268857067,efortee (16/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268857079,efortee (17/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268874948,efortee (18/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268874954,efortee (19/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1268874955,efortee (20/20),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269494484,cndukwe (2/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269494712,cndukwe (3/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269498630,cndukwe (4/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269498828,cndukwe (5/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269508351,cndukwe (6/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269508379,cndukwe (7/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269508671,cndukwe (8/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269516977,cndukwe (9/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269517114,cndukwe (10/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269517151,cndukwe (11/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269526005,cndukwe (12/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269526051,cndukwe (13/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269526468,cndukwe (14/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269535538,cndukwe (15/17),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269563909,rpdakg (3/3),0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
13969,1269597142,xMorPhING,0,109.22,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Maurice Harris TE Jack Doyle DST Rams ,,,
