,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
21,Ryan Fitzpatrick,Dion Lewis,Melvin Gordon,Michael Thomas,Corey Davis,Kenny Golladay,Jimmy Graham,Marvin Jones,Los Angeles Rams,144.53,49700
22,Ryan Fitzpatrick,Aaron Jones,Melvin Gordon,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Marvin Jones,Los Angeles Rams,144.11999999999998,50000
23,Ryan Fitzpatrick,Aaron Jones,Alvin Kamara,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Marvin Jones,Los Angeles Rams,143.67999999999998,49700
24,Ryan Fitzpatrick,Aaron Jones,Alvin Kamara,Michael Thomas,Corey Davis,Kenny Golladay,Jimmy Graham,Marvin Jones,Los Angeles Rams,143.65,49800
25,Ryan Fitzpatrick,Dion Lewis,Kareem Hunt,Michael Thomas,Marquez Valdes-Scantling,Kenny Golladay,Jimmy Graham,Marvin Jones,Los Angeles Rams,143.58,49700
26,Ryan Fitzpatrick,Dion Lewis,Kareem Hunt,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Josh Gordon,Los Angeles Rams,143.45,49600
27,Ryan Fitzpatrick,Dion Lewis,Kareem Hunt,Michael Thomas,Corey Davis,Kenny Golladay,Jimmy Graham,Josh Gordon,Los Angeles Rams,143.42000000000002,49700
28,Ryan Fitzpatrick,Aaron Jones,Melvin Gordon,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Kenny Golladay,Los Angeles Rams,143.37,49600
29,Ryan Fitzpatrick,Aaron Jones,Kareem Hunt,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Josh Gordon,Los Angeles Rams,143.01,50000
30,Ryan Fitzpatrick,Aaron Jones,Kareem Hunt,Michael Thomas,Corey Davis,Marquez Valdes-Scantling,Jimmy Graham,Marvin Jones,Los Angeles Rams,142.51,49500
31,Ryan Fitzpatrick,Aaron Jones,Kareem Hunt,Michael Thomas,Corey Davis,Kenny Golladay,Jimmy Graham,Marvin Jones,Los Angeles Rams,142.48000000000002,49600
