,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
381,TE,Foster Moreau (15752108),Foster Moreau,15752108.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,LV,4.1
382,TE,Derek Carrier (15752110),Derek Carrier,15752110.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,LV,0.0
383,TE,Nick O'Leary (15752112),Nick O'Leary,15752112.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,LV,0.0
384,TE,Jake Butt (15752114),Jake Butt,15752114.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,DEN,0.62
385,TE,Austin Fort (15752116),Austin Fort,15752116.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,DEN,0.0
386,DST,Raiders  (15752144),Raiders,15752144.0,DST,2500.0,DEN@LV 11/15/2020 04:05PM ET,LV,2.25
387,TE,Adam Trautman (15752100),Adam Trautman,15752100.0,TE/FLEX,2500.0,SF@NO 11/15/2020 04:25PM ET,NO,4.82
388,TE,Josh Hill (15752102),Josh Hill,15752102.0,TE/FLEX,2500.0,SF@NO 11/15/2020 04:25PM ET,NO,2.5
389,TE,Zach Wood (15752104),Zach Wood,15752104.0,TE/FLEX,2500.0,SF@NO 11/15/2020 04:25PM ET,NO,0.0
390,TE,James O'Shaughnessy (15752018),James O'Shaughnessy,15752018.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,JAC,3.95
391,TE,Ben Ellefson (15752086),Ben Ellefson,15752086.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,JAC,2.0
392,TE,Tyler Davis (15752088),Tyler Davis,15752088.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,JAC,0.0
393,TE,Josh Oliver (15752090),Josh Oliver,15752090.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,JAC,0.0
394,TE,Jace Sternberger (15752092),Jace Sternberger,15752092.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,GB,3.23
395,TE,Marcedes Lewis (15752094),Marcedes Lewis,15752094.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,GB,3.2
396,TE,John Lovett (15752096),John Lovett,15752096.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,GB,0.15
397,TE,Josiah Deguara (15752098),Josiah Deguara,15752098.0,TE/FLEX,2500.0,JAX@GB 11/15/2020 01:00PM ET,GB,1.1
398,TE,Greg Olsen (15752010),Greg Olsen,15752010.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,5.26
399,TE,Will Dissly (15752016),Will Dissly,15752016.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,3.96
400,TE,Colby Parkinson (15752078),Colby Parkinson,15752078.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.0
401,TE,Tyler Ott (15752080),Tyler Ott,15752080.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.0
402,TE,Johnny Mundt (15752082),Johnny Mundt,15752082.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,4.65
403,TE,Brycen Hopkins (15752084),Brycen Hopkins,15752084.0,TE/FLEX,2500.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,0.0
404,TE,Dan Arnold (15752014),Dan Arnold,15752014.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,3.62
405,TE,Maxx Williams (15752068),Maxx Williams,15752068.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,3.7
406,TE,Jordan Thomas (15752070),Jordan Thomas,15752070.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,7.3
407,TE,Lee Smith (15752072),Lee Smith,15752072.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,7.1
408,TE,Tommy Sweeney (15752074),Tommy Sweeney,15752074.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.0
409,TE,Reggie Gilliam (15752076),Reggie Gilliam,15752076.0,TE/FLEX,2500.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,2.4
410,TE,Stephen Carlson (15752062),Stephen Carlson,15752062.0,TE/FLEX,2500.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,0.4
411,TE,Pharaoh Brown (15752064),Pharaoh Brown,15752064.0,TE/FLEX,2500.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,1.55
412,TE,Kahale Warring (15752066),Kahale Warring,15752066.0,TE/FLEX,2500.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.0
413,TE,Joshua Perkins (15752054),Joshua Perkins,15752054.0,TE/FLEX,2500.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.0
414,TE,Kaden Smith (15752056),Kaden Smith,15752056.0,TE/FLEX,2500.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,2.17
415,TE,Levine Toilolo (15752058),Levine Toilolo,15752058.0,TE/FLEX,2500.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,1.73
416,TE,Eric Tomlinson (15752060),Eric Tomlinson,15752060.0,TE/FLEX,2500.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.0
417,TE,Chris Manhertz (15752042),Chris Manhertz,15752042.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,CAR,1.82
418,TE,Colin Thompson (15752044),Colin Thompson,15752044.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,CAR,0.0
419,TE,Cameron Brate (15752046),Cameron Brate,15752046.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,TB,3.61
420,TE,Tanner Hudson (15752048),Tanner Hudson,15752048.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,TB,1.37
421,TE,Antony Auclair (15752050),Antony Auclair,15752050.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,TB,0.0
422,TE,O.J. Howard (15752052),OJ Howard,15752052.0,TE/FLEX,2500.0,TB@CAR 11/15/2020 01:00PM ET,TB,9.4
423,DST,Panthers  (15752143),Panthers,15752143.0,DST,2500.0,TB@CAR 11/15/2020 01:00PM ET,CAR,3.67
424,TE,Vance McDonald (15752030),Vance McDonald,15752030.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,2.52
425,TE,Zach Gentry (15752032),Zach Gentry,15752032.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.0
426,TE,Cethan Carter (15752034),Cethan Carter,15752034.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,0.81
427,TE,Mason Schreck (15752036),Mason Schreck,15752036.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,0.0
428,TE,C.J. Uzomah (15752038),CJ Uzomah,15752038.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,11.35
429,TE,Clark Harris (15752040),Clark Harris,15752040.0,TE/FLEX,2500.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,0.0
430,TE,Donald Parham Jr. (15752020),Donald Parham,15752020.0,TE/FLEX,2500.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,4.52
431,TE,Stephen Anderson (15752022),Stephen Anderson,15752022.0,TE/FLEX,2500.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,0.0
432,TE,Virgil Green (15752024),Virgil Green,15752024.0,TE/FLEX,2500.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,2.33
433,TE,Durham Smythe (15752026),Durham Smythe,15752026.0,TE/FLEX,2500.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,4.12
434,TE,Adam Shaheen (15752028),Adam Shaheen,15752028.0,TE/FLEX,2500.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,3.8
435,DST,Broncos  (15752145),Broncos,15752145.0,DST,2400.0,DEN@LV 11/15/2020 04:05PM ET,DEN,5.38
436,DST,Texans  (15752146),Texans,15752146.0,DST,2400.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,2.75
437,DST,49ers  (15752147),49ers,15752147.0,DST,2300.0,SF@NO 11/15/2020 04:25PM ET,SF,5.0
438,DST,Seahawks  (15752148),Seahawks,15752148.0,DST,2300.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,5.25
439,DST,Rams  (15752149),Rams,15752149.0,DST,2200.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,7.25
440,DST,Bengals  (15752150),Bengals,15752150.0,DST,2100.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,2.75
441,DST,Jaguars  (15752151),Jaguars,15752151.0,DST,2000.0,JAX@GB 11/15/2020 01:00PM ET,JAC,2.75
