QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Justin Herbert (15751354),Aaron Jones (15751412),James Robinson (15751420),Jakeem Grant (15751800),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49500.0,105.74042857142858,141.19185714285715,185.6285714285714,10841,10269,9308,30418,11132
Tom Brady (15751356),Duke Johnson (15751464),Alvin Kamara (15751410),Jakeem Grant (15751800),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49600.0,107.61242857142858,141.19185714285715,188.33057142857143,8061,10270,7252,25583,8916
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49500.0,105.76142857142858,141.19085714285717,184.42057142857144,10814,10271,10205,31290,11482
Tom Brady (15751356),James Robinson (15751420),Miles Sanders (15751424),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49800.0,109.21242857142857,141.1897142857143,184.63199999999998,5408,10272,10051,25731,8982
Justin Herbert (15751354),D'Andre Swift (15751460),Miles Sanders (15751424),Robby Anderson (15751670),Stefon Diggs (15751644),Keelan Cole (15751772),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49700.0,107.77042857142858,141.1897142857143,190.14,7802,10273,5913,23988,8176
Justin Herbert (15751354),Josh Jacobs (15751422),James Conner (15751414),Terry McLaurin (15751652),Jakeem Grant (15751800),Robby Anderson (15751670),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49500.0,105.97042857142857,141.18971428571427,190.14999999999998,10518,10274,5902,26694,9502
Tom Brady (15751356),Miles Sanders (15751424),Josh Jacobs (15751422),Davante Adams (15751638),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),Danny Amendola (15751746),Lions  (15752142),49700.0,110.76242857142859,141.18685714285715,181.86057142857143,3117,10275,11672,25064,8674
Tom Brady (15751356),Duke Johnson (15751464),James Robinson (15751420),Davante Adams (15751638),Robby Anderson (15751670),Keelan Cole (15751772),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49800.0,105.61242857142858,141.18685714285715,187.39057142857143,10997,10276,7990,29263,10626
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),Terry McLaurin (15751652),Danny Amendola (15751746),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49700.0,104.19242857142858,141.18685714285715,180.21057142857143,12284,10277,12369,34930,12599
Justin Herbert (15751354),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49800.0,106.90042857142858,141.18471428571428,185.85,9189,10278,9160,28627,10377
Tom Brady (15751356),Aaron Jones (15751412),Miles Sanders (15751424),Terry McLaurin (15751652),Jakeem Grant (15751800),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49700.0,101.88242857142858,141.18471428571428,185.812,13156,10279,9191,32626,11920
Derek Carr (15751367),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49700.0,104.50142857142858,141.18371428571427,186.09199999999998,12052,10280,8985,31317,11498
Derek Carr (15751367),Duke Johnson (15751464),Miles Sanders (15751424),Davante Adams (15751638),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49600.0,106.53142857142858,141.18371428571427,185.572,9730,10281,9340,29351,10673
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49800.0,103.19242857142858,141.18185714285715,185.22057142857142,12827,10282,9589,32698,11952
Tom Brady (15751356),Duke Johnson (15751464),Alvin Kamara (15751410),Terry McLaurin (15751652),Jakeem Grant (15751800),Stefon Diggs (15751644),Austin Hooper (15751968),Miles Sanders (15751424),Lions  (15752142),49700.0,102.08242857142858,141.18185714285715,189.36057142857143,13130,10283,6517,29930,10923
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Terry McLaurin (15751652),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),James Robinson (15751420),Lions  (15752142),49700.0,104.7014285714286,141.18085714285715,189.6405714285714,11883,10284,6296,28463,10306
Derek Carr (15751367),Josh Jacobs (15751422),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),DJ Moore (15751702),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49900.0,108.81142857142858,141.18085714285715,178.92057142857144,6053,10285,12737,29075,10551
Derek Carr (15751367),James Robinson (15751420),Miles Sanders (15751424),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49900.0,114.46142857142858,141.18085714285712,179.81057142857142,398,10286,12508,23192,7787
Derek Carr (15751367),D'Andre Swift (15751460),Aaron Jones (15751412),Terry McLaurin (15751652),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49800.0,106.75142857142859,141.18085714285712,183.61057142857143,9404,10287,10699,30390,11120
Tom Brady (15751356),Alvin Kamara (15751410),Miles Sanders (15751424),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Rams  (15752149),49800.0,110.30242857142859,141.17971428571428,181.03199999999998,3737,10288,12077,26102,9181
Justin Herbert (15751354),Duke Johnson (15751464),Miles Sanders (15751424),DeVante Parker (15751706),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49600.0,105.50042857142859,141.17971428571428,192.89999999999998,11129,10289,4124,25542,8899
Tom Brady (15751356),Aaron Jones (15751412),James Conner (15751414),Terry McLaurin (15751652),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49800.0,106.50242857142858,141.17971428571428,180.242,9767,10290,12361,32418,11862
Justin Herbert (15751354),Duke Johnson (15751464),Josh Jacobs (15751422),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49700.0,101.75042857142857,141.17685714285716,190.58857142857144,13169,10291,5586,29046,10540
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),Keenan Allen (15751648),DJ Moore (15751702),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49500.0,104.27242857142858,141.17685714285713,180.11057142857143,12234,10292,12408,34934,12600
Derek Carr (15751367),Aaron Jones (15751412),Miles Sanders (15751424),Terry McLaurin (15751652),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49800.0,107.13142857142859,141.17585714285713,180.99057142857143,8852,10293,12089,31234,11459
Derek Carr (15751367),Alvin Kamara (15751410),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),DJ Moore (15751702),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),49800.0,108.83142857142859,141.17371428571428,182.712,6026,10294,11249,27569,9903
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Terry McLaurin (15751652),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49900.0,112.86142857142859,141.17371428571428,184.43200000000002,1117,10295,10191,21603,7026
Justin Herbert (15751354),Miles Sanders (15751424),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),50000.0,109.66042857142858,141.17185714285714,187.0685714285714,4673,10296,8236,23205,7799
Justin Herbert (15751354),D'Andre Swift (15751460),Alvin Kamara (15751410),DeVante Parker (15751706),Robby Anderson (15751670),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49800.0,108.75042857142859,141.17185714285714,187.53857142857143,6153,10297,7887,24337,8323
Derek Carr (15751367),D'Andre Swift (15751460),Alvin Kamara (15751410),Keenan Allen (15751648),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49600.0,110.63142857142859,141.17085714285713,184.30057142857143,3307,10298,10281,23886,8129
Derek Carr (15751367),D'Andre Swift (15751460),Aaron Jones (15751412),Keenan Allen (15751648),Robby Anderson (15751670),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49600.0,106.83142857142859,141.17085714285713,183.5105714285714,9311,10299,10772,30382,11115
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),49700.0,110.38142857142859,141.17085714285713,179.94057142857142,3651,10300,12473,26424,9350
Derek Carr (15751367),Duke Johnson (15751464),Aaron Jones (15751412),Terry McLaurin (15751652),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),49800.0,104.2614285714286,141.17085714285713,184.02057142857143,12239,10301,10437,32977,12048
Justin Herbert (15751354),Aaron Jones (15751412),Alvin Kamara (15751410),Danny Amendola (15751746),Stefon Diggs (15751644),Keelan Cole (15751772),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49700.0,102.17042857142859,141.1697142857143,182.94,13111,10302,11129,34542,12490
Tom Brady (15751356),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49600.0,110.38242857142858,141.16971428571426,180.932,3647,10303,12111,26061,9160
Tom Brady (15751356),Duke Johnson (15751464),Josh Jacobs (15751422),Davante Adams (15751638),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49900.0,105.89242857142858,141.16971428571426,183.272,10624,10304,10933,31861,11687
Justin Herbert (15751354),James Robinson (15751420),James Conner (15751414),Jakeem Grant (15751800),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49900.0,110.35042857142857,141.16971428571426,187.85,3687,10305,7652,21644,7045
Justin Herbert (15751354),Duke Johnson (15751464),Josh Jacobs (15751422),Keenan Allen (15751648),Stefon Diggs (15751644),Keelan Cole (15751772),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49500.0,101.83042857142858,141.16685714285717,190.48857142857142,13157,10306,5675,29138,10580
Justin Herbert (15751354),Duke Johnson (15751464),James Robinson (15751420),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49500.0,107.48042857142859,141.16685714285714,191.3785714285714,8288,10307,5070,23665,8033
Tom Brady (15751356),Aaron Jones (15751412),Alvin Kamara (15751410),Terry McLaurin (15751652),Jakeem Grant (15751800),DeVante Parker (15751706),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49800.0,102.86242857142858,141.16685714285714,183.2105714285714,12938,10308,10967,34213,12402
Derek Carr (15751367),Duke Johnson (15751464),Aaron Jones (15751412),Jakeem Grant (15751800),DJ Moore (15751702),Stefon Diggs (15751644),Darren Waller (15751946),Alvin Kamara (15751410),Lions  (15752142),49800.0,102.81142857142858,141.16585714285713,183.30057142857143,12953,10309,10915,34177,12391
Derek Carr (15751367),Duke Johnson (15751464),Josh Jacobs (15751422),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),50000.0,108.4514285714286,141.1637142857143,186.672,6656,10310,8548,25514,8883
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49700.0,112.94142857142857,141.1637142857143,184.332,1063,10311,10258,21632,7040
Tom Brady (15751356),Aaron Jones (15751412),Miles Sanders (15751424),Jakeem Grant (15751800),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),50000.0,107.81242857142858,141.16185714285712,180.74057142857143,7715,10312,12191,30218,11042
Derek Carr (15751367),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Terry McLaurin (15751652),Danny Amendola (15751746),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49800.0,109.19142857142857,141.16085714285714,182.0205714285714,5445,10313,11603,27361,9794
Derek Carr (15751367),Aaron Jones (15751412),Miles Sanders (15751424),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49900.0,105.96142857142858,141.16085714285714,176.8305714285714,10526,10314,13103,33943,12320
Derek Carr (15751367),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49800.0,106.88142857142857,141.1587142857143,188.18200000000002,9227,10315,7369,26911,9601
Tom Brady (15751356),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49700.0,109.29242857142857,141.15685714285715,181.71057142857143,5257,10316,11751,27324,9768
Justin Herbert (15751354),Aaron Jones (15751412),Miles Sanders (15751424),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49900.0,104.93042857142858,141.15685714285715,184.15857142857143,11699,10317,10365,32381,11839
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),DeVante Parker (15751706),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Lions  (15752142),50000.0,104.94242857142858,141.15685714285712,183.7705714285714,11682,10318,10599,32599,11910
Derek Carr (15751367),D'Andre Swift (15751460),James Conner (15751414),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49700.0,108.43142857142858,141.15585714285714,185.41057142857144,6688,10319,9454,26461,9371
Tom Brady (15751356),James Robinson (15751420),Josh Jacobs (15751422),Terry McLaurin (15751652),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49800.0,107.39242857142857,141.15471428571428,188.842,8444,10320,6866,25630,8936
Derek Carr (15751367),Alvin Kamara (15751410),James Robinson (15751420),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49900.0,110.30142857142859,141.1537142857143,187.88199999999998,3744,10321,7629,21694,7075
Derek Carr (15751367),Josh Jacobs (15751422),James Conner (15751414),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),Danny Amendola (15751746),Rams  (15752149),49600.0,109.52142857142859,141.15371428571427,182.422,4884,10322,11390,26596,9437
Tom Brady (15751356),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49500.0,105.16242857142858,141.15185714285715,188.71057142857143,11473,10323,6960,28756,10425
Justin Herbert (15751354),James Robinson (15751420),James Conner (15751414),Terry McLaurin (15751652),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49600.0,109.70042857142859,141.15185714285715,187.17857142857142,4613,10324,8160,23097,7732
Derek Carr (15751367),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),Robby Anderson (15751670),Lions  (15752142),49800.0,111.85142857142858,141.15085714285715,185.11057142857143,1895,10325,9677,21897,7174
Derek Carr (15751367),Alvin Kamara (15751410),Josh Jacobs (15751422),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49600.0,108.07142857142858,141.14871428571428,181.702,7288,10326,11756,29370,10681
Tom Brady (15751356),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),50000.0,109.87242857142857,141.14685714285713,181.77057142857143,4358,10327,11718,26403,9339
Tom Brady (15751356),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49800.0,105.61242857142858,141.14685714285713,182.8405714285714,11000,10328,11194,32522,11887
Justin Herbert (15751354),Miles Sanders (15751424),Josh Jacobs (15751422),Keenan Allen (15751648),DeVante Parker (15751706),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49700.0,107.18042857142858,141.1447142857143,186.27999999999997,8772,10329,8867,27968,10093
Tom Brady (15751356),James Robinson (15751420),Josh Jacobs (15751422),Keenan Allen (15751648),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49600.0,107.47242857142858,141.1447142857143,188.742,8294,10330,6934,25558,8905
Tom Brady (15751356),Duke Johnson (15751464),James Conner (15751414),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49900.0,107.15242857142859,141.14185714285713,186.7705714285714,8816,10331,8460,27607,9937
Tom Brady (15751356),Aaron Jones (15751412),Alvin Kamara (15751410),DeVante Parker (15751706),Danny Amendola (15751746),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49600.0,104.56242857142858,141.14185714285713,178.8005714285714,11997,10332,12768,35097,12664
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Terry McLaurin (15751652),Jakeem Grant (15751800),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49900.0,106.32142857142857,141.14085714285716,186.1405714285714,10036,10333,8951,29320,10655
Derek Carr (15751367),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49500.0,106.23142857142858,141.14085714285716,187.5105714285714,10174,10334,7911,28419,10281
Derek Carr (15751367),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49900.0,108.17142857142859,141.14085714285713,186.24057142857143,7094,10335,8892,26321,9301
Tom Brady (15751356),Josh Jacobs (15751422),James Conner (15751414),Davante Adams (15751638),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),Danny Amendola (15751746),Rams  (15752149),49800.0,110.20242857142858,141.1397142857143,182.172,3871,10336,11520,25727,8976
Derek Carr (15751367),Aaron Jones (15751412),Alvin Kamara (15751410),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49800.0,105.57142857142858,141.1387142857143,184.972,11045,10337,9783,31165,11433
Derek Carr (15751367),Duke Johnson (15751464),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49900.0,105.68142857142858,141.13585714285716,188.4505714285714,10898,10338,7149,28385,10265
Derek Carr (15751367),Duke Johnson (15751464),James Robinson (15751420),Keenan Allen (15751648),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49600.0,105.23142857142858,141.13585714285716,192.5205714285714,11410,10339,4361,26110,9187
Derek Carr (15751367),Aaron Jones (15751412),Alvin Kamara (15751410),DeVante Parker (15751706),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49700.0,107.12142857142858,141.13585714285716,182.20057142857144,8876,10340,11507,30723,11248
Tom Brady (15751356),Duke Johnson (15751464),Alvin Kamara (15751410),Terry McLaurin (15751652),Jakeem Grant (15751800),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49800.0,101.52242857142858,141.1347142857143,189.67199999999997,13195,10341,6267,29803,10868
Tom Brady (15751356),Aaron Jones (15751412),Miles Sanders (15751424),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49500.0,105.94242857142858,141.1347142857143,181.052,10555,10342,12070,32967,12042
Derek Carr (15751367),James Robinson (15751420),James Conner (15751414),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Rams  (15752149),50000.0,113.90142857142858,141.13371428571426,180.12199999999999,583,10343,12404,23330,7859
Tom Brady (15751356),Duke Johnson (15751464),James Conner (15751414),Keenan Allen (15751648),DeVante Parker (15751706),Stefon Diggs (15751644),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49700.0,107.23242857142857,141.13185714285714,186.67057142857144,8713,10344,8554,27611,9939
Derek Carr (15751367),D'Andre Swift (15751460),Josh Jacobs (15751422),Terry McLaurin (15751652),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49500.0,108.92142857142859,141.12871428571427,186.562,5881,10345,8633,24859,8579
Derek Carr (15751367),Aaron Jones (15751412),James Conner (15751414),Terry McLaurin (15751652),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49900.0,106.57142857142858,141.12871428571427,181.302,9677,10346,11966,31989,11725
Tom Brady (15751356),D'Andre Swift (15751460),James Robinson (15751420),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49700.0,106.91242857142858,141.12685714285715,187.2605714285714,9160,10347,8100,27607,9935
Justin Herbert (15751354),Alvin Kamara (15751410),Miles Sanders (15751424),Terry McLaurin (15751652),Jakeem Grant (15751800),Danny Amendola (15751746),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49900.0,108.01042857142859,141.12471428571428,185.31,7391,10348,9519,27258,9743
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),Danny Amendola (15751746),Stefon Diggs (15751644),Keelan Cole (15751772),Darren Waller (15751946),Alvin Kamara (15751410),Rams  (15752149),49500.0,101.62242857142859,141.12471428571428,183.362,13183,10349,10864,34396,12456
Tom Brady (15751356),Aaron Jones (15751412),Miles Sanders (15751424),Jakeem Grant (15751800),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49500.0,108.60242857142858,141.12471428571428,184.142,6406,10350,10371,27127,9682
Justin Herbert (15751354),D'Andre Swift (15751460),Josh Jacobs (15751422),Terry McLaurin (15751652),Robby Anderson (15751670),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49500.0,106.56042857142857,141.12471428571425,189.78,9693,10351,6192,26236,9252
Derek Carr (15751367),Duke Johnson (15751464),James Robinson (15751420),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49600.0,107.9514285714286,141.1237142857143,184.362,7483,10352,10244,28079,10136
Derek Carr (15751367),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49500.0,109.37142857142858,141.12371428571427,184.322,5137,10353,10265,25755,8991
Derek Carr (15751367),Alvin Kamara (15751410),James Conner (15751414),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49800.0,109.82142857142858,141.12371428571427,180.25199999999998,4440,10354,12355,27149,9690
Derek Carr (15751367),D'Andre Swift (15751460),Alvin Kamara (15751410),Keenan Allen (15751648),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49700.0,110.07142857142858,141.12371428571427,184.612,4046,10355,10063,24464,8387
Tom Brady (15751356),Aaron Jones (15751412),Josh Jacobs (15751422),Terry McLaurin (15751652),Jakeem Grant (15751800),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49600.0,104.85242857142858,141.12185714285712,181.8305714285714,11765,10356,11695,33816,12289
Derek Carr (15751367),Aaron Jones (15751412),Alvin Kamara (15751410),Terry McLaurin (15751652),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),James Robinson (15751420),Lions  (15752142),49500.0,104.92142857142859,141.12085714285715,184.30057142857143,11708,10357,10279,32344,11830
Derek Carr (15751367),Miles Sanders (15751424),James Conner (15751414),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),50000.0,109.92142857142858,141.12085714285715,178.38057142857141,4284,10358,12878,27520,9876
Derek Carr (15751367),Duke Johnson (15751464),Josh Jacobs (15751422),Davante Adams (15751638),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49500.0,109.50142857142859,141.12085714285715,181.59057142857142,4910,10359,11826,27095,9667
Justin Herbert (15751354),Duke Johnson (15751464),James Robinson (15751420),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49600.0,106.92042857142859,141.11971428571428,191.69,9158,10360,4851,24369,8353
Justin Herbert (15751354),Alvin Kamara (15751410),James Robinson (15751420),DJ Moore (15751702),Stefon Diggs (15751644),Keelan Cole (15751772),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),50000.0,104.59042857142857,141.11971428571428,187.74,11978,10361,7737,30076,10973
Tom Brady (15751356),Alvin Kamara (15751410),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49600.0,106.55242857142859,141.11971428571428,183.552,9694,10362,10743,30799,11281
Justin Herbert (15751354),Alvin Kamara (15751410),Josh Jacobs (15751422),Robby Anderson (15751670),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49900.0,106.14042857142859,141.11685714285716,184.96857142857144,10305,10363,9790,30458,11147
