,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
26,Darren Fells,HOU,3.1,1.4,2.0,33.4,15.2,22.1,0.3,0.0,0.2,0.0,0.0,0.0,4.1,2.1,3.2,10,TE
27,Ross Dwelley,SF,4.5,0.9,2.2,38.9,9.4,23.0,0.3,0.0,0.1,0.0,0.0,0.0,4.3,1.4,3.0,10,TE
28,David Njoku,CLE,2.1,1.2,1.6,24.5,14.7,20.0,0.3,0.0,0.1,0.0,0.0,0.0,4.3,2.3,2.9,10,TE
29,Kyle Rudolph,MIN,2.3,1.0,1.9,24.5,16.0,20.0,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.6,2.8,10,TE
30,Drew Sample,CIN,3.6,2.0,2.5,30.6,18.0,22.2,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.9,2.6,10,TE
31,Dawson Knox,BUF,1.9,1.1,1.5,24.3,14.0,19.6,0.2,0.0,0.1,0.0,0.1,0.0,3.2,1.5,2.4,10,TE
32,Richard Rodgers,PHI,2.8,1.0,1.7,30.1,10.2,18.8,0.1,0.0,0.1,0.0,0.0,0.0,3.6,1.6,2.4,10,TE
33,Ian Thomas,CAR,2.7,1.0,1.8,24.1,14.0,17.4,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.4,2.3,10,TE
34,Ryan Izzo,NE,1.7,1.3,1.5,24.0,15.1,18.1,0.1,0.0,0.1,0.0,0.1,0.0,3.1,1.8,2.2,10,TE
35,Dan Arnold,ARI,2.0,0.8,1.4,24.8,10.3,16.2,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.5,2.1,10,TE
36,Will Dissly,SEA,1.8,0.8,1.2,21.5,10.0,14.4,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.3,2.0,10,TE
37,Jacob Hollister,SEA,3.1,0.7,1.7,27.8,6.3,15.6,0.2,0.0,0.1,0.0,0.0,0.0,2.7,0.6,2.0,10,TE
38,Adam Shaheen,MIA,1.9,0.9,1.3,17.8,8.4,12.1,0.3,0.0,0.1,0.0,0.0,0.0,2.6,1.4,2.0,10,TE
39,James O'Shaughnessy,JAC,2.5,1.3,1.7,23.6,13.8,16.4,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.9,2.0,10,TE
40,Foster Moreau,LV,1.7,0.6,1.1,16.2,7.0,11.4,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.8,1.9,10,TE
41,Nick Boyle,BAL,2.3,1.0,1.6,20.2,9.6,14.7,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.4,1.9,10,TE
42,Tyler Kroft,BUF,2.0,0.8,1.3,21.0,7.9,12.7,0.3,0.0,0.1,0.0,0.0,0.0,3.1,1.3,1.9,10,TE
43,Jace Sternberger,GB,1.8,1.0,1.2,20.2,10.0,13.4,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.0,1.9,10,TE
44,Marcedes Lewis,GB,1.5,0.6,1.0,15.9,7.2,11.2,0.3,0.0,0.1,0.0,0.0,0.0,2.9,1.4,1.8,10,TE
45,Donald Parham,LAC,2.0,0.8,1.2,19.0,9.0,13.5,0.2,0.0,0.1,0.0,0.0,0.0,2.4,1.2,1.8,10,TE
46,Kaden Smith,NYG,2.3,1.2,1.5,18.2,10.0,12.6,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.3,1.7,10,TE
47,Jason Witten,LV,2.2,0.7,1.4,19.1,5.7,12.3,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.2,1.7,10,TE
48,Durham Smythe,MIA,1.9,0.8,1.2,18.2,8.8,11.9,0.2,0.0,0.1,0.0,0.0,0.0,2.5,1.3,1.7,10,TE
49,Jesse James,DET,1.8,0.8,1.3,20.0,8.2,13.8,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.2,1.7,10,TE
50,Cole Kmet,CHI,1.8,0.6,1.2,18.7,6.0,12.9,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.8,1.7,10,TE
51,Josh Hill,NO,1.6,0.7,1.2,14.9,8.0,11.2,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.1,1.7,10,TE
52,Cameron Brate,TB,1.8,0.8,1.1,19.4,7.6,11.3,0.1,0.0,0.1,0.0,0.0,0.0,1.6,1.2,1.5,10,TE
53,Nick Vannett,DEN,1.7,0.6,1.2,16.2,5.5,11.0,0.1,0.0,0.1,0.0,0.0,0.0,2.4,0.6,1.5,10,TE
54,Brycen Hopkins,LAR,0.8,0.8,0.8,8.3,8.3,8.3,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,10,TE
55,Adam Trautman,NO,1.5,0.6,0.9,16.6,8.0,10.2,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.1,1.4,10,TE
56,Maxx Williams,ARI,1.6,0.8,1.1,15.0,7.6,10.0,0.1,0.0,0.1,0.0,0.0,0.0,1.6,1.3,1.4,10,TE
57,Zach Gentry,PIT,1.2,0.7,0.9,13.6,7.1,9.9,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.2,1.4,10,TE
58,Colby Parkinson,SEA,0.7,0.7,0.7,7.5,7.5,7.5,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,10,TE
59,Gabe Nabers,LAC,1.2,1.2,1.2,13.7,13.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10,TE
60,Jason Croom,PHI,0.7,0.7,0.7,7.4,7.4,7.4,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,10,TE
61,Hunter Bryant,DET,0.7,0.7,0.7,7.3,7.3,7.3,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,10,TE
62,Kahale Warring,HOU,0.6,0.6,0.6,7.2,7.2,7.2,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,10,TE
63,Darrell Daniels,ARI,1.6,0.5,1.0,17.6,5.0,10.7,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.6,1.3,10,TE
64,Farrod Green,IND,0.7,0.7,0.7,6.5,6.5,6.5,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,10,TE
65,Evan Baylis,ARI,0.7,0.7,0.7,6.1,6.1,6.1,0.1,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,10,TE
66,Lee Smith,BUF,0.8,0.7,0.8,6.0,5.8,5.9,0.2,0.0,0.1,0.0,0.0,0.0,1.8,1.8,1.2,10,TE
67,Demetrius Harris,CHI,1.4,0.7,1.0,14.1,6.9,9.2,0.1,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.2,10,TE
68,Taysom Hill,NO,0.8,0.7,0.7,7.8,7.4,7.6,0.1,0.1,0.1,0.0,0.0,0.0,3.6,2.5,1.2,10,TE
69,Ben Ellefson,JAC,0.9,0.9,0.9,10.3,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,TE
70,Noah Togiai,IND,0.8,0.6,0.7,8.4,6.1,7.0,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.1,1.0,10,TE
71,Vance McDonald,PIT,0.8,0.7,0.7,7.4,7.3,7.3,0.1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,10,TE
72,Cethan Carter,CIN,1.2,0.6,0.9,12.7,6.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,10,TE
73,Jeremy Sprinkle,WAS,1.4,0.2,0.7,12.1,2.0,6.8,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.9,10,TE
74,Geoff Swaim,TEN,1.4,0.6,1.0,12.0,5.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.9,10,TE
75,Chris Manhertz,CAR,1.1,0.5,0.8,13.6,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,10,TE
76,Temarrick Hemingway,WAS,1.2,0.4,0.7,13.5,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.8,10,TE
77,Antony Auclair,TB,0.8,0.3,0.5,6.4,3.0,4.7,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.8,10,TE
78,Pharaoh Brown,HOU,1.1,0.3,0.7,12.4,4.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.8,10,TE
79,Tanner Hudson,TB,1.1,0.2,0.7,12.6,2.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,10,TE
80,Jakob Johnson,NE,0.3,0.3,0.3,0.9,0.9,0.9,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.7,0.7,10,TE
81,Mason Schreck,CIN,0.6,0.6,0.6,6.8,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10,TE
82,Daniel Helm,SF,0.6,0.6,0.6,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,10,TE
83,Tyler Conklin,MIN,1.2,0.0,0.6,13.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,10,TE
84,Levine Toilolo,NYG,0.7,0.4,0.5,6.6,5.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,10,TE
85,Johnny Mundt,LAR,0.6,0.5,0.5,6.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,10,TE
86,Charlie Woerner,SF,1.0,0.0,0.5,11.2,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,10,TE
87,Derek Carrier,LV,0.7,0.0,0.4,5.6,0.0,3.6,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.6,10,TE
88,Eric Saubert,JAC,0.6,0.4,0.5,6.6,4.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.6,10,TE
89,Jordan Thomas,NE,0.6,0.2,0.4,5.4,2.0,3.6,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.4,0.6,10,TE
90,JP Holtz,CHI,0.5,0.5,0.5,5.9,5.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10,TE
91,Isaac Nauta,DET,0.7,0.2,0.4,7.3,2.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,10,TE
92,Eric Tomlinson,NYG,0.6,0.6,0.6,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10,TE
93,Stephen Anderson,LAC,0.7,0.0,0.4,8.9,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10,TE
94,Hakeem Butler,PHI,0.3,0.3,0.3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,10,TE
95,Colin Thompson,CAR,0.5,0.1,0.3,5.6,1.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,10,TE
96,Marcus Baugh,WAS,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10,TE
97,Stephen Carlson,CLE,0.2,0.1,0.2,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,10,TE
98,Reggie Gilliam,BUF,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,10,TE
99,Andrew Beck,DEN,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,10,TE
