,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
54,Ian Thomas,CAR,0.7,0.1,0.4,5.0,1.1,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.5,12,TE
55,MyCole Pruitt,TEN,0.3,0.0,0.1,2.9,0.0,1.4,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.4,12,TE
56,Tyler Conklin,MIN,0.5,0.3,0.4,5.7,2.1,3.4,0.1,0.0,0.0,0.0,0.1,0.1,1.2,0.2,0.4,12,TE
57,Ross Dwelley,SF,0.3,0.3,0.3,3.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,12,TE
58,Eric Saubert,JAC,0.5,0.2,0.4,4.3,2.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,12,TE
59,Xavier Grimble,BAL,0.4,0.2,0.3,4.0,2.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,12,TE
60,Josh Perkins,PHI,0.2,0.2,0.2,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,12,TE
61,Jerell Adams,DET,0.4,0.0,0.2,4.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,12,TE
62,Tyrone Swoopes,WAS,0.2,0.2,0.2,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,12,TE
63,Darrell Daniels,ARI,0.3,0.0,0.2,2.3,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,12,TE
64,Daniel Brown,NYJ,0.3,0.0,0.2,2.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,12,TE
65,Lee Smith,BUF,0.4,0.0,0.2,3.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,12,TE
66,Jeremy Sprinkle,WAS,0.4,0.1,0.2,4.8,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,12,TE
67,Khari Lee,DET,0.2,0.2,0.2,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,12,TE
68,Durham Smythe,MIA,0.2,0.1,0.2,1.8,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,12,TE
69,Chris Manhertz,CAR,0.2,0.1,0.2,1.5,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,12,TE
70,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
71,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
72,Cole Wick,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
73,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
74,Troy Fumagalli,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
75,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
76,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
