,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
21,Daniel Jones,Leonard Fournette,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Darren Waller,Will Dissly,Carolina Panthers,155.65200000000002,49800
22,Daniel Jones,Kerryon Johnson,Leonard Fournette,Keenan Allen,Christian Kirk,Kenny Golladay,Will Dissly,Christian McCaffrey,Carolina Panthers,155.602,50000
23,Matthew Stafford,Wayne Gallman,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Evan Engram,Greg Olsen,Carolina Panthers,155.58400000000003,49700
24,Daniel Jones,Phillip Lindsay,Leonard Fournette,Keenan Allen,Christian Kirk,Kenny Golladay,Will Dissly,Christian McCaffrey,Carolina Panthers,155.572,49800
25,Matthew Stafford,Leonard Fournette,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Darren Waller,Will Dissly,Carolina Panthers,155.514,50000
26,Russell Wilson,Marlon Mack,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Greg Olsen,Will Dissly,Carolina Panthers,155.472,49700
27,Matthew Stafford,Phillip Lindsay,Leonard Fournette,Keenan Allen,Christian Kirk,Kenny Golladay,Will Dissly,Christian McCaffrey,Carolina Panthers,155.434,50000
28,Daniel Jones,Leonard Fournette,Wayne Gallman,Keenan Allen,Christian Kirk,Kenny Golladay,Greg Olsen,Christian McCaffrey,Carolina Panthers,155.282,49800
29,Patrick Mahomes,Wayne Gallman,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Greg Olsen,Will Dissly,Carolina Panthers,155.24200000000002,49600
30,Russell Wilson,Wayne Gallman,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Evan Engram,Will Dissly,Carolina Panthers,155.222,49700
31,Matthew Stafford,Leonard Fournette,Wayne Gallman,Keenan Allen,Christian Kirk,Kenny Golladay,Greg Olsen,Christian McCaffrey,Carolina Panthers,155.14400000000003,50000
32,Russell Wilson,Leonard Fournette,Christian McCaffrey,Keenan Allen,Christian Kirk,Kenny Golladay,Greg Olsen,Will Dissly,Carolina Panthers,155.02200000000002,49600
33,Russell Wilson,Leonard Fournette,Wayne Gallman,Keenan Allen,Christian Kirk,Kenny Golladay,Will Dissly,Christian McCaffrey,Carolina Panthers,154.782,50000
34,Matthew Stafford,Marlon Mack,Wayne Gallman,Keenan Allen,Christian Kirk,Kenny Golladay,Will Dissly,Christian McCaffrey,Carolina Panthers,152.804,49500
