Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Adam Humphries (13932538),Adam Humphries,13932538,WR/FLEX,3700,HOU@TEN 12/15/2019 01:00PM ET,TEN,7.21
RB,Jalen Richard (13932294),Jalen Richard,13932294,RB/FLEX,3700,JAX@OAK 12/15/2019 04:05PM ET,OAK,4.8
TE,Jason Witten (13932754),Jason Witten,13932754,TE/FLEX,3700,LAR@DAL 12/15/2019 04:25PM ET,DAL,9.04
DST,Buccaneers  (13932921),Buccaneers ,13932921,DST,3600,TB@DET 12/15/2019 01:00PM ET,TB,7.54
TE,Jimmy Graham (13932756),Jimmy Graham,13932756,TE/FLEX,3600,CHI@GB 12/15/2019 01:00PM ET,GB,6.78
TE,Kaden Smith (13932758),Kaden Smith,13932758,TE/FLEX,3600,MIA@NYG 12/15/2019 01:00PM ET,NYG,4.95
WR,Steven Sims Jr. (13932548),Steven Sims Jr.,13932548,WR/FLEX,3600,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.86
RB,Chase Edmonds (13932298),Chase Edmonds,13932298,RB/FLEX,3600,CLE@ARI 12/15/2019 04:05PM ET,ARI,8.59
WR,Chris Conley (13932550),Chris Conley,13932550,WR/FLEX,3600,JAX@OAK 12/15/2019 04:05PM ET,JAX,9.09
WR,David Moore (13932564),David Moore,13932564,WR/FLEX,3500,SEA@CAR 12/15/2019 01:00PM ET,SEA,4.69
WR,Jarius Wright (13932568),Jarius Wright,13932568,WR/FLEX,3500,SEA@CAR 12/15/2019 01:00PM ET,CAR,3.78
WR,Alex Erickson (13932554),Alex Erickson,13932554,WR/FLEX,3500,NE@CIN 12/15/2019 01:00PM ET,CIN,6.62
WR,N'Keal Harry (13932562),N'Keal Harry,13932562,WR/FLEX,3500,NE@CIN 12/15/2019 01:00PM ET,NE,3.75
TE,O.J. Howard (13932760),O.J. Howard,13932760,TE/FLEX,3500,TB@DET 12/15/2019 01:00PM ET,TB,6.24
WR,Tim Patrick (13932556),Tim Patrick,13932556,WR/FLEX,3500,DEN@KC 12/15/2019 01:00PM ET,DEN,4
DST,Chiefs  (13932923),Chiefs ,13932923,DST,3500,DEN@KC 12/15/2019 01:00PM ET,KC,8.77
WR,Albert Wilson (13932560),Albert Wilson,13932560,WR/FLEX,3500,MIA@NYG 12/15/2019 01:00PM ET,MIA,5.1
TE,Jonnu Smith (13932762),Jonnu Smith,13932762,TE/FLEX,3500,HOU@TEN 12/15/2019 01:00PM ET,TEN,5.54
WR,Kelvin Harmon (13932566),Kelvin Harmon,13932566,WR/FLEX,3500,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.48
WR,Zay Jones (13932558),Zay Jones,13932558,WR/FLEX,3500,JAX@OAK 12/15/2019 04:05PM ET,OAK,3.24
RB,Brian Hill (13932300),Brian Hill,13932300,RB/FLEX,3500,ATL@SF 12/15/2019 04:25PM ET,ATL,6.32
WR,Olamide Zaccheaus (13932552),Olamide Zaccheaus,13932552,WR/FLEX,3500,ATL@SF 12/15/2019 04:25PM ET,ATL,2.33
RB,Dare Ogunbowale (13932304),Dare Ogunbowale,13932304,RB/FLEX,3400,TB@DET 12/15/2019 01:00PM ET,TB,5.15
TE,Cameron Brate (13932764),Cameron Brate,13932764,TE/FLEX,3400,TB@DET 12/15/2019 01:00PM ET,TB,5.68
WR,Geronimo Allison (13932572),Geronimo Allison,13932572,WR/FLEX,3400,CHI@GB 12/15/2019 01:00PM ET,GB,5.06
WR,Keke Coutee (13932570),Keke Coutee,13932570,WR/FLEX,3400,HOU@TEN 12/15/2019 01:00PM ET,HOU,6.51
WR,Trey Quinn (13932574),Trey Quinn,13932574,WR/FLEX,3400,PHI@WAS 12/15/2019 01:00PM ET,WAS,4.4
DST,Eagles  (13932922),Eagles ,13932922,DST,3400,PHI@WAS 12/15/2019 01:00PM ET,PHI,6.69
RB,Darrell Henderson Jr. (13932302),Darrell Henderson Jr.,13932302,RB/FLEX,3400,LAR@DAL 12/15/2019 04:25PM ET,LAR,1.97
WR,Malik Turner (13932588),Malik Turner,13932588,WR/FLEX,3300,SEA@CAR 12/15/2019 01:00PM ET,SEA,2.82
WR,Jakobi Meyers (13932584),Jakobi Meyers,13932584,WR/FLEX,3300,NE@CIN 12/15/2019 01:00PM ET,NE,4.7
RB,J.D. McKissic (13932306),J.D. McKissic,13932306,RB/FLEX,3300,TB@DET 12/15/2019 01:00PM ET,DET,6.12
RB,Tyler Ervin (13932308),Tyler Ervin,13932308,RB/FLEX,3300,CHI@GB 12/15/2019 01:00PM ET,GB,0
WR,DaeSean Hamilton (13932578),DaeSean Hamilton,13932578,WR/FLEX,3300,DEN@KC 12/15/2019 01:00PM ET,DEN,2.34
TE,Rhett Ellison (13932766),Rhett Ellison,13932766,TE/FLEX,3300,MIA@NYG 12/15/2019 01:00PM ET,NYG,4.07
WR,Kalif Raymond (13932580),Kalif Raymond,13932580,WR/FLEX,3300,HOU@TEN 12/15/2019 01:00PM ET,TEN,4.18
WR,JJ Arcega-Whiteside (13932586),JJ Arcega-Whiteside,13932586,WR/FLEX,3300,PHI@WAS 12/15/2019 01:00PM ET,PHI,2.08
DST,Browns  (13932924),Browns ,13932924,DST,3300,CLE@ARI 12/15/2019 04:05PM ET,CLE,6.92
WR,Rico Gafford (13932582),Rico Gafford,13932582,WR/FLEX,3300,JAX@OAK 12/15/2019 04:05PM ET,OAK,11.9
WR,Justin Hardy (13932576),Justin Hardy,13932576,WR/FLEX,3300,ATL@SF 12/15/2019 04:25PM ET,ATL,2.42
WR,Greg Dortch (13932600),Greg Dortch,13932600,WR/FLEX,3200,SEA@CAR 12/15/2019 01:00PM ET,CAR,-0.5
WR,Marquez Valdes-Scantling (13932590),Marquez Valdes-Scantling,13932590,WR/FLEX,3200,CHI@GB 12/15/2019 01:00PM ET,GB,6.28
WR,Demarcus Robinson (13932594),Demarcus Robinson,13932594,WR/FLEX,3200,DEN@KC 12/15/2019 01:00PM ET,KC,6.78
RB,Myles Gaskin (13932312),Myles Gaskin,13932312,RB/FLEX,3200,MIA@NYG 12/15/2019 01:00PM ET,MIA,1.88
RB,Khari Blasingame (13932310),Khari Blasingame,13932310,RB/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,TEN,2.23
WR,Tajae Sharpe (13932592),Tajae Sharpe,13932592,WR/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,TEN,4.24
TE,Darren Fells (13932768),Darren Fells,13932768,TE/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,HOU,7.94
WR,Andy Isabella (13932598),Andy Isabella,13932598,WR/FLEX,3200,CLE@ARI 12/15/2019 04:05PM ET,ARI,2.84
TE,Ricky Seals-Jones (13932770),Ricky Seals-Jones,13932770,TE/FLEX,3200,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.61
DST,Raiders  (13932925),Raiders ,13932925,DST,3200,JAX@OAK 12/15/2019 04:05PM ET,OAK,4.62
WR,Laquon Treadwell (13932596),Laquon Treadwell,13932596,WR/FLEX,3200,MIN@LAC 12/15/2019 04:05PM ET,MIN,3.34
TE,Ian Thomas (13932776),Ian Thomas,13932776,TE/FLEX,3100,SEA@CAR 12/15/2019 01:00PM ET,CAR,1.88
RB,Rex Burkhead (13932316),Rex Burkhead,13932316,RB/FLEX,3100,NE@CIN 12/15/2019 01:00PM ET,NE,6.31
RB,Brandon Bolden (13932318),Brandon Bolden,13932318,RB/FLEX,3100,NE@CIN 12/15/2019 01:00PM ET,NE,4.24
RB,Spencer Ware (13932314),Spencer Ware,13932314,RB/FLEX,3100,DEN@KC 12/15/2019 01:00PM ET,KC,1.2
WR,Darvin Kidsy (13932604),Darvin Kidsy,13932604,WR/FLEX,3100,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
TE,Charles Clay (13932772),Charles Clay,13932772,TE/FLEX,3100,CLE@ARI 12/15/2019 04:05PM ET,ARI,3.25
TE,Nick O'Leary (13932774),Nick O'Leary,13932774,TE/FLEX,3100,JAX@OAK 12/15/2019 04:05PM ET,JAX,2.99
WR,Christian Blake (13932602),Christian Blake,13932602,WR/FLEX,3100,ATL@SF 12/15/2019 04:25PM ET,ATL,3.35
DST,Vikings  (13932926),Vikings ,13932926,DST,3100,MIN@LAC 12/15/2019 04:05PM ET,MIN,7.85
RB,Travis Homer (13932392),Travis Homer,13932392,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0.22
RB,Nick Bellore (13932394),Nick Bellore,13932394,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0.27
RB,Mike Davis (13932402),Mike Davis,13932402,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,1.3
RB,Alex Armah (13932404),Alex Armah,13932404,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.75
WR,Jaron Brown (13932706),Jaron Brown,13932706,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,4.28
WR,John Ursua (13932708),John Ursua,13932708,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
WR,DeAndrew White (13932714),DeAndrew White,13932714,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.26
WR,Brandon Zylstra (13932716),Brandon Zylstra,13932716,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.34
RB,Trayveon Williams (13932334),Trayveon Williams,13932334,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,CIN,0
RB,Damien Harris (13932370),Damien Harris,13932370,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0.6
RB,James Develin (13932372),James Develin,13932372,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0.15
WR,Stanley Morgan (13932618),Stanley Morgan,13932618,WR/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,CIN,0.53
WR,Matthew Slater (13932672),Matthew Slater,13932672,WR/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0
RB,Ty Johnson (13932344),Ty Johnson,13932344,RB/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,DET,3.67
RB,T.J. Logan (13932396),T.J. Logan,13932396,RB/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,TB,0.36
WR,Chris Lacy (13932642),Chris Lacy,13932642,WR/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,DET,0
WR,Scotty Miller (13932710),Scotty Miller,13932710,WR/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,TB,2.97
RB,Ryan Nall (13932332),Ryan Nall,13932332,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,0
RB,Dexter Williams (13932348),Dexter Williams,13932348,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,0.07
RB,Danny Vitale (13932350),Danny Vitale,13932350,RB/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,1.31
WR,Cordarrelle Patterson (13932612),Cordarrelle Patterson,13932612,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,2.27
WR,Javon Wims (13932614),Javon Wims,13932614,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,2.44
WR,Riley Ridley (13932616),Riley Ridley,13932616,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,CHI,0.75
WR,Jake Kumerow (13932644),Jake Kumerow,13932644,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,2.94
WR,Ryan Grant (13932646),Ryan Grant,13932646,WR/FLEX,3000,CHI@GB 12/15/2019 01:00PM ET,GB,2.7
DST,Packers  (13932927),Packers ,13932927,DST,3000,CHI@GB 12/15/2019 01:00PM ET,GB,6.46
RB,Devontae Booker (13932342),Devontae Booker,13932342,RB/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.55
RB,Anthony Sherman (13932352),Anthony Sherman,13932352,RB/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,KC,0.39
WR,Diontae Spencer (13932636),Diontae Spencer,13932636,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.73
WR,Fred Brown (13932638),Fred Brown,13932638,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0.41
WR,Juwann Winfree (13932640),Juwann Winfree,13932640,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,DEN,0
WR,Byron Pringle (13932650),Byron Pringle,13932650,WR/FLEX,3000,DEN@KC 12/15/2019 01:00PM ET,KC,2.92
RB,Zach Zenner (13932358),Zach Zenner,13932358,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0.74
RB,Chandler Cox (13932360),Chandler Cox,13932360,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0
RB,De'Lance Turner (13932362),De'Lance Turner,13932362,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,0
RB,Javorius Allen (13932374),Javorius Allen,13932374,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.06
RB,Elijhaa Penny (13932376),Elijhaa Penny,13932376,RB/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.54
WR,Mack Hollins (13932664),Mack Hollins,13932664,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,1.73
WR,Trevor Davis (13932666),Trevor Davis,13932666,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,MIA,2.76
WR,Cody Latimer (13932674),Cody Latimer,13932674,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,3.69
WR,Cody Core (13932676),Cody Core,13932676,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0.45
WR,Da'Mari Scott (13932678),Da'Mari Scott,13932678,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,1.05
WR,Russell Shepard (13932680),Russell Shepard,13932680,WR/FLEX,3000,MIA@NYG 12/15/2019 01:00PM ET,NYG,1.83
RB,Taiwan Jones (13932326),Taiwan Jones,13932326,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
RB,Buddy Howell (13932328),Buddy Howell,13932328,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0.04
RB,Cullen Gillaspia (13932330),Cullen Gillaspia,13932330,RB/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
WR,DeAndre Carter (13932608),DeAndre Carter,13932608,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0.56
WR,Steven Mitchell Jr. (13932610),Steven Mitchell Jr.,13932610,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,0
WR,Cody Hollister (13932648),Cody Hollister,13932648,WR/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,TEN,1.1
TE,Jordan Akins (13932778),Jordan Akins,13932778,TE/FLEX,3000,HOU@TEN 12/15/2019 01:00PM ET,HOU,5.9
RB,Jay Ajayi (13932378),Jay Ajayi,13932378,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,1
RB,Boston Scott (13932380),Boston Scott,13932380,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,5.09
RB,Wendell Smallwood (13932398),Wendell Smallwood,13932398,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,1.92
RB,Michael Burton (13932400),Michael Burton,13932400,RB/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
WR,Greg Ward (13932682),Greg Ward,13932682,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,4.72
WR,DeSean Jackson (13932684),DeSean Jackson,13932684,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,PHI,13.3
WR,Cam Sims (13932712),Cam Sims,13932712,WR/FLEX,3000,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
RB,Dontrell Hilliard (13932336),Dontrell Hilliard,13932336,RB/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.06
RB,D'Ernest Johnson (13932338),D'Ernest Johnson,13932338,RB/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.17
WR,Rashard Higgins (13932620),Rashard Higgins,13932620,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.94
WR,KhaDarel Hodge (13932622),KhaDarel Hodge,13932622,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,0.55
WR,Damion Ratley (13932624),Damion Ratley,13932624,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,1.83
WR,Taywan Taylor (13932626),Taywan Taylor,13932626,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,CLE,0
WR,KeeSean Johnson (13932686),KeeSean Johnson,13932686,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.7
WR,Pharoh Cooper (13932688),Pharoh Cooper,13932688,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.6
WR,Trent Sherfield (13932690),Trent Sherfield,13932690,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,0.92
WR,Damiere Byrd (13932692),Damiere Byrd,13932692,WR/FLEX,3000,CLE@ARI 12/15/2019 04:05PM ET,ARI,4.6
RB,Isaiah Crowell (13932354),Isaiah Crowell,13932354,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0
RB,Alec Ingold (13932356),Alec Ingold,13932356,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0.99
RB,Devine Ozigbo (13932406),Devine Ozigbo,13932406,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0
RB,Roc Thomas (13932408),Roc Thomas,13932408,RB/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0
WR,Keelan Doss (13932652),Keelan Doss,13932652,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,3.09
WR,Marcell Ateman (13932654),Marcell Ateman,13932654,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,1.12
WR,Jalin Marshall (13932656),Jalin Marshall,13932656,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,OAK,0
WR,Keelan Cole (13932718),Keelan Cole,13932718,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,3.73
WR,Michael Walker (13932720),Michael Walker,13932720,WR/FLEX,3000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0.5
RB,Jamize Olawale (13932340),Jamize Olawale,13932340,RB/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,0
WR,Tavon Austin (13932628),Tavon Austin,13932628,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,2.87
WR,Ventell Bryant (13932630),Ventell Bryant,13932630,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,0.94
WR,Cedrick Wilson (13932632),Cedrick Wilson,13932632,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,1.6
WR,Devin Smith (13932634),Devin Smith,13932634,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,5.58
WR,Josh Reynolds (13932658),Josh Reynolds,13932658,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,3.93
WR,Mike Thomas (13932660),Mike Thomas,13932660,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,0.15
WR,Nsimba Webster (13932662),Nsimba Webster,13932662,WR/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,LAR,0
TE,Blake Jarwin (13932780),Blake Jarwin,13932780,TE/FLEX,3000,LAR@DAL 12/15/2019 04:25PM ET,DAL,5.93
RB,Kenjon Barner (13932320),Kenjon Barner,13932320,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,1.43
RB,Qadree Ollison (13932322),Qadree Ollison,13932322,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,3.48
RB,Keith Smith (13932324),Keith Smith,13932324,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,0.07
RB,Jeff Wilson Jr. (13932388),Jeff Wilson Jr.,13932388,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,5.21
RB,Kyle Juszczyk (13932390),Kyle Juszczyk,13932390,RB/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,3.63
WR,Brandon Powell (13932606),Brandon Powell,13932606,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,ATL,0
WR,Richie James Jr. (13932700),Richie James Jr.,13932700,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,2.11
WR,Dante Pettis (13932702),Dante Pettis,13932702,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,3.14
WR,Marquise Goodwin (13932704),Marquise Goodwin,13932704,WR/FLEX,3000,ATL@SF 12/15/2019 04:25PM ET,SF,4.23
RB,Ameer Abdullah (13932364),Ameer Abdullah,13932364,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,1.49
RB,Mike Boone (13932366),Mike Boone,13932366,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,0.32
RB,C.J. Ham (13932368),C.J. Ham,13932368,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,2.32
RB,Justin Jackson (13932382),Justin Jackson,13932382,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,5.28
RB,Troymaine Pope (13932384),Troymaine Pope,13932384,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.94
RB,Derek Watt (13932386),Derek Watt,13932386,RB/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,1.02
WR,Alexander Hollins (13932668),Alexander Hollins,13932668,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,0
WR,Chad Beebe (13932670),Chad Beebe,13932670,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,MIN,3
WR,Andre Patton (13932694),Andre Patton,13932694,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.6
WR,Jason Moore (13932696),Jason Moore,13932696,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0.9
WR,Jalen Guyton (13932698),Jalen Guyton,13932698,WR/FLEX,3000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0
TE,Demetrius Harris (13932784),Demetrius Harris,13932784,TE/FLEX,2900,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.38
DST,Rams  (13932928),Rams ,13932928,DST,2900,LAR@DAL 12/15/2019 04:25PM ET,LAR,10
TE,Irv Smith Jr. (13932782),Irv Smith Jr.,13932782,TE/FLEX,2900,MIN@LAC 12/15/2019 04:05PM ET,MIN,5.06
TE,Tyler Eifert (13932788),Tyler Eifert,13932788,TE/FLEX,2800,NE@CIN 12/15/2019 01:00PM ET,CIN,5.85
DST,Titans  (13932930),Titans ,13932930,DST,2800,HOU@TEN 12/15/2019 01:00PM ET,TEN,9.38
TE,Foster Moreau (13932858),Foster Moreau,13932858,TE/FLEX,2800,JAX@OAK 12/15/2019 04:05PM ET,OAK,5.26
DST,Cowboys  (13932929),Cowboys ,13932929,DST,2800,LAR@DAL 12/15/2019 04:25PM ET,DAL,6.62
TE,Jaeden Graham (13932786),Jaeden Graham,13932786,TE/FLEX,2800,ATL@SF 12/15/2019 04:25PM ET,ATL,2.3
TE,Ben Watson (13932794),Ben Watson,13932794,TE/FLEX,2700,NE@CIN 12/15/2019 01:00PM ET,NE,4.06
TE,Ben Braunecker (13932790),Ben Braunecker,13932790,TE/FLEX,2700,CHI@GB 12/15/2019 01:00PM ET,CHI,1.63
DST,Giants  (13932933),Giants ,13932933,DST,2700,MIA@NYG 12/15/2019 01:00PM ET,NYG,6.08
TE,Anthony Firkser (13932792),Anthony Firkser,13932792,TE/FLEX,2700,HOU@TEN 12/15/2019 01:00PM ET,TEN,3.1
DST,Texans  (13932932),Texans ,13932932,DST,2700,HOU@TEN 12/15/2019 01:00PM ET,HOU,5.38
TE,Jeremy Sprinkle (13932796),Jeremy Sprinkle,13932796,TE/FLEX,2700,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.43
TE,Matt LaCosse (13932802),Matt LaCosse,13932802,TE/FLEX,2600,NE@CIN 12/15/2019 01:00PM ET,NE,2.39
TE,Logan Thomas (13932800),Logan Thomas,13932800,TE/FLEX,2600,TB@DET 12/15/2019 01:00PM ET,DET,2.55
TE,Jeff Heuerman (13932798),Jeff Heuerman,13932798,TE/FLEX,2600,DEN@KC 12/15/2019 01:00PM ET,DEN,2.56
DST,Dolphins  (13932934),Dolphins ,13932934,DST,2600,MIA@NYG 12/15/2019 01:00PM ET,MIA,2.62
DST,Redskins  (13932931),Redskins ,13932931,DST,2600,PHI@WAS 12/15/2019 01:00PM ET,WAS,7
TE,Luke Willson (13932896),Luke Willson,13932896,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,2.27
TE,Tyrone Swoopes (13932898),Tyrone Swoopes,13932898,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
TE,Tyler Ott (13932900),Tyler Ott,13932900,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
TE,Chris Manhertz (13932908),Chris Manhertz,13932908,TE/FLEX,2500,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.18
DST,Panthers  (13932935),Panthers ,13932935,DST,2500,SEA@CAR 12/15/2019 01:00PM ET,CAR,7.38
TE,C.J. Uzomah (13932818),C.J. Uzomah,13932818,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,2.63
TE,Mason Schreck (13932820),Mason Schreck,13932820,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
TE,Cethan Carter (13932822),Cethan Carter,13932822,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
TE,Clark Harris (13932824),Clark Harris,13932824,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,CIN,0
TE,Ryan Izzo (13932872),Ryan Izzo,13932872,TE/FLEX,2500,NE@CIN 12/15/2019 01:00PM ET,NE,3.9
TE,Jesse James (13932838),Jesse James,13932838,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,DET,1.49
TE,Isaac Nauta (13932840),Isaac Nauta,13932840,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,DET,0.43
TE,Tanner Hudson (13932902),Tanner Hudson,13932902,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,TB,0.31
TE,Jordan Leggett (13932904),Jordan Leggett,13932904,TE/FLEX,2500,TB@DET 12/15/2019 01:00PM ET,TB,0
TE,Jesper Horsted (13932808),Jesper Horsted,13932808,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,5.93
TE,J.P. Holtz (13932810),J.P. Holtz,13932810,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,1.08
TE,Eric Saubert (13932812),Eric Saubert,13932812,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
TE,Bradley Sowell (13932814),Bradley Sowell,13932814,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
TE,Patrick Scales (13932816),Patrick Scales,13932816,TE/FLEX,2500,CHI@GB 12/15/2019 01:00PM ET,CHI,0
