,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
87,Chris Manhertz,CAR,1.2,0.8,0.9,13.9,6.9,9.9,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.7,1.1,12,TE
88,Blake Bell,DAL,1.4,0.8,1.1,14.4,8.1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.1,12,TE
89,Luke Willson,BAL,1.5,0.5,1.1,13.2,4.0,9.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.4,1.1,12,TE
90,Andrew Beck,DEN,0.4,0.4,0.4,4.6,4.6,4.6,0.1,0.1,0.1,0.0,0.0,0.0,1.1,1.1,1.1,12,TE
91,Cethan Carter,CIN,1.0,1.0,1.0,10.7,10.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12,TE
92,Derek Carrier,LV,0.9,0.6,0.8,8.1,6.8,7.5,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.0,12,TE
93,Ross Travis,NYJ,1.2,1.2,1.2,11.6,11.6,11.6,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.0,12,TE
94,Charlie Woerner,SF,1.2,0.6,0.9,12.9,6.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,12,TE
95,Evan Baylis,ARI,0.7,0.5,0.6,7.2,5.1,6.1,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,0.9,12,TE
96,Jeremy Sprinkle,WAS,0.7,0.6,0.7,6.2,5.6,5.9,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.9,12,TE
97,Temarrick Hemingway,WAS,1.0,0.7,0.8,10.7,6.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,12,TE
98,Geoff Swaim,TEN,1.4,0.6,1.0,11.9,5.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,12,TE
99,Deon Yelder,KC,1.2,0.3,0.8,13.5,2.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,12,TE
100,Jakob Johnson,NE,0.4,0.4,0.4,1.9,1.9,1.9,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.8,12,TE
101,Eric Saubert,JAC,0.9,0.7,0.8,10.1,5.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,12,TE
102,Mason Schreck,CIN,0.6,0.6,0.6,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,12,TE
103,Stephen Anderson,LAC,0.5,0.5,0.5,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,12,TE
104,Jake Butt,DEN,0.7,0.7,0.7,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,12,TE
105,Antony Auclair,TB,0.7,0.7,0.7,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,12,TE
106,Eric Tomlinson,BAL,0.6,0.6,0.6,5.2,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,12,TE
107,JP Holtz,CHI,0.4,0.2,0.3,5.0,2.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,12,TE
108,Xavier Grimble,BAL,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12,TE
109,Sean McKeon,DAL,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12,TE
110,Johnny Mundt,LAR,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12,TE
111,Stephen Carlson,CLE,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,12,TE
112,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
113,Cole Hikutini,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,TE
