,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
175,Dezmon Patmon,IND,8.0,1.5,5.4,103.0,18.1,67.3,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,2.5,10.0,draft,2022,WR
176,TJ Vasher,DAL,5.6,5.6,5.6,64.9,64.9,64.9,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7,draft,2022,WR
177,Tajae Sharpe,CHI,6.1,5.8,5.9,74.2,68.6,71.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.5,9.6,draft,2022,WR
178,Racey McMath,TEN,9.8,3.2,5.4,118.8,37.9,70.9,0.7,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.2,5.3,9.5,draft,2022,WR
179,Mike Strachan,IND,6.8,4.9,5.8,81.3,55.0,68.2,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,7.8,9.5,draft,2022,WR
180,Trent Taylor,CIN,7.4,5.0,6.2,70.8,57.4,64.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,8.6,9.4,draft,2022,WR
181,Andre Roberts,CAR,5.9,2.5,4.2,72.8,69.6,71.2,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.3,9.0,draft,2022,WR
182,DeAndre Carter,LAC,8.5,0.0,5.4,105.1,0.0,64.8,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.5,8.7,8.8,draft,2022,WR
183,Greg Ward,PHI,7.9,1.5,5.3,114.1,12.9,61.7,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2.2,8.6,draft,2022,WR
184,Marquise Goodwin,SEA,5.4,4.3,4.8,74.7,59.5,67.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,7.4,8.5,draft,2022,WR
185,Javon Wims,CLE,5.9,5.9,5.9,59.3,59.3,59.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,draft,2022,WR
186,CJ Board,NYG,7.0,0.0,3.5,112.1,0.0,56.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,7.5,draft,2022,WR
187,Mohamed Sanu,MIA,7.9,3.7,5.8,73.2,35.2,54.2,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,4.7,7.5,draft,2022,WR
188,Matthew Slater,NE,1.9,1.9,1.9,62.5,62.5,62.5,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,7.4,draft,2022,WR
189,Mike Thomas,CIN,7.1,3.0,4.6,78.6,30.0,55.3,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.3,7.3,draft,2022,WR
190,Tyrie Cleveland,DEN,4.9,2.1,3.5,59.5,42.9,53.6,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.0,7.3,draft,2022,WR
191,Jaelon Darden,TB,4.1,3.8,4.0,62.2,43.0,52.6,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,6.5,7.2,draft,2022,WR
192,Cyril Grayson,TB,3.9,3.9,3.9,47.2,47.2,47.2,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,7.1,draft,2022,WR
193,Jake Kumerow,BUF,3.6,3.6,3.6,44.0,44.0,44.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,6.4,draft,2022,WR
194,Stanley Morgan,CIN,7.1,1.6,4.5,77.0,19.7,50.6,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,2.8,6.4,draft,2022,WR
195,Malik Taylor,GB,3.6,3.6,3.6,43.2,43.2,43.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.3,draft,2022,WR
196,Greg Dortch,ARI,3.7,3.5,3.6,50.9,43.9,47.4,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.9,6.3,draft,2022,WR
197,Bisi Johnson,MIN,7.1,2.9,4.7,76.8,14.0,43.9,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11.1,5.7,6.1,draft,2022,WR
