,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
14,Saints,3.1,2.5,2.8,0.9,0.6,0.8,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.0,0.1,0.0,0.0,0.0,24.6,19.9,22.9,328.0,367.3,352.5,7.4,6.2,6.4,4,DST
15,Jaguars,3.4,2.1,2.9,0.9,0.3,0.7,0.9,0.4,0.6,1.2,0.6,0.9,0.2,0.1,0.1,0.0,0.0,0.0,26.5,21.2,24.4,353.0,363.3,356.9,7.2,5.3,6.3,4,DST
16,Cowboys,3.3,1.8,2.3,1.3,0.5,1.0,0.8,0.4,0.6,1.2,0.7,0.9,0.2,0.0,0.1,0.0,0.0,0.0,26.5,18.0,22.1,343.0,355.4,349.7,7.2,5.8,6.2,4,DST
17,Raiders,2.7,2.1,2.5,1.0,0.8,0.9,0.7,0.4,0.6,1.0,0.7,0.8,0.2,0.0,0.1,0.1,0.0,0.0,28.0,20.8,25.5,367.3,415.0,383.3,6.7,6.0,6.2,4,DST
18,Browns,3.2,1.9,2.5,0.8,0.6,0.7,0.9,0.5,0.7,1.3,0.9,1.1,0.2,0.0,0.1,0.0,0.0,0.0,30.8,23.3,28.4,374.1,447.0,409.6,7.2,4.3,6.1,4,DST
19,Bills,3.1,2.1,2.5,0.9,0.5,0.7,1.0,0.5,0.6,1.3,0.8,1.0,0.2,0.0,0.1,0.0,0.0,0.0,25.0,17.8,21.8,317.0,352.9,337.8,6.9,5.7,6.0,4,DST
20,Texans,3.2,1.8,2.3,0.9,0.6,0.8,0.8,0.4,0.6,1.2,0.8,1.0,0.2,0.1,0.1,0.0,0.0,0.0,24.5,21.0,23.0,339.2,364.8,349.7,6.7,5.7,6.0,4,DST
21,Bears,2.9,1.3,2.1,1.0,0.7,0.9,0.7,0.4,0.6,1.0,0.6,0.8,0.2,0.0,0.2,0.1,0.0,0.1,23.3,17.4,20.1,299.0,355.1,336.3,7.1,5.5,5.9,4,DST
22,Dolphins,2.9,2.5,2.7,0.8,0.4,0.6,0.6,0.3,0.5,0.8,0.6,0.7,0.2,0.0,0.1,0.0,0.0,0.0,30.8,22.8,28.1,383.0,411.0,395.4,6.1,4.9,5.7,4,DST
23,Bengals,2.8,1.8,2.4,0.8,0.6,0.7,0.6,0.3,0.5,0.8,0.4,0.6,0.2,0.0,0.1,0.0,0.0,0.0,24.3,19.5,22.4,342.7,373.0,358.9,6.5,5.6,5.7,4,DST
24,Team,3.3,2.2,2.6,0.9,0.4,0.7,0.7,0.5,0.6,0.9,0.9,0.9,0.2,0.0,0.1,0.0,0.0,0.0,32.7,24.6,28.4,358.1,402.0,380.4,6.7,4.3,5.7,4,DST
25,Chargers,3.0,1.3,2.0,1.0,0.5,0.7,0.6,0.4,0.5,0.8,0.5,0.6,0.2,0.0,0.1,0.0,0.0,0.0,29.1,17.8,23.6,345.5,364.0,355.4,6.4,5.0,5.3,4,DST
26,Patriots,2.4,1.8,2.1,0.8,0.5,0.7,0.9,0.4,0.6,1.2,0.6,0.9,0.2,0.0,0.1,0.1,0.0,0.0,30.5,19.9,27.6,367.0,394.7,380.6,6.4,3.8,5.3,4,DST
27,Giants,2.9,1.5,1.9,0.9,0.7,0.8,0.6,0.4,0.5,0.7,0.6,0.7,0.2,0.0,0.1,0.0,0.0,0.0,31.3,23.1,28.0,372.5,397.0,386.8,5.6,3.9,5.2,4,DST
28,Falcons,3.4,1.5,2.3,0.7,0.3,0.5,0.7,0.3,0.6,1.0,0.6,0.8,0.2,0.0,0.1,0.0,0.0,0.0,32.6,24.2,29.4,366.6,392.0,378.8,6.6,3.0,5.1,4,DST
29,Lions,3.0,0.7,1.7,0.7,0.4,0.6,0.6,0.4,0.5,0.7,0.6,0.6,0.2,0.0,0.1,0.0,0.0,0.0,27.3,23.1,26.0,377.6,388.5,382.0,5.0,3.5,4.5,4,DST
