,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
114,Cody Hollister,TEN,1.7,0.4,1.2,21.9,6.8,14.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,2.0,3,2022,WR
115,David Bell,CLE,1.7,0.9,1.3,15.0,10.7,13.1,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.8,3,2022,WR
116,Deonte Harty,NO,1.1,0.6,0.8,13.1,7.4,10.5,0.1,0.0,0.1,0.5,0.1,0.3,3.3,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.3,1.8,3,2022,WR
117,Juwann Winfree,GB,1.6,0.5,1.0,18.0,7.5,12.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,1.7,3,2022,WR
118,Cam Sims,WAS,1.6,0.5,0.9,20.3,6.0,12.5,0.1,0.0,0.1,0.1,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.8,1.6,3,2022,WR
119,Chris Conley,HOU,1.2,0.6,0.9,16.4,7.9,12.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,1.6,3,2022,WR
120,Zach Pascal,PHI,0.9,0.7,0.9,11.0,10.6,10.8,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,1.6,3,2022,WR
121,Samori Toure,GB,0.8,0.8,0.8,11.0,11.0,11.0,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,3,2022,WR
122,Jamal Agnew,JAC,1.0,0.5,0.8,11.9,4.0,8.5,0.1,0.0,0.0,0.9,0.1,0.5,5.7,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.6,1.5,3,2022,WR
123,Dee Eskridge,SEA,1.3,0.6,0.9,16.5,5.0,10.2,0.1,0.0,0.1,0.3,0.0,0.2,1.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.7,1.5,3,2022,WR
124,Quintez Cephus,DET,1.4,0.3,0.8,20.9,3.0,11.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4,1.5,3,2022,WR
125,Darius Slayton,NYG,1.4,0.5,0.9,19.4,6.0,11.8,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.9,1.5,3,2022,WR
126,Kendall Hinton,DEN,1.3,0.3,0.8,13.0,6.9,10.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9,1.5,3,2022,WR
127,Mike Strachan,IND,0.8,0.7,0.7,10.3,9.0,9.7,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.4,3,2022,WR
128,Andy Isabella,ARI,1.1,0.4,0.9,13.5,6.0,10.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,1.4,3,2022,WR
129,Brandon Powell,LAR,1.1,0.3,0.7,12.3,3.0,7.7,0.1,0.0,0.1,0.9,0.0,0.4,5.2,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,2.6,0.5,1.4,3,2022,WR
130,Tyron Johnson,LV,1.9,0.0,0.7,22.9,1.0,8.8,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.2,1.4,3,2022,WR
131,Montrell Washington,DEN,0.8,0.6,0.7,8.8,8.0,8.4,0.1,0.1,0.1,0.0,0.0,0.0,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.1,1.3,3,2022,WR
132,Khalil Shakir,BUF,0.8,0.7,0.8,8.9,8.0,8.4,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,1.3,3,2022,WR
133,Jaelon Darden,TB,1.8,0.2,0.8,20.9,3.8,9.9,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.6,1.3,3,2022,WR
134,Phillip Dorsett,HOU,0.9,0.4,0.7,9.0,7.1,8.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.3,3,2022,WR
135,Lawrence Cager,NYJ,0.6,0.6,0.6,8.4,8.4,8.4,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,3,2022,WR
136,Simi Fehoko,DAL,1.2,0.5,0.8,14.3,6.0,9.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,1.2,3,2022,WR
137,Dezmon Patmon,IND,0.8,0.7,0.8,11.5,8.0,9.7,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,1.2,3,2022,WR
138,Amari Rodgers,GB,1.4,0.2,0.7,16.2,3.8,8.5,0.1,0.0,0.0,0.3,0.0,0.1,1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.5,1.2,3,2022,WR
139,Anthony Schwartz,CLE,1.0,0.5,0.7,11.8,6.0,8.8,0.1,0.0,0.0,0.1,0.0,0.1,2.4,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,1.2,3,2022,WR
140,Trent Sherfield,MIA,1.0,0.7,0.8,13.2,6.0,8.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,1.1,3,2022,WR
141,James Proche,BAL,0.6,0.6,0.6,8.2,8.2,8.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,3,2022,WR
142,Jalen Reagor,MIN,0.8,0.4,0.7,8.0,5.2,7.0,0.1,0.0,0.0,0.3,0.0,0.1,2.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.0,3,2022,WR
143,Marquez Callaway,NO,0.7,0.4,0.5,10.7,5.0,7.8,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,1.0,3,2022,WR
144,Tylan Wallace,BAL,0.7,0.6,0.7,8.5,7.0,7.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.0,3,2022,WR
145,Josh Gordon,TEN,0.7,0.4,0.6,10.0,6.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.7,1.0,3,2022,WR
146,Jake Kumerow,BUF,0.8,0.0,0.4,9.0,2.3,5.7,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.9,3,2022,WR
147,Andre Baccellia,ARI,0.7,0.4,0.6,9.1,4.0,6.5,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.8,3,2022,WR
148,Tutu Atwell,LAR,0.9,0.2,0.5,11.0,3.5,6.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5,0.8,3,2022,WR
149,KaVontae Turpin,DAL,0.7,0.2,0.5,7.9,2.0,5.3,0.0,0.0,0.0,0.3,0.0,0.1,1.7,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.3,0.8,3,2022,WR
150,Danny Gray,SF,0.6,0.6,0.6,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,3,2022,WR
151,River Cracraft,MIA,0.8,0.2,0.5,9.5,2.0,5.7,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.7,3,2022,WR
152,Jalen Guyton,LAC,0.6,0.1,0.3,8.6,1.0,4.8,0.1,0.0,0.0,0.1,0.1,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.7,3,2022,WR
153,Dax Milne,WAS,0.4,0.3,0.3,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.6,3,2022,WR
154,Jeff Smith,NYJ,0.4,0.3,0.3,6.1,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,3,2022,WR
155,Matthew Slater,NE,0.1,0.1,0.1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,3,2022,WR
156,Terrace Marshall,CAR,0.6,0.2,0.4,6.7,2.0,3.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.5,3,2022,WR
157,Ihmir Smith-Marsette,CHI,0.3,0.2,0.3,5.6,3.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.5,3,2022,WR
158,Jalen Nailor,MIN,0.3,0.2,0.3,5.1,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.5,3,2022,WR
159,Miles Boykin,PIT,0.4,0.0,0.2,6.5,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.5,3,2022,WR
160,Mike Thomas,CIN,0.6,0.1,0.3,6.7,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,3,2022,WR
161,Dyami Brown,WAS,0.2,0.1,0.1,4.9,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,3,2022,WR
162,Penny Hart,SEA,0.3,0.1,0.2,3.3,3.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,3,2022,WR
163,Tim Jones,JAC,0.3,0.0,0.2,4.5,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,3,2022,WR
164,Gunner Olszewski,PIT,0.3,0.0,0.2,3.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,3,2022,WR
165,Rashard Higgins,CAR,0.2,0.1,0.1,3.4,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,3,2022,WR
166,Trent Taylor,CIN,0.2,0.1,0.1,2.5,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,3,2022,WR
167,Chester Rogers,CLE,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,2022,WR
168,Kaylon Geiger,TB,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,2022,WR
169,Raleigh Webb,BAL,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,2022,WR
170,Frank Darby,ATL,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,2022,WR
171,Jared Bernhardt,ATL,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,3,2022,WR
172,Britain Covey,PHI,0.2,0.0,0.1,2.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,3,2022,WR
173,Stanley Morgan,CIN,0.2,0.1,0.2,1.7,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,3,2022,WR
174,Christian Watson,GB,0.3,0.3,0.3,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,3,2022,WR
175,Kyle Philips,TEN,0.5,0.5,0.5,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,3,2022,WR
