Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4018,1677471999,darcmaniluk (48/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472000,darcmaniluk (49/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472001,darcmaniluk (50/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472002,darcmaniluk (51/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472003,darcmaniluk (52/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472004,darcmaniluk (53/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472005,darcmaniluk (54/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472006,darcmaniluk (55/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472007,darcmaniluk (56/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472008,darcmaniluk (57/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472009,darcmaniluk (58/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472010,darcmaniluk (59/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472011,darcmaniluk (60/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472012,darcmaniluk (61/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472013,darcmaniluk (62/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472014,darcmaniluk (63/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472015,darcmaniluk (64/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472016,darcmaniluk (65/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472017,darcmaniluk (66/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472018,darcmaniluk (67/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472019,darcmaniluk (68/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472020,darcmaniluk (69/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472021,darcmaniluk (70/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472022,darcmaniluk (71/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472023,darcmaniluk (72/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472024,darcmaniluk (73/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472025,darcmaniluk (74/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472026,darcmaniluk (75/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472027,darcmaniluk (76/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472028,darcmaniluk (77/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472029,darcmaniluk (78/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472030,darcmaniluk (79/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472031,darcmaniluk (80/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472032,darcmaniluk (81/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472033,darcmaniluk (82/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472034,darcmaniluk (83/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472035,darcmaniluk (84/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472036,darcmaniluk (85/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472037,darcmaniluk (86/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472038,darcmaniluk (87/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472039,darcmaniluk (88/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472040,darcmaniluk (89/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472041,darcmaniluk (90/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472042,darcmaniluk (91/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472043,darcmaniluk (92/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472044,darcmaniluk (93/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472045,darcmaniluk (94/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472046,darcmaniluk (95/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472047,darcmaniluk (96/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472048,darcmaniluk (97/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472049,darcmaniluk (98/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472050,darcmaniluk (99/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472051,darcmaniluk (100/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472052,darcmaniluk (101/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472053,darcmaniluk (102/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472054,darcmaniluk (103/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472055,darcmaniluk (104/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472056,darcmaniluk (105/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472057,darcmaniluk (106/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472058,darcmaniluk (107/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472059,darcmaniluk (108/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472060,darcmaniluk (109/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472061,darcmaniluk (110/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472062,darcmaniluk (111/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472063,darcmaniluk (112/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472064,darcmaniluk (113/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472065,darcmaniluk (114/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472066,darcmaniluk (115/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472067,darcmaniluk (116/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472068,darcmaniluk (117/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472069,darcmaniluk (118/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472070,darcmaniluk (119/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472071,darcmaniluk (120/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472072,darcmaniluk (121/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472073,darcmaniluk (122/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472074,darcmaniluk (123/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472075,darcmaniluk (124/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472076,darcmaniluk (125/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472077,darcmaniluk (126/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472078,darcmaniluk (127/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472079,darcmaniluk (128/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472080,darcmaniluk (129/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472081,darcmaniluk (130/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472082,darcmaniluk (131/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472083,darcmaniluk (132/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472084,darcmaniluk (133/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472085,darcmaniluk (134/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472086,darcmaniluk (135/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472087,darcmaniluk (136/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472088,darcmaniluk (137/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472089,darcmaniluk (138/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472090,darcmaniluk (139/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472091,darcmaniluk (140/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472092,darcmaniluk (141/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472093,darcmaniluk (142/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472094,darcmaniluk (143/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472095,darcmaniluk (144/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472096,darcmaniluk (145/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472097,darcmaniluk (146/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472098,darcmaniluk (147/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472099,darcmaniluk (148/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472100,darcmaniluk (149/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1677472101,darcmaniluk (150/150),0,161.56,QB Deshaun Watson RB Chris Carson RB Latavius Murray FLEX Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1684784965,nicky2004 (1/3),0,161.56,QB Deshaun Watson FLEX Chris Carson RB Latavius Murray RB Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1684807043,nicky2004 (2/3),0,161.56,QB Deshaun Watson FLEX Chris Carson RB Latavius Murray RB Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1684807088,nicky2004 (3/3),0,161.56,QB Deshaun Watson FLEX Chris Carson RB Latavius Murray RB Ty Johnson WR DeAndre Hopkins WR Michael Thomas WR Mike Williams TE Cameron Brate DST Panthers ,,,
4018,1685401227,I_Slewfoot_U (16/120),0,161.56,QB Deshaun Watson RB Austin Ekeler RB Latavius Murray WR Michael Thomas WR Allen Robinson II FLEX Tyler Boyd WR Mike Williams TE Hunter Henry DST Titans ,,,
4172,1685401276,I_Slewfoot_U (65/120),0,161.48,QB Matthew Stafford RB Austin Ekeler RB Latavius Murray WR Michael Thomas WR Allen Robinson II FLEX Courtland Sutton WR Tyler Boyd TE Hunter Henry DST Lions ,,,
4173,1687052575,mwencl,0,161.46,QB Deshaun Watson RB Saquon Barkley RB Derrick Henry WR DeAndre Hopkins WR Kenny Golladay WR Kenny Stills FLEX Mike Williams TE Jonnu Smith DST Browns ,,,
4174,1681428938,B_Heals152 (1/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681428942,B_Heals152 (2/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681428945,B_Heals152 (3/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681428954,B_Heals152 (4/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681428967,B_Heals152 (5/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437388,B_Heals152 (6/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437395,B_Heals152 (7/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437414,B_Heals152 (8/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437428,B_Heals152 (9/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437447,B_Heals152 (10/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681437453,B_Heals152 (11/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681445861,B_Heals152 (12/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681445924,B_Heals152 (13/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
4174,1681445935,B_Heals152 (14/20),0,161.38,QB Matthew Stafford RB Chris Carson FLEX Latavius Murray RB Ty Johnson WR Michael Thomas WR Courtland Sutton WR Mike Williams TE Darren Waller DST Jaguars ,,,
