,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
94,Andy Isabella,ARI,WR,3800.0,Andy Isabella (15457252) (LOCKED),9.6,2.12,8.07,13.7,1.7200000000000002,6.7200000000000015,11.8,2.12,8.07,13.7,1792.4528301886792,470.8798017348203,277.3722627737226,49,7,42,5,5,12,20.1,0.19,189.05472636815918
95,John Brown,BUF,WR,5700.0,John Brown (15457160) (LOCKED),12.4,9.5,12.05,18.5,8.0,10.05,15.5,9.5,12.05,18.5,600.0,473.02904564315355,308.1081081081081,30,6,43,5,5,11,0.0,0.37,1000.0
96,CeeDee Lamb,DAL,WR,5400.0,CeeDee Lamb (15457170) (LOCKED),14.33,5.4,11.38,15.27,4.2,9.23,12.320000000000002,5.3,11.38,15.27,1000.0,474.51669595782084,353.6345776031434,32,6,44,5,5,11,11.6,29.1,465.51724137931035
97,Brandon Aiyuk,SF,WR,4100.0,Brandon Aiyuk (15457230) (LOCKED),12.6,5.200000000000001,8.620000000000001,12.720000000000002,4.1000000000000005,7.07,10.220000000000002,5.1000000000000005,8.620000000000001,12.720000000000002,788.4615384615382,475.6380510440834,322.3270440251572,47,7,45,5,5,12,21.1,0.03,194.31279620853078
98,Cole Beasley,BUF,WR,4500.0,Cole Beasley (15457208) (LOCKED),13.6,6.5,9.45,12.98,5.0,7.55,10.329999999999998,6.5,9.45,12.98,692.3076923076923,476.19047619047615,346.6872110939908,45,6,46,5,5,11,19.0,0.2,236.8421052631579
99,Dontrelle Inman,WAS,WR,3100.0,Dontrelle Inman (15457306) (LOCKED),8.87,2.5,6.25,8.120000000000001,2.0,5.050000000000002,6.62,2.5,6.25,8.120000000000001,1240.0,496.0,381.7733990147783,59,8,47,6,6,14,18.8,0.0,164.89361702127658
100,Curtis Samuel,CAR,WR,4000.0,Curtis Samuel (15457234) (LOCKED),8.13,5.500000000000001,7.9,11.970000000000002,4.05,6.15,9.57,5.4,7.9,11.970000000000002,727.272727272727,506.3291139240506,334.16875522138673,51,7,48,6,6,13,9.2,0.74,434.7826086956522
101,Kendrick Bourne,SF,WR,5000.0,Kendrick Bourne (15457190) (LOCKED),8.8,5.2200000000000015,9.86,13.6,4.12,8.06,11.35,5.2200000000000015,9.86,13.6,957.854406130268,507.0993914807303,367.6470588235295,42,6,49,6,6,12,10.3,0.09,485.43689320388347
102,James Washington,PIT,WR,4100.0,James Washington (15457228) (LOCKED),8.4,5.200000000000001,8.06,10.02,3.9,6.660000000000001,8.420000000000002,5.1000000000000005,8.06,10.02,788.4615384615382,508.68486352357314,409.18163672654686,50,7,50,6,6,13,8.6,0.08,476.74418604651163
103,Darnell Mooney,CHI,WR,3000.0,Darnell Mooney (15457446) (LOCKED),7.77,2.93,5.8599999999999985,8.48,2.13,4.710000000000001,6.98,2.83,5.8599999999999985,8.48,1023.8907849829352,511.9453924914676,353.7735849056604,61,8,51,6,6,14,3.9,0.58,769.2307692307693
104,Olabisi Johnson,MIN,WR,3600.0,Olabisi Johnson (15457274) (LOCKED),4.0,5.51,7.0299999999999985,9.23,4.3100000000000005,5.58,7.28,5.51,7.0299999999999985,9.23,653.3575317604357,512.0910384068278,390.03250270855904,55,8,52,6,6,14,0.0,0.0,1000.0
105,Josh Malone,NYJ,WR,3000.0,Josh Malone (15457356) (LOCKED),1.7,2.7300000000000004,5.85,8.93,2.1300000000000003,4.65,7.18,2.7300000000000004,5.85,8.93,1098.9010989010987,512.8205128205128,335.9462486002239,62,8,53,6,6,14,0.0,0.0,1000.0
106,Van Jefferson,LAR,WR,3100.0,Van Jefferson Jr. (15457304) (LOCKED),4.17,3.07,5.93,9.1,2.32,4.73,7.3,2.97,5.93,9.1,1009.771986970684,522.7655986509275,340.6593406593406,60,8,54,7,7,15,0.0,0.03,1000.0
107,Anthony Miller,CHI,WR,4900.0,Anthony Miller (15457198) (LOCKED),10.2,6.000000000000001,9.29,12.2,4.55,7.49,9.7,5.9,9.29,12.2,816.6666666666665,527.4488697524221,401.63934426229514,46,6,55,7,6,13,13.0,0.19,376.9230769230769
108,Will Fuller,HOU,WR,6000.0,Will Fuller V (15457148) (LOCKED),12.53,7.100000000000001,11.28,13.63,5.45,9.18,11.03,7.000000000000001,11.28,13.63,845.0704225352112,531.9148936170212,440.2054292002935,34,6,56,7,6,13,15.4,0.3,389.6103896103896
109,David Moore,SEA,WR,3600.0,David Moore (15457270) (LOCKED),7.33,4.1000000000000005,6.750000000000001,9.56,3.1,5.65,8.110000000000001,4.0,6.750000000000001,9.56,878.0487804878047,533.3333333333333,376.5690376569037,56,8,57,7,7,15,1.2,0.15,3000.0
110,Scotty Miller,TB,WR,4000.0,Scotty Miller (15457242) (LOCKED),9.13,4.75,7.48,11.22,3.7,5.93,8.920000000000002,4.75,7.48,11.22,842.1052631578948,534.75935828877,356.50623885918014,53,7,58,7,7,14,11.3,0.08,353.98230088495575
111,Greg Ward,PHI,WR,3400.0,Greg Ward (15457286) (LOCKED),10.07,3.1,6.35,8.99,2.6,5.0,7.090000000000002,3.1,6.35,8.99,1096.774193548387,535.4330708661416,378.19799777530585,58,8,59,7,7,15,20.6,0.03,165.04854368932038
112,Zach Pascal,IND,WR,4500.0,Zach Pascal (15457210) (LOCKED),6.7,4.6,7.77,12.39,3.6,6.32,10.29,4.6,7.77,12.39,978.2608695652176,579.1505791505791,363.19612590799034,52,7,60,8,7,15,5.4,0.12,833.3333333333333
113,Randall Cobb,HOU,WR,4400.0,Randall Cobb (15457212) (LOCKED),11.57,4.800000000000002,7.439999999999999,11.05,3.7,5.8900000000000015,8.75,4.7,7.439999999999999,11.05,916.6666666666664,591.3978494623657,398.1900452488687,54,7,61,8,7,15,19.5,0.07,225.64102564102564
114,Tee Higgins,CIN,WR,3900.0,Tee Higgins (15457246) (LOCKED),9.17,2.5,6.5600000000000005,9.47,1.7000000000000002,5.26,7.570000000000001,2.4,6.5600000000000005,9.47,1560.0,594.5121951219512,411.82682154171073,57,8,62,8,8,16,21.0,0.02,185.71428571428572
115,Hunter Henry,LAC,TE,4800.0,Hunter Henry (15457488) (LOCKED),12.2,10.54,13.56,20.0,8.39,11.06,17.0,10.44,13.46,20.0,455.4079696394688,353.98230088495575,240.0,3,1,1,1,1,2,10.0,7.19,480.0
116,Chris Herndon,NYJ,TE,3400.0,Chris Herndon (15457524) (LOCKED),4.35,6.03,9.340000000000002,11.6,4.23,7.29,9.35,5.73,9.240000000000002,11.6,563.8474295190713,364.0256959314775,293.10344827586204,10,4,2,1,1,5,5.1,5.04,666.6666666666667
117,Zach Ertz,PHI,TE,5100.0,Zach Ertz (15457482) (LOCKED),11.33,11.24,13.75,19.24,8.84,11.2,15.990000000000002,11.14,13.75,19.24,453.7366548042705,370.9090909090909,265.07276507276504,2,1,3,1,1,2,14.0,2.96,364.2857142857143
118,Darren Waller,LV,TE,5700.0,Darren Waller (15457474) (LOCKED),14.97,11.8,14.93,24.2,9.05,11.88,18.85,11.7,14.830000000000002,22.7,483.0508474576271,381.7816476892163,235.53719008264463,1,1,4,1,1,2,2.9,1.48,1965.5172413793105
119,Hayden Hurst,ATL,TE,4700.0,Hayden Hurst (15457490) (LOCKED),10.7,7.850000000000001,11.63,14.6,5.95,9.38,11.75,7.750000000000001,11.63,14.6,598.7261146496814,404.12725709372324,321.917808219178,6,3,5,2,2,5,7.1,7.28,661.9718309859155
120,Logan Thomas,WAS,TE,3700.0,Logan Thomas (15457508) (LOCKED),9.13,5.0,9.14,13.760000000000002,3.75,7.14,10.560000000000002,5.0,9.14,13.760000000000002,740.0,404.8140043763676,268.89534883720927,11,4,6,2,2,6,7.1,49.53,521.1267605633803
121,Dan Arnold,ARI,TE,2800.0,Dan Arnold (15457548) (LOCKED),3.6,4.32,6.5600000000000005,8.649999999999999,3.37,5.36,7.15,4.32,6.5600000000000005,8.649999999999999,648.1481481481483,426.82926829268285,323.699421965318,18,6,7,3,3,9,2.1,1.23,1333.3333333333333
122,Jonnu Smith,TEN,TE,5200.0,Jonnu Smith (15457480) (LOCKED),16.37,8.100000000000001,11.93,18.0,6.6000000000000005,9.88,15.0,8.100000000000001,11.93,18.0,641.9753086419753,435.87594300083816,288.8888888888889,5,3,8,3,3,6,11.1,1.39,468.4684684684685
123,TJ Hockenson,DET,TE,5300.0,T.J. Hockenson (15457478) (LOCKED),12.03,7.83,11.52,17.8,6.28,9.37,14.8,7.83,11.52,17.8,676.8837803320563,460.06944444444434,297.75280898876406,7,3,9,4,3,7,9.3,0.45,569.8924731182796
124,Evan Engram,NYG,TE,5000.0,Evan Engram (15457484) (LOCKED),6.87,7.2,10.69,13.3,5.5,8.39,10.7,7.2,10.69,13.3,694.4444444444445,467.72684752104766,375.9398496240601,9,3,10,4,3,7,5.2,0.21,961.5384615384615
125,Tyler Higbee,LAR,TE,5900.0,Tyler Higbee (15457472) (LOCKED),14.47,9.27,12.6,19.12,7.320000000000001,10.150000000000002,15.97,9.27,12.6,19.12,636.4617044228695,468.2539682539682,308.57740585774064,4,2,11,4,2,6,8.0,0.5,737.5
126,Noah Fant,DEN,TE,5400.0,Noah Fant (15457476) (LOCKED),13.72,8.290000000000001,11.23,16.9,6.54,9.28,14.4,8.190000000000001,11.23,16.9,651.3872135102532,480.8548530721282,319.52662721893495,8,3,12,5,3,8,9.6,0.47,562.5
127,Jimmy Graham,CHI,TE,3400.0,Jimmy Graham (15457520) (LOCKED),12.77,4.37,7.0200000000000005,9.4,3.37,5.670000000000001,7.6,4.37,7.0200000000000005,9.4,778.0320366132722,484.3304843304843,361.7021276595745,16,6,13,5,5,11,24.0,0.22,141.66666666666666
128,Irv Smith,MIN,TE,2800.0,Irv Smith Jr. (15457552) (LOCKED),1.13,4.09,5.699999999999998,8.4,3.09,4.4,6.500000000000001,4.09,5.699999999999998,8.4,684.5965770171149,491.2280701754385,333.3333333333333,20,7,14,6,6,13,0.0,0.02,1000.0
129,Jordan Akins,HOU,TE,3400.0,Jordan Akins (15457522) (LOCKED),9.73,4.44,6.880000000000001,9.739999999999998,3.34,5.33,7.74,4.44,6.880000000000001,9.739999999999998,765.7657657657659,494.186046511628,349.07597535934303,17,6,15,6,6,12,4.8,0.23,708.3333333333334
130,Drew Sample,CIN,TE,3500.0,Drew Sample (15457514) (LOCKED),4.77,5.1000000000000005,7.0299999999999985,9.82,3.5,5.33,7.77,5.0,7.0299999999999985,9.82,686.2745098039215,497.8662873399716,356.41547861507127,15,6,16,6,6,12,1.1,11.57,3181.8181818181815
131,Dalton Schultz,DAL,TE,4500.0,Dalton Schultz (15457492) (LOCKED),11.23,4.94,8.97,14.5,3.3400000000000003,6.9700000000000015,11.7,4.6400000000000015,8.870000000000003,14.5,910.9311740890688,501.6722408026756,310.3448275862069,12,4,17,6,4,10,8.8,0.51,511.3636363636363
132,Austin Hooper,CLE,TE,4400.0,Austin Hooper (15457494) (LOCKED),4.4,6.26,8.77,11.510000000000002,4.76,6.9700000000000015,9.16,6.26,8.77,11.510000000000002,702.8753993610222,501.7103762827823,382.2762814943527,13,4,18,6,4,10,5.5,0.19,800.0
133,Kyle Rudolph,MIN,TE,3100.0,Kyle Rudolph (15457534) (LOCKED),4.63,3.38,6.14,7.85,2.53,4.94,6.3,3.38,6.14,7.85,917.1597633136096,504.885993485342,394.90445859872614,19,7,19,6,6,13,9.1,0.04,340.65934065934067
134,Anthony Firkser,TEN,TE,2500.0,Anthony Firkser (15457640) (LOCKED),3.67,3.18,4.9,7.2,2.4800000000000004,3.9500000000000006,6.05,3.18,4.9,7.2,786.1635220125786,510.20408163265296,347.22222222222223,23,8,20,6,6,14,0.0,0.01,1000.0
135,Eric Ebron,PIT,TE,4300.0,Eric Ebron (15457496) (LOCKED),8.77,5.82,8.190000000000001,11.170000000000002,4.4700000000000015,6.54,8.82,5.82,8.190000000000001,11.170000000000002,738.8316151202748,525.0305250305249,384.9597135183527,14,5,21,7,5,12,16.2,0.12,265.4320987654321
136,Ian Thomas,CAR,TE,3000.0,Ian Thomas (15457542) (LOCKED),1.83,3.7,5.5600000000000005,8.24,2.7,4.26,6.39,3.7,5.5600000000000005,8.24,810.8108108108107,539.5683453237408,364.0776699029126,21,7,22,7,7,14,0.0,0.0,1000.0
137,Ryan Izzo,NE,TE,3000.0,Ryan Izzo (15457540) (LOCKED),2.47,4.04,5.42,9.0,3.24,4.47,7.7,4.04,5.42,9.0,742.5742574257425,553.5055350553506,333.3333333333333,22,7,23,7,7,14,0.0,0.01,1000.0
138,Harrison Bryant,CLE,TE,2500.0,Harrison Bryant (15457632) (LOCKED),3.73,3.73,4.2200000000000015,5.840000000000002,2.98,3.37,4.74,3.73,4.2200000000000015,5.840000000000002,670.2412868632707,592.4170616113743,428.08219178082186,24,8,24,8,8,16,7.3,0.0,342.4657534246575
139,Giants,NYG,DST,2700.0,Giants  (15457709) (LOCKED),3.67,4.428571428571429,6.6,8.242857142857144,5.880571428571428,8.376,10.231857142857145,5.428571428571429,7.6,9.242857142857146,609.6774193548387,409.0909090909091,327.5563258232235,7,4,1,1,1,5,-2.0,12.92,1000.0
140,Panthers,CAR,DST,2200.0,Panthers  (15457715) (LOCKED),4.33,3.6142857142857134,5.328571428571428,7.185714285714287,4.259285714285714,6.642571428571429,9.015714285714287,4.614285714285715,6.328571428571429,8.185714285714287,608.695652173913,412.86863270777474,306.1630218687872,17,6,2,1,1,7,11.0,2.76,200.0
141,Eagles,PHI,DST,2800.0,Eagles  (15457707) (LOCKED),4.0,4.628571428571427,6.585714285714286,7.9714285714285715,5.986142857142857,8.406714285714287,10.401428571428571,5.685714285714285,7.585714285714286,8.971428571428572,604.9382716049382,425.1626898047722,351.25448028673827,8,4,3,2,2,6,8.0,46.52,350.0
142,Vikings,MIN,DST,2500.0,Vikings  (15457712) (LOCKED),1.0,4.171428571428572,5.771428571428572,7.799999999999999,5.380428571428572,7.4394285714285715,9.852,5.171428571428573,6.771428571428572,8.799999999999997,599.3150684931506,433.1683168316831,320.5128205128205,13,6,4,2,2,8,2.0,0.62,1250.0
143,Jets,NYJ,DST,2000.0,Jets  (15457717) (LOCKED),4.75,2.7285714285714286,4.585714285714285,6.7857142857142865,3.970571428571428,6.310714285714285,9.598571428571429,3.7285714285714286,5.585714285714285,7.928571428571429,732.9842931937172,436.13707165109037,294.7368421052632,21,8,5,2,2,10,0.0,6.95,1000.0
144,Texans,HOU,DST,2100.0,Texans  (15457716) (LOCKED),1.67,2.5857142857142863,4.571428571428573,6.585714285714286,2.9187142857142865,5.5224285714285735,8.655714285714286,3.585714285714286,5.571428571428573,7.585714285714286,812.1546961325968,459.37499999999983,318.87201735357917,22,8,6,3,3,11,1.0,9.83,1000.0
145,Lions,DET,DST,2400.0,Lions  (15457713) (LOCKED),1.67,3.228571428571428,5.1000000000000005,4.7,3.6515714285714287,5.8020000000000005,6.57,4.228571428571428,6.1000000000000005,6.7,743.3628318584073,470.5882352941177,510.6382978723404,18,7,7,4,4,11,7.0,0.03,342.85714285714283
146,Rams,LAR,DST,3000.0,Rams  (15457704) (LOCKED),5.0,5.699999999999998,6.2714285714285705,8.428571428571429,7.055999999999999,7.801428571428571,10.189571428571428,6.699999999999998,7.27142857142857,9.428571428571429,526.3157894736843,478.3599088838269,355.9322033898305,11,5,8,4,4,9,4.0,0.34,750.0
147,Buccaneers,TB,DST,3700.0,Buccaneers  (15457696) (LOCKED),10.67,6.414285714285715,7.542857142857143,10.1,9.450571428571427,10.870714285714287,13.670000000000002,8.242857142857142,8.82857142857143,11.1,576.837416481069,490.5303030303031,366.33663366336634,3,2,9,4,2,6,18.0,4.04,205.55555555555554
148,Falcons,ATL,DST,2800.0,Falcons  (15457708) (LOCKED),2.33,4.557142857142857,5.542857142857144,7.1571428571428575,5.934142857142856,7.531857142857143,9.797142857142855,5.557142857142856,6.542857142857144,8.157142857142857,614.4200626959249,505.1546391752577,391.2175648702595,14,6,10,5,5,11,5.0,0.2,560.0
149,Colts,IND,DST,4100.0,Colts  (15457692) (LOCKED),15.0,7.100000000000001,8.100000000000001,9.285714285714286,10.486857142857145,11.688000000000002,12.815714285714286,10.028571428571428,10.1,10.285714285714286,577.4647887323943,506.1728395061728,441.53846153846155,1,1,11,5,1,6,26.0,2.43,157.69230769230768
150,49ers,SF,DST,3500.0,49ers  (15457698) (LOCKED),7.0,5.828571428571429,6.885714285714287,9.357142857142854,8.449142857142856,9.677428571428573,12.387142857142855,7.485714285714287,8.057142857142857,10.357142857142854,600.4901960784313,508.298755186722,374.0458015267176,5,3,12,5,3,8,12.0,0.79,291.6666666666667
151,Bengals,CIN,DST,2600.0,Bengals  (15457711) (LOCKED),2.67,4.114285714285714,5.057142857142859,5.785714285714287,4.204285714285714,5.690142857142859,7.223571428571428,5.114285714285714,6.057142857142857,7.128571428571428,631.9444444444445,514.1242937853107,449.3827160493827,19,7,13,6,6,13,7.0,0.22,371.42857142857144
152,Cowboys,DAL,DST,2600.0,Cowboys  (15457710) (LOCKED),1.0,4.071428571428571,5.057142857142857,5.7857142857142865,4.581428571428571,5.8431428571428565,7.867571428571429,5.071428571428571,6.057142857142857,7.928571428571429,638.5964912280702,514.1242937853108,449.3827160493828,20,7,14,6,6,13,2.0,0.03,1300.0
153,Cardinals,ARI,DST,3300.0,Cardinals  (15457700) (LOCKED),6.33,5.428571428571429,6.414285714285716,7.2857142857142865,6.0285714285714285,7.416285714285714,8.815714285714286,6.428571428571429,7.4142857142857155,8.285714285714286,607.8947368421052,514.4766146993318,452.9411764705882,9,5,15,6,5,11,4.0,1.06,825.0
154,Steelers,PIT,DST,4000.0,Steelers  (15457693) (LOCKED),9.33,6.385714285714287,7.728571428571428,10.385714285714283,8.787428571428572,10.131142857142855,13.425714285714285,8.757142857142858,8.985714285714282,11.385714285714286,626.3982102908277,517.5600739371534,385.1444291609354,2,2,16,6,2,8,7.0,1.62,571.4285714285714
155,Raiders,LV,DST,2300.0,Raiders  (15457714) (LOCKED),1.67,2.6142857142857148,4.442857142857143,5.300000000000002,3.6042857142857145,5.516857142857145,6.715000000000002,3.6142857142857143,5.442857142857144,6.500000000000001,879.7814207650273,517.684887459807,433.9622641509433,23,8,17,6,6,14,3.0,0.12,766.6666666666666
156,Chargers,LAC,DST,3600.0,Chargers  (15457697) (LOCKED),6.0,4.785714285714286,6.928571428571429,8.2,6.911428571428571,8.895142857142858,10.19,7.1571428571428575,8.585714285714287,9.4,752.2388059701492,519.5876288659794,439.02439024390253,4,3,18,6,3,9,4.0,3.13,900.0
157,Bears,CHI,DST,2900.0,Bears  (15457705) (LOCKED),6.33,4.042857142857144,5.442857142857144,7.800000000000002,4.8207142857142875,6.258857142857143,8.760000000000002,5.128571428571429,6.442857142857143,8.8,717.3144876325089,532.8083989501313,371.79487179487177,16,6,19,7,6,13,4.0,0.77,725.0
158,Bills,BUF,DST,3400.0,Bills  (15457699) (LOCKED),5.0,5.6,6.328571428571429,7.499999999999999,7.332999999999999,7.858571428571429,9.57,7.6,7.328571428571429,8.5,607.1428571428573,537.2460496613995,453.33333333333337,10,5,20,7,5,12,5.0,0.12,680.0
159,Team,WAS,DST,3000.0,WAS Football Team  (15457703) (LOCKED),6.67,4.0285714285714285,5.514285714285714,6.814285714285713,4.9885714285714275,6.753285714285715,8.398285714285715,5.0285714285714285,6.514285714285714,7.814285714285713,744.6808510638298,544.041450777202,440.251572327044,15,6,21,7,6,13,1.0,2.22,1000.0
160,Patriots,NE,DST,3200.0,Patriots  (15457701) (LOCKED),10.67,4.814285714285714,5.857142857142858,7.914285714285714,6.95757142857143,7.778285714285714,9.780285714285714,6.8428571428571425,7.171428571428571,8.914285714285715,664.6884272997032,546.3414634146342,404.33212996389886,12,6,22,7,6,13,15.0,2.26,213.33333333333334
161,Browns,CLE,DST,3800.0,Browns  (15457695) (LOCKED),6.0,5.142857142857143,6.699999999999998,8.485714285714286,7.696714285714287,9.797,11.765714285714285,6.828571428571429,7.899999999999999,9.485714285714286,738.8888888888887,567.1641791044776,447.8114478114478,6,4,23,8,4,12,14.0,0.48,271.42857142857144
