,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
99,Mike Gesicki,MIA,TE,4500,Mike Gesicki (15034323),8.56,5.710000000000001,8.94,12.03,4.3100000000000005,6.94,9.53,5.61,8.94,12.03,788.0910683012257,503.3557046979866,374.0648379052369,12,5,12,7,5,12,6.0,0.67,750.0
100,Irv Smith,MIN,TE,3100,Irv Smith Jr. (15034377),4.78,3.66,6.110000000000001,10.1,2.76,4.76,7.750000000000001,3.66,6.110000000000001,10.1,846.9945355191256,507.3649754500817,306.93069306930687,15,8,13,7,7,15,2.1,0.72,1476.1904761904761
101,Logan Thomas,WAS,TE,2800,Logan Thomas (15034407),2.46,2.1,5.51,11.3,1.5,4.26,8.8,2.1,5.51,11.3,1333.3333333333333,508.1669691470055,247.787610619469,16,8,14,7,7,15,13.7,1.67,204.37956204379563
102,Hunter Henry,LAC,TE,5300,Hunter Henry (15034317),12.85,7.7,10.31,12.48,5.85,8.21,9.98,7.6,10.31,12.48,688.3116883116883,514.0640155189136,424.6794871794871,8,4,15,7,4,11,12.3,0.96,430.8943089430894
103,Jared Cook,NO,TE,5500,Jared Cook (15034315),11.86,6.2,10.33,15.89,4.75,8.530000000000001,13.79,6.2,10.33,15.89,887.0967741935484,532.4298160696999,346.1296412838263,7,4,16,8,4,12,13.0,1.07,423.0769230769231
104,Jets,NYJ,DST,2100,Jets  (15034613),8.38,4.214285714285714,5.771428571428572,7.9428571428571395,6.473285714285715,8.030428571428573,10.201857142857143,5.214285714285714,6.771428571428572,8.94285714285714,498.3050847457627,363.8613861386138,264.3884892086332,10,5,1,1,1,6,7.0,18.55,300.0
105,Team,WAS,DST,2000,WAS Football Team  (15034616),5.88,4.014285714285714,5.1,7.014285714285713,5.490285714285713,6.5760000000000005,8.490285714285713,5.014285714285714,6.1,8.014285714285714,498.220640569395,392.156862745098,285.132382892057,19,6,2,2,2,8,15.0,30.76,133.33333333333334
106,Falcons,ATL,DST,2300,Falcons  (15034609),5.94,4.499999999999999,5.7857142857142865,7.728571428571429,5.373000000000001,6.658714285714287,8.601571428571429,5.5,6.7857142857142865,8.72857142857143,511.1111111111112,397.53086419753083,297.5970425138632,9,5,3,2,2,7,-1.0,0.16,1000.0
107,Cardinals,ARI,DST,2100,Cardinals  (15034614),4.19,3.8,5.199999999999998,6.685714285714285,4.802,6.201999999999997,7.830571428571428,4.800000000000002,6.199999999999998,7.828571428571428,552.6315789473684,403.84615384615387,314.10256410256414,17,6,4,2,2,8,6.0,0.75,350.0
108,Patriots,NE,DST,3200,Patriots  (15034597),13.71,5.3571428571428585,7.885714285714287,8.885714285714286,8.351285714285714,10.708428571428572,11.608428571428574,7.671428571428572,9.857142857142858,10.657142857142855,597.3333333333333,405.79710144927526,360.12861736334406,1,1,5,2,1,3,11.0,9.6,290.90909090909093
109,Dolphins,MIA,DST,2000,Dolphins  (15034615),3.31,3.6857142857142855,4.928571428571427,5.6571428571428575,5.1977142857142855,6.440571428571428,7.597714285714287,4.685714285714285,5.928571428571428,7.085714285714286,542.6356589147288,405.7971014492754,353.53535353535347,21,7,6,2,2,9,4.0,4.81,500.0
110,Ravens,BAL,DST,3100,Ravens  (15034598),9.06,5.542857142857144,7.142857142857142,7.899999999999999,7.850714285714287,9.050714285714283,9.564999999999998,7.828571428571429,8.628571428571428,8.899999999999997,559.2783505154639,434.0,392.40506329113924,3,2,7,3,2,5,15.0,2.42,206.66666666666666
111,Saints,NO,DST,2400,Saints  (15034607),8.71,3.6,5.3,7.214285714285714,5.181,6.881,8.795285714285715,4.6000000000000005,6.300000000000002,8.214285714285715,666.6666666666666,452.8301886792453,332.6732673267326,16,6,8,4,4,10,17.0,2.07,141.1764705882353
112,Bengals,CIN,DST,2900,Bengals  (15034600),4.19,4.785714285714286,6.342857142857143,8.485714285714284,7.254714285714285,8.811857142857143,10.954714285714283,5.785714285714286,7.3428571428571425,9.485714285714282,605.9701492537315,457.2072072072072,341.7508417508418,7,4,9,4,4,8,3.0,0.35,966.6666666666666
113,Packers,GB,DST,2600,Packers  (15034604),6.33,4.114285714285715,5.671428571428572,7.2857142857142865,5.2572857142857154,6.8144285714285715,8.428714285714287,5.114285714285715,6.671428571428572,8.285714285714286,631.9444444444442,458.43828715365237,356.86274509803917,11,5,10,4,4,9,5.0,0.52,520.0
114,Raiders,LV,DST,2600,Raiders  (15034603),4.38,3.6857142857142855,5.642857142857142,8.485714285714286,4.720714285714285,6.6778571428571425,9.520714285714286,4.685714285714285,6.642857142857142,9.485714285714286,705.4263565891472,460.75949367088606,306.39730639730635,12,5,11,4,4,9,0.0,1.36,1000.0
115,Vikings,MIN,DST,2500,Vikings  (15034606),8.83,3.871428571428571,5.4,6.7857142857142865,5.364857142857144,6.822,8.207714285714285,5.014285714285714,6.4,7.7857142857142865,645.7564575645756,462.9629629629629,368.4210526315789,15,6,12,4,4,10,-4.0,0.83,1000.0
116,Browns,CLE,DST,2200,Browns  (15034611),5.69,3.414285714285714,4.728571428571428,4.971428571428572,4.569285714285715,5.883571428571428,6.412142857142857,4.414285714285715,5.728571428571428,6.257142857142857,644.3514644351465,465.25679758308166,442.52873563218384,23,7,13,4,4,11,0.0,0.13,1000.0
117,Colts,IND,DST,3000,Colts  (15034599),7.88,4.714285714285714,6.428571428571429,8.042857142857143,6.56657142857143,8.095142857142859,9.680857142857144,6.142857142857142,7.485714285714287,9.042857142857144,636.3636363636364,466.66666666666663,373.00177619893435,5,4,14,4,4,8,4.0,8.9,750.0
118,Chargers,LAC,DST,2800,Chargers  (15034601),5.12,4.785714285714286,5.985714285714287,7.428571428571429,6.697428571428571,7.6974285714285715,9.054571428571428,6.357142857142858,7.1571428571428575,8.428571428571429,585.0746268656718,467.780429594272,376.92307692307685,8,5,15,4,4,9,11.0,7.05,254.54545454545453
119,Jaguars,JAC,DST,2300,Jaguars  (15034610),6.44,3.557142857142858,4.9,6.442857142857144,4.382142857142858,5.7250000000000005,7.267857142857144,4.557142857142859,5.9,7.442857142857144,646.586345381526,469.3877551020408,356.9844789356984,22,7,16,4,4,11,6.0,0.56,383.3333333333333
120,Seahawks,SEA,DST,2400,Seahawks  (15034608),7.56,3.585714285714286,5.085714285714285,6.442857142857143,3.795714285714285,5.295714285714285,6.652857142857143,4.585714285714285,6.085714285714285,7.442857142857143,669.3227091633465,471.91011235955057,372.5055432372506,20,6,17,4,4,10,6.0,1.39,400.0
121,Bills,BUF,DST,3700,Bills  (15034593),8.41,6.242857142857143,7.814285714285715,9.12857142857143,9.682714285714283,11.025571428571427,12.154142857142858,8.728571428571428,9.842857142857145,10.785714285714288,592.6773455377573,473.4917733089579,405.32081377151786,2,1,18,4,1,5,8.0,3.48,462.5
122,Lions,DET,DST,2700,Lions  (15034602),4.88,5.200000000000001,5.628571428571429,6.9,7.396000000000001,7.82457142857143,9.096,6.200000000000001,6.628571428571429,7.9,519.2307692307692,479.6954314720812,391.3043478260869,13,5,19,5,5,10,1.0,2.0,1000.0
123,Panthers,CAR,DST,2500,Panthers  (15034605),5.94,4.171428571428572,5.128571428571427,5.914285714285715,5.242428571428571,6.199571428571428,6.985285714285713,5.171428571428573,6.128571428571428,6.914285714285715,599.3150684931506,487.4651810584959,422.7053140096617,18,6,20,5,5,11,-1.0,0.43,1000.0
124,Buccaneers,TB,DST,2200,Buccaneers  (15034612),8.56,3.671428571428572,4.214285714285714,5.871428571428572,4.712428571428571,5.255285714285714,6.912428571428572,4.671428571428573,5.214285714285714,6.871428571428572,599.2217898832685,522.0338983050847,374.69586374695854,24,8,21,6,6,14,0.0,0.4,1000.0
125,Eagles,PHI,DST,3600,Eagles  (15034594),6.88,5.385714285714285,6.6000000000000005,8.828571428571427,8.65642857142857,9.785,11.942142857142857,6.957142857142857,8.0,10.085714285714284,668.4350132625997,545.4545454545454,407.76699029126223,4,3,22,7,3,10,3.0,1.56,1200.0
126,49ers,SF,DST,3500,49ers  (15034595),10.16,5.628571428571428,6.4,7.6571428571428575,7.879142857142856,8.222000000000001,9.379142857142854,7.685714285714285,7.6,8.657142857142857,621.8274111675128,546.875,457.089552238806,6,4,23,7,4,11,4.0,1.04,875.0
127,Bears,CHI,DST,3300,Bears  (15034596),6.56,4.285714285714287,5.571428571428572,7.542857142857144,5.484428571428572,6.6844285714285725,8.655857142857144,5.457142857142858,6.571428571428572,8.542857142857143,769.9999999999999,592.3076923076923,437.5,14,5,24,8,5,13,3.0,0.75,1100.0
