,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
47,Philip Rivers,Joe Mixon,Patrick Laird,Julio Jones,Michael Thomas,Mike Williams,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.86599999999999,49500
48,Matt Ryan,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.824,49800
49,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Devante Parker,Austin Hooper,Noah Fant,Washington Redskins,140.806,49900
50,Ryan Fitzpatrick,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.80200000000002,49900
51,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Courtland Sutton,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.792,49800
52,Matt Ryan,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Devante Parker,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.764,49800
53,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Noah Fant,Washington Redskins,140.752,49600
54,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.742,49800
55,Matt Ryan,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.71400000000003,49900
56,Ryan Fitzpatrick,Melvin Gordon,Adrian Peterson,Julio Jones,Michael Thomas,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.712,49600
57,Philip Rivers,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Courtland Sutton,Austin Hooper,Noah Fant,Washington Redskins,140.706,50000
58,Ryan Fitzpatrick,Joe Mixon,Patrick Laird,Michael Thomas,Keenan Allen,Terry McLaurin,Austin Hooper,Noah Fant,Washington Redskins,140.70200000000003,49900
59,Matt Ryan,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Patrick Laird,Washington Redskins,140.674,49900
60,Matt Ryan,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.664,49900
61,Philip Rivers,Austin Ekeler,Patrick Laird,Julio Jones,Michael Thomas,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.61599999999999,50000
62,Ryan Fitzpatrick,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.59199999999998,49600
63,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.582,49900
64,Matt Ryan,Joe Mixon,Melvin Gordon,Michael Thomas,Tyler Boyd,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.574,50000
65,Matt Ryan,Austin Ekeler,Patrick Laird,Julio Jones,Michael Thomas,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.57399999999998,49900
66,Philip Rivers,Melvin Gordon,Adrian Peterson,Julio Jones,Michael Thomas,Mike Williams,Austin Hooper,Noah Fant,Washington Redskins,140.556,49500
67,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Courtland Sutton,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.542,49900
68,Matt Ryan,Joe Mixon,Melvin Gordon,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.53400000000002,49800
69,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Devante Parker,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.532,49600
70,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Mike Williams,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.53199999999998,49900
71,Matt Ryan,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.524,50000
72,Philip Rivers,Patrick Laird,Adrian Peterson,Julio Jones,Michael Thomas,Keenan Allen,Austin Hooper,Noah Fant,Washington Redskins,140.506,49800
73,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Keenan Allen,Mike Williams,Austin Hooper,Patrick Laird,Jacksonville Jaguars,140.506,49700
74,Philip Rivers,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.49599999999998,49700
75,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.486,50000
76,Matt Ryan,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.484,49800
77,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.48200000000003,49700
78,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Patrick Laird,Jacksonville Jaguars,140.482,49900
79,Ryan Fitzpatrick,Patrick Laird,Adrian Peterson,Julio Jones,Michael Thomas,Terry McLaurin,Austin Hooper,Noah Fant,Washington Redskins,140.482,50000
80,Ryan Fitzpatrick,Joe Mixon,Patrick Laird,Michael Thomas,Keenan Allen,Devante Parker,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.482,49900
81,Matt Ryan,Patrick Laird,Adrian Peterson,Julio Jones,Michael Thomas,Keenan Allen,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.464,49700
82,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Patrick Laird,Washington Redskins,140.442,49700
83,Ryan Fitzpatrick,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.432,49700
84,Philip Rivers,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Washington Redskins,140.38600000000002,49800
85,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Keenan Allen,Mike Williams,Noah Fant,Patrick Laird,Washington Redskins,140.382,49900
86,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Keenan Allen,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.366,49600
87,Matt Ryan,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.344,49700
88,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Tyler Boyd,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.342,49800
89,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Keenan Allen,Mike Williams,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.34199999999998,50000
90,Ryan Fitzpatrick,Austin Ekeler,Patrick Laird,Julio Jones,Michael Thomas,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.34199999999998,49700
91,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.332,50000
92,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.30200000000002,49600
93,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.292,49800
94,Philip Rivers,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Mike Williams,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.28599999999997,49800
95,Lamar Jackson,Joe Mixon,Patrick Laird,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.266,50000
96,Ryan Fitzpatrick,Patrick Laird,Adrian Peterson,Julio Jones,Michael Thomas,Devante Parker,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.262,50000
97,Philip Rivers,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Terry McLaurin,Austin Hooper,Noah Fant,Washington Redskins,140.256,50000
98,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Patrick Laird,Washington Redskins,140.252,50000
99,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Keenan Allen,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.252,49600
100,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Courtland Sutton,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.246,49900
101,Ryan Fitzpatrick,Patrick Laird,Adrian Peterson,Julio Jones,Michael Thomas,Keenan Allen,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.232,49500
102,Matt Ryan,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.214,49900
103,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Patrick Laird,Jacksonville Jaguars,140.21200000000002,50000
104,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Courtland Sutton,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.20600000000002,49700
105,Philip Rivers,Austin Ekeler,Patrick Laird,Julio Jones,Michael Thomas,Mike Williams,Austin Hooper,Noah Fant,Washington Redskins,140.186,49600
106,Matt Ryan,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.174,49700
107,Ryan Fitzpatrick,Melvin Gordon,Adrian Peterson,Michael Thomas,Keenan Allen,Devante Parker,Austin Hooper,Noah Fant,Washington Redskins,140.172,49900
108,Matt Ryan,Joe Mixon,Melvin Gordon,Michael Thomas,Courtland Sutton,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.164,49600
109,Ryan Fitzpatrick,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Mike Williams,Noah Fant,Adrian Peterson,Washington Redskins,140.162,50000
110,Philip Rivers,Melvin Gordon,Adrian Peterson,Julio Jones,Michael Thomas,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.146,49700
111,Matt Ryan,Austin Ekeler,Patrick Laird,Julio Jones,Michael Thomas,Mike Williams,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.144,49500
112,Philip Rivers,Joe Mixon,Austin Ekeler,Michael Thomas,Keenan Allen,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.11599999999999,49700
113,Ryan Fitzpatrick,Melvin Gordon,Austin Ekeler,Michael Thomas,Courtland Sutton,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.11200000000002,49900
114,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.112,49500
115,Ryan Fitzpatrick,Joe Mixon,Austin Ekeler,Michael Thomas,Jamison Crowder,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.09199999999998,49900
116,Matt Ryan,Melvin Gordon,Austin Ekeler,Michael Thomas,Mike Williams,Devante Parker,Austin Hooper,Noah Fant,Washington Redskins,140.08400000000003,49900
117,Matt Ryan,Joe Mixon,Patrick Laird,Michael Thomas,Keenan Allen,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.05400000000003,49700
118,Philip Rivers,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.046,49700
119,Philip Rivers,Joe Mixon,Melvin Gordon,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Adrian Peterson,Jacksonville Jaguars,140.036,50000
120,Philip Rivers,Joe Mixon,Adrian Peterson,Michael Thomas,Keenan Allen,Devante Parker,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.03599999999997,50000
121,Matt Ryan,Joe Mixon,Adrian Peterson,Michael Thomas,Courtland Sutton,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,140.03400000000002,50000
122,Ryan Fitzpatrick,Joe Mixon,Melvin Gordon,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Patrick Laird,Jacksonville Jaguars,140.032,49900
123,Philip Rivers,Melvin Gordon,Patrick Laird,Julio Jones,Michael Thomas,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,140.006,49500
