,Player,Salary,Position
173,Jaleel Scott,3000,WR
174,Antoine Wesley,3000,WR
186,Rico Gafford,3000,WR
172,Chris Moore,3000,WR
171,Ja'Marcus Bradley,3000,WR
170,DJ Montgomery,3000,WR
169,J'Mon Moore,3000,WR
168,Marvelle Ross,3000,WR
167,Josh Hammond,3000,WR
166,Terry Godwin,3000,WR
185,Josh Bellamy,3000,WR
188,DeAndrew White,3000,WR
187,Marcell Ateman,3000,WR
210,Trey Burton,3000,TE
209,Dalton Keene,3000,TE
205,Chris Thompson,3000,WR
204,Shawn Poindexter,3000,WR
203,Andre Patton,3000,WR
202,JoJo Ward,3000,WR
201,AJ Richardson,3000,WR
200,Johnnie Dixon,3000,WR
199,Hakeem Butler,3000,WR
198,Dalton Schoen,3000,WR
197,Jeff Cotton,3000,WR
196,Tyron Johnson,3000,WR
195,Darius Jennings,3000,WR
194,Scotty Washington,3000,WR
193,DaMarkus Lodge,3000,WR
192,Trenton Irwin,3000,WR
191,Damion Willis,3000,WR
190,Omar Bayless,3000,WR
164,CJ Board,3000,WR
189,TreVontae Hights,3000,WR
165,Michael Walker,3000,WR
137,Josh Pearson,3000,WR
163,De'Michael Harris,3000,WR
138,Devin Gray,3000,WR
135,Travis Jonsen,3000,WR
134,Bryant Mitchell,3000,WR
133,John Franklin,3000,WR
132,Juwan Johnson,3000,WR
131,Emmanuel Butler,3000,WR
130,Tom Kennedy,3000,WR
129,Chris Lacy,3000,WR
128,Ahmad Wagner,3000,WR
127,Thomas Ives,3000,WR
126,Trevor Davis,3000,WR
125,Reggie Davis,3000,WR
124,Isaiah Zuber,3000,WR
123,Jeff Thomas,3000,WR
121,Quincy Adeboyejo,3000,WR
120,Devin Ross,3000,WR
119,Gunner Olszewski,3000,WR
118,Matt Cole,3000,WR
117,Kirk Merritt,3000,WR
116,Gary Jennings,3000,WR
115,Travis Fulgham,3000,WR
162,Artavis Scott,3000,WR
136,John Hurst,3000,WR
122,Will Hastings,3000,WR
139,Jalen McCleskey,3000,WR
151,Darvin Kidsy,3000,WR
161,Malik Henry,3000,WR
140,Chris Rowland,3000,WR
160,Chad Williams,3000,WR
159,Reece Fountain,3000,WR
157,Dillon Mitchell,3000,WR
156,Darrell Stewart,3000,WR
155,Reggie Begelton,3000,WR
154,Johnathon Johnson,3000,WR
153,Jordan Veasy,3000,WR
152,Jester Weah,3000,WR
158,Quartney Davis,3000,WR
150,Cam Sims,3000,WR
149,Manasseh Bailey,3000,WR
141,Juwan Green,3000,WR
148,Deontay Burnett,3000,WR
147,Robert Davis,3000,WR
146,Quez Watkins,3000,WR
145,Kelvin Harmon,3000,WR
142,Stephen Sullivan,3000,WR
144,Aaron Fuller,3000,WR
143,Cody Thompson,3000,WR
212,Josh Oliver,2900,TE
213,Hale Hentges,2700,TE
214,Temarrick Hemingway,2700,TE
216,Richard Rodgers,2600,TE
215,Khari Lee,2600,TE
260,Nick O'Leary,2500,TE
249,Pharaoh Brown,2500,TE
248,Matt Orzech,2500,TE
250,Nate Wieting,2500,TE
251,Eli Wolf,2500,TE
252,Jerell Adams,2500,TE
253,Charles Scarff,2500,TE
254,Jake Breeland,2500,TE
255,Tommy Sweeney,2500,TE
256,Jason Croom,2500,TE
257,Nate Becker,2500,TE
258,Ross Travis,2500,TE
259,Nick Bowers,2500,TE
273,Chase Harrell,2500,TE
261,Cam Sutton,2500,TE
262,Colin Thompson,2500,TE
263,Giovanni Ricci,2500,TE
264,Mason Schreck,2500,TE
265,Jordan Franks,2500,TE
266,Mitchell Wilcox,2500,TE
267,Dan Godsil,2500,TE
268,Clark Harris,2500,TE
269,Sean Culkin,2500,TE
270,Ryan Becker,2500,TE
271,Dylan Cantrell,2500,TE
272,Daniel Helm,2500,TE
246,Tyler Davis,2500,TE
247,Charles Jones,2500,TE
219,Jake Burt,2500,TE
245,Farrod Green,2500,TE
230,Colby Parkinson,2500,TE
217,Bryce Sterk,2500,TE
218,Chris Myarick,2500,TE
220,Rashod Berry,2500,TE
221,Eric Saubert,2500,TE
222,Darion Clark,2500,TE
223,Hunter Bryant,2500,TE
224,Matt Sokol,2500,TE
225,Garrett Griffin,2500,TE
226,Tanner Hudson,2500,TE
227,Codey McElroy,2500,TE
228,Carson Meier,2500,TE
229,Jared Pinkney,2500,TE
231,Tyrone Swoopes,2500,TE
244,Ian Bunting,2500,TE
232,Tyler Mabry,2500,TE
233,Tyler Ott,2500,TE
234,Joshua Perkins,2500,TE
235,Caleb Wilson,2500,TE
236,Thaddeus Moss,2500,TE
237,Jerome Cunningham,2500,TE
238,Evan Baylis,2500,TE
239,James Looney,2500,TE
240,Brandon Dillon,2500,TE
241,Nakia Griffin-Stewart,2500,TE
242,Jake Bargas,2500,TE
243,Xavier Grimble,2500,TE
274,Kyle Nelson,2500,TE
