,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
99,Brandon Aiyuk,SF,WR,4300,Brandon Aiyuk (15355944),0.0,5.34,8.420000000000002,11.85,4.239999999999998,6.920000000000001,9.65,5.239999999999998,8.420000000000002,11.85,805.2434456928839,510.68883610451303,362.86919831223616,48,8,47,7,7,15,4.1,0.61,1048.7804878048782
100,Brandin Cooks,HOU,WR,4900,Brandin Cooks (15355902),4.0,6.33,9.52,12.69,4.93,7.7200000000000015,10.19,6.33,9.52,12.69,774.0916271721959,514.7058823529412,386.1308116627265,41,7,48,7,7,14,14.5,0.02,337.9310344827586
101,James Washington,PIT,WR,4100,James Washington (15355954),11.4,5.25,7.910000000000001,10.88,4.1,6.560000000000001,9.13,5.15,7.910000000000001,10.88,780.952380952381,518.3312262958281,376.8382352941177,50,8,49,7,7,15,5.2,0.07,788.4615384615385
102,Curtis Samuel,CAR,WR,4700,Curtis Samuel (15355922),9.3,5.460000000000001,8.97,11.62,4.010000000000002,7.12,9.22,5.36,8.97,11.62,860.8058608058608,523.9687848383502,404.4750430292598,46,7,50,8,7,15,5.9,0.07,796.6101694915254
103,Dontrelle Inman,WAS,WR,3500,Dontrelle Inman (15356002),4.1,2.6,6.48,9.8,2.1,5.23,7.95,2.6,6.48,9.8,1346.1538461538462,540.1234567901233,357.1428571428571,56,8,51,8,8,16,3.7,0.02,945.9459459459459
104,Van Jefferson,LAR,WR,3000,Van Jefferson Jr. (15356144),4.1,2.0900000000000003,5.539999999999999,9.010000000000002,1.4900000000000002,4.49,7.21,1.9900000000000004,5.539999999999999,9.010000000000002,1435.4066985645932,541.5162454873647,332.96337402885683,58,8,52,8,8,16,8.4,0.03,357.1428571428571
105,Keelan Cole,JAC,WR,4300,Keelan Cole (15355942),15.7,4.5,7.94,10.6,3.4,6.54,8.8,4.4,7.94,10.6,955.5555555555555,541.5617128463476,405.6603773584905,49,8,53,8,8,16,17.8,0.07,241.57303370786516
106,Golden Tate,NYG,WR,4900,Golden Tate (15355904),0.0,6.4,9.03,10.670000000000002,4.8,7.229999999999999,8.670000000000002,6.3,9.03,10.670000000000002,765.625,542.6356589147287,459.2314901593251,45,7,54,8,7,15,9.7,0.02,505.1546391752578
107,Kendrick Bourne,SF,WR,4900,Kendrick Bourne (15355906),5.4,4.68,8.870000000000003,12.27,3.63,7.22,10.07,4.68,8.870000000000003,12.27,1047.008547008547,552.423900789177,399.34800325998367,47,7,55,8,7,15,10.7,0.18,457.9439252336449
108,Olabisi Johnson,MIN,WR,3900,Olabisi Johnson (15355966),8.6,4.33,6.98,10.1,3.38,5.5299999999999985,8.0,4.33,6.98,10.1,900.6928406466513,558.7392550143267,386.1386138613861,54,8,56,8,8,16,3.4,0.02,1147.0588235294117
109,Zach Pascal,IND,WR,3700,Zach Pascal (15355980),3.8,2.6,6.510000000000002,8.7,2.1,5.36,7.15,2.6,6.510000000000002,8.7,1423.0769230769229,568.3563748079878,425.2873563218391,55,8,57,8,8,16,10.9,0.01,339.44954128440367
110,Randall Cobb,HOU,WR,4400,Randall Cobb (15355936),4.3,5.200000000000001,7.5299999999999985,11.1,4.1000000000000005,5.98,8.8,5.1000000000000005,7.5299999999999985,11.1,846.153846153846,584.3293492695884,396.3963963963964,52,8,58,8,8,16,10.9,0.05,403.6697247706422
111,Chris Herndon,NYJ,TE,3400,Chris Herndon (15356226),8.7,9.13,11.91,17.6,6.6800000000000015,9.510000000000002,14.7,8.629999999999999,11.81,17.6,372.39868565169775,285.4743912678421,193.18181818181816,4,4,1,1,1,5,1.5,60.21,2266.6666666666665
112,Jonnu Smith,TEN,TE,4200,Jonnu Smith (15356204),13.6,8.219999999999999,10.97,16.2,6.72,9.12,13.7,8.219999999999999,10.97,16.2,510.9489051094892,382.8623518687329,259.2592592592593,8,4,2,2,2,6,24.4,2.12,172.13114754098362
113,Zach Ertz,PHI,TE,5600,Zach Ertz (15356184),10.8,10.94,13.760000000000002,19.94,8.59,11.16,16.54,10.84,13.760000000000002,19.94,511.88299817184645,406.9767441860465,280.84252758274823,3,3,3,3,3,6,9.2,0.3,608.6956521739131
114,Mark Andrews,BAL,TE,6300,Mark Andrews (15356182),22.8,13.55,15.37,19.18,11.35,12.97,16.18,13.45,15.37,19.18,464.9446494464945,409.8893949251789,328.46715328467155,2,2,4,3,2,5,3.9,3.2,1615.3846153846155
115,Travis Kelce,KC,TE,7000,Travis Kelce (15356178),17.0,12.7,16.92,22.55,10.250000000000002,13.92,18.12,12.6,16.92,21.62,551.1811023622047,413.7115839243497,310.42128603104214,1,1,5,3,1,4,24.0,0.95,291.6666666666667
116,Tyler Higbee,LAR,TE,4700,Tyler Higbee (15356194),7.0,7.25,11.09,15.04,5.55,8.79,12.090000000000002,7.25,11.09,15.04,648.2758620689656,423.8052299368801,312.5,7,4,6,3,3,7,28.4,0.67,165.49295774647888
117,Mike Gesicki,MIA,TE,4000,Mike Gesicki (15356208),6.0,6.380000000000001,9.38,12.670000000000002,4.63,7.28,10.02,6.28,9.28,12.670000000000002,626.9592476489028,426.4392324093817,315.7063930544593,12,5,7,3,3,8,30.0,0.22,133.33333333333334
118,Hunter Henry,LAC,TE,5100,Hunter Henry (15356190),12.3,8.28,11.44,13.500000000000002,6.23,9.24,11.000000000000002,8.18,11.44,13.500000000000002,615.9420289855072,445.80419580419573,377.7777777777777,5,4,8,4,4,8,14.3,0.73,356.64335664335664
119,Logan Thomas,WAS,TE,3600,Logan Thomas (15356218),13.7,3.92,7.99,12.8,2.92,6.340000000000002,10.3,3.92,7.99,12.8,918.3673469387757,450.56320400500624,281.25,14,6,9,4,4,10,6.6,12.51,545.4545454545455
120,Noah Fant,DEN,TE,4400,Noah Fant (15356200),19.1,6.700000000000001,9.52,12.01,5.0,7.670000000000001,10.010000000000002,6.6000000000000005,9.52,12.01,656.7164179104476,462.1848739495799,366.36136552872614,11,5,10,5,5,10,17.7,0.95,248.58757062146893
121,TJ Hockenson,DET,TE,5200,T.J. Hockenson (15356188),16.6,8.25,11.12,16.6,6.65,9.12,14.1,8.25,11.12,16.6,630.3030303030303,467.6258992805755,313.25301204819283,6,4,11,5,4,9,10.2,0.48,509.80392156862746
122,Tyler Eifert,JAC,TE,3000,Tyler Eifert (15356248),1.8,3.66,6.360000000000001,8.74,2.76,5.01,6.99,3.66,6.360000000000001,8.74,819.672131147541,471.6981132075471,343.24942791762015,18,7,12,5,5,12,12.6,0.03,238.0952380952381
123,Darren Fells,HOU,TE,3200,Darren Fells (15356232),3.9,3.78,6.69,14.7,2.98,5.49,12.7,3.78,6.69,14.7,846.5608465608466,478.3258594917788,217.687074829932,16,7,13,5,5,12,10.3,0.02,310.6796116504854
124,Hayden Hurst,ATL,TE,4600,Hayden Hurst (15356196),6.8,6.2799999999999985,9.59,13.9,4.7799999999999985,7.6400000000000015,11.4,6.2799999999999985,9.59,13.9,732.4840764331212,479.66631908237747,330.9352517985611,10,5,14,5,5,10,18.2,2.24,252.74725274725276
125,Rob Gronkowski,TB,TE,4100,Rob Gronkowski (15356206),3.1,5.62,8.4,11.670000000000002,4.37,6.8,9.470000000000002,5.62,8.4,11.670000000000002,729.5373665480428,488.09523809523813,351.32819194515844,13,6,15,5,5,11,0.0,1.07,1000.0
126,Irv Smith,MIN,TE,2900,Irv Smith Jr. (15356252),2.1,3.1,5.74,10.31,2.3,4.44,7.910000000000001,3.1,5.74,10.31,935.483870967742,505.2264808362369,281.28031037827355,22,7,16,6,6,13,1.3,0.21,2230.7692307692305
127,Jimmy Graham,CHI,TE,3800,Jimmy Graham (15356212),11.5,3.92,7.500000000000001,10.06,2.97,6.050000000000002,8.16,3.92,7.500000000000001,10.06,969.3877551020407,506.6666666666666,377.7335984095428,15,6,17,6,6,12,2.8,0.34,1357.1428571428573
128,Mo Alie-Cox,IND,TE,3000,Mo Alie-Cox (15356244),4.0,2.9000000000000004,5.84,8.399999999999999,2.1500000000000004,4.6400000000000015,6.85,2.9000000000000004,5.84,8.399999999999999,1034.4827586206898,513.6986301369864,357.1428571428572,20,7,18,6,6,13,19.1,1.94,157.0680628272251
129,Ian Thomas,CAR,TE,3200,Ian Thomas (15356236),3.6,4.2,6.2200000000000015,10.329999999999998,3.2,4.77,7.9300000000000015,4.2,6.2200000000000015,10.329999999999998,761.9047619047618,514.4694533762057,309.7773475314618,19,7,19,6,6,13,0.0,0.03,1000.0
130,Kyle Rudolph,MIN,TE,3500,Kyle Rudolph (15356222),4.8,4.27,6.590000000000002,9.39,3.27,5.29,7.59,4.27,6.590000000000002,9.39,819.6721311475412,531.1077389984825,372.7369542066027,17,7,20,7,7,14,0.0,0.11,1000.0
131,Evan Engram,NYG,TE,5300,Evan Engram (15356186),2.9,7.7,9.9,12.78,5.85,7.8,10.23,7.7,9.9,12.78,688.3116883116883,535.3535353535353,414.7104851330203,9,5,21,7,5,12,12.5,0.29,424.0
132,Dan Arnold,ARI,TE,3300,Dan Arnold (15356228),4.1,2.8,5.8,8.84,2.2,4.800000000000002,7.29,2.8,5.8,8.84,1178.5714285714287,568.9655172413792,373.30316742081453,21,7,22,8,7,15,4.6,0.53,717.3913043478261
133,Anthony Firkser,TEN,TE,2500,Anthony Firkser (15356346),2.5,3.28,4.23,6.2,2.73,3.43,5.1000000000000005,3.28,4.23,6.2,762.1951219512193,591.0165484633569,403.22580645161287,23,8,23,8,8,16,8.5,0.12,294.11764705882354
134,Jets,NYJ,DST,2000,Jets  (15356411),7.0,4.042857142857144,5.428571428571429,7.442857142857144,5.245857142857143,7.255571428571428,9.962857142857144,5.042857142857144,6.428571428571429,8.442857142857143,494.69964664310953,368.4210526315789,268.7140115163147,16,5,1,1,1,6,4.0,26.7,500.0
135,Dolphins,MIA,DST,2100,Dolphins  (15356409),4.0,4.585714285714286,5.242857142857143,7.171428571428572,4.505714285714286,6.2628571428571425,9.169428571428572,5.585714285714286,6.242857142857144,8.17142857142857,457.9439252336448,400.5449591280653,292.82868525896413,18,6,2,2,2,8,2.0,38.95,1050.0
136,Cardinals,ARI,DST,3000,Cardinals  (15356396),6.0,5.385714285714287,7.3428571428571425,9.142857142857142,7.508428571428571,10.400714285714287,12.492857142857142,7.1571428571428575,8.428571428571429,10.142857142857142,557.0291777188329,408.5603112840466,328.125,4,2,3,2,2,4,9.0,5.32,333.3333333333333
137,Jaguars,JAC,DST,2300,Jaguars  (15356405),6.0,4.185714285714286,5.457142857142858,7.314285714285713,4.395714285714286,6.357142857142858,9.117285714285714,5.185714285714286,6.457142857142857,8.314285714285713,549.4880546075085,421.4659685863874,314.453125,15,5,4,3,3,8,0.0,0.24,1000.0
138,Colts,IND,DST,2500,Colts  (15356403),4.0,4.185714285714285,5.9,7.971428571428571,4.956714285714285,7.544,10.401428571428571,5.185714285714285,6.9,8.971428571428572,597.2696245733789,423.72881355932196,313.6200716845878,10,4,5,3,3,7,15.0,1.64,166.66666666666666
139,Buccaneers,TB,DST,2900,Buccaneers  (15356397),0.0,4.742857142857143,6.828571428571429,8.2,6.214714285714287,8.871571428571428,11.22,6.0285714285714285,7.828571428571429,9.2,611.4457831325301,424.68619246861914,353.6585365853659,7,3,6,3,3,6,14.0,6.4,207.14285714285714
140,Chiefs,KC,DST,3400,Chiefs  (15356392),7.0,4.742857142857143,7.3428571428571425,9.528571428571428,6.5037142857142864,9.521714285714284,12.566571428571429,6.228571428571428,8.428571428571429,10.528571428571428,716.867469879518,463.03501945525284,356.8215892053973,5,2,7,4,2,6,5.0,0.8,680.0
141,Giants,NYG,DST,2400,Giants  (15356404),4.0,3.6857142857142855,5.1,6.714285714285714,5.203714285714286,7.356,9.351285714285714,4.685714285714285,6.1,7.714285714285714,651.1627906976745,470.5882352941177,357.4468085106382,20,6,8,4,4,10,9.0,2.14,266.6666666666667
142,Cowboys,DAL,DST,2700,Cowboys  (15356399),4.0,4.800000000000002,5.714285714285716,7.742857142857143,4.82,5.903285714285718,8.309857142857139,6.4,6.714285714285716,8.742857142857142,562.4999999999999,472.49999999999983,348.70848708487085,13,4,9,4,4,8,-3.0,0.28,1000.0
143,Lions,DET,DST,2100,Lions  (15356408),1.0,2.5142857142857147,4.414285714285716,5.742857142857144,3.4142857142857146,5.476285714285715,7.580285714285715,3.5142857142857147,5.414285714285716,7.314285714285715,835.2272727272726,475.72815533980565,365.6716417910447,22,7,10,4,4,11,-3.0,0.03,1000.0
144,Rams,LAR,DST,2800,Rams  (15356398),4.0,5.157142857142857,5.828571428571428,8.628571428571428,6.369285714285714,7.652571428571428,11.118571428571427,6.2714285714285705,6.828571428571428,9.628571428571428,542.9362880886428,480.3921568627452,324.5033112582782,12,4,11,4,4,8,7.0,5.74,400.0
145,Bills,BUF,DST,3900,Bills  (15356387),8.0,6.071428571428572,7.885714285714287,9.142857142857142,8.657857142857143,11.049428571428573,12.672857142857142,8.614285714285716,9.657142857142855,10.142857142857142,642.3529411764705,494.5652173913043,426.5625,2,1,12,5,1,6,2.0,1.19,1950.0
146,49ers,SF,DST,4000,49ers  (15356386),4.0,6.342857142857143,8.028571428571428,9.84285714285714,9.481714285714283,11.505142857142856,13.525714285714285,8.628571428571428,9.885714285714286,11.328571428571427,630.6306306306308,498.220640569395,406.3860667634254,1,1,13,5,1,6,5.0,1.29,800.0
147,Ravens,BAL,DST,3600,Ravens  (15356390),15.0,6.4,7.2142857142857135,8.799999999999997,8.093000000000002,9.022571428571428,11.499999999999998,8.2,8.242857142857144,9.8,562.5,499.0099009900991,409.0909090909091,6,2,14,5,2,7,15.0,0.48,240.0
148,Bears,CHI,DST,3700,Bears  (15356389),3.0,5.585714285714285,7.4,9.128571428571428,8.28042857142857,9.964,11.918571428571427,7.757142857142857,8.8,10.128571428571428,662.4040920716112,500.0,405.32081377151803,3,2,15,5,2,7,12.0,0.25,308.3333333333333
149,Eagles,PHI,DST,2600,Eagles  (15356400),3.0,4.371428571428572,5.171428571428573,7.642857142857142,5.1328571428571435,6.194428571428572,8.992857142857142,5.514285714285714,6.171428571428572,8.642857142857142,594.7712418300653,502.76243093922653,340.18691588785043,19,6,16,5,5,11,1.0,1.89,1000.0
150,Panthers,CAR,DST,2200,Panthers  (15356407),-1.0,2.6428571428571423,4.314285714285715,5.699999999999998,2.8558571428571438,5.520428571428573,8.230999999999998,3.6428571428571423,5.371428571428572,7.499999999999999,832.4324324324325,509.933774834437,385.9649122807018,23,7,17,5,5,12,3.0,0.26,733.3333333333334
151,Broncos,DEN,DST,2500,Broncos  (15356402),4.0,4.1571428571428575,4.9,7.357142857142858,4.178142857142858,6.376,10.407142857142855,5.157142857142858,5.9,8.357142857142856,601.3745704467352,510.20408163265296,339.8058252427185,21,6,18,5,5,11,5.0,0.48,500.0
152,Chargers,LAC,DST,2000,Chargers  (15356410),11.0,3.2714285714285714,3.885714285714285,3.942857142857144,2.8948571428571426,4.218714285714286,5.894285714285716,4.614285714285714,4.885714285714285,6.114285714285716,611.3537117903932,514.7058823529412,507.2463768115941,25,8,19,6,6,14,3.0,0.72,666.6666666666666
153,Titans,TEN,DST,3500,Titans  (15356391),3.0,4.542857142857144,6.685714285714287,8.77142857142857,6.603714285714287,9.116428571428571,11.962857142857144,6.628571428571429,8.257142857142858,10.114285714285714,770.4402515723269,523.5042735042733,399.0228013029316,9,3,20,6,3,9,5.0,1.86,700.0
154,Team,WAS,DST,3100,WAS Football Team  (15356395),15.0,3.957142857142857,5.871428571428571,8.728571428571428,4.578142857142857,7.284428571428572,11.218571428571426,4.957142857142856,6.871428571428571,9.728571428571428,783.3935018050541,527.9805352798054,355.15548281505727,11,4,21,6,4,10,4.0,0.39,775.0
155,Texans,HOU,DST,2200,Texans  (15356406),0.0,2.4285714285714284,4.1,5.157142857142858,1.8285714285714283,4.196000000000001,6.214714285714287,3.4285714285714284,5.1,6.785714285714287,905.8823529411766,536.5853658536586,426.5927977839334,24,8,22,7,7,15,4.0,0.05,550.0
156,Steelers,PIT,DST,3800,Steelers  (15356388),8.0,3.9142857142857146,6.742857142857144,9.742857142857142,6.596571428571429,9.933714285714286,13.375714285714285,6.3428571428571425,8.62857142857143,11.428571428571427,970.8029197080292,563.5593220338982,390.0293255131965,8,3,23,8,3,11,13.0,1.72,292.3076923076923
157,Packers,GB,DST,3300,Packers  (15356393),5.0,4.557142857142857,5.7,7.6571428571428575,5.292285714285715,6.618000000000002,8.857142857142858,5.671428571428571,6.700000000000001,8.657142857142857,724.1379310344827,578.9473684210526,430.97014925373134,14,4,24,8,4,12,12.0,0.37,275.0
158,Vikings,MIN,DST,3200,Vikings  (15356394),-4.0,3.8428571428571434,5.428571428571429,7.571428571428571,4.606714285714285,6.937571428571429,10.301428571428572,5.128571428571429,6.428571428571429,8.571428571428571,832.71375464684,589.4736842105262,422.6415094339623,17,5,25,8,5,13,4.0,0.17,800.0
