,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Cardinals,3.1,2.3,2.6,0.9,0.8,0.9,1.0,0.4,0.6,1.3,0.7,1.1,0.2,0.1,0.1,0.0,0.0,0.0,27.3,22.7,25.2,356.2,394.0,370.8,7.3,5.9,6.5,6,DST
11,Jets,3.3,2.1,2.5,1.3,0.7,0.9,0.8,0.4,0.6,0.9,0.6,0.8,0.2,0.0,0.1,0.0,0.0,0.0,28.4,22.5,26.3,348.0,370.1,358.1,7.4,5.9,6.4,6,DST
12,Panthers,3.2,1.9,2.3,1.1,0.8,0.9,0.7,0.5,0.6,1.0,0.8,0.9,0.2,0.1,0.2,0.1,0.0,0.0,24.4,21.7,22.5,318.0,351.3,335.2,7.1,5.5,6.2,6,DST
13,Lions,3.0,2.3,2.5,0.9,0.7,0.8,0.8,0.5,0.6,1.1,0.7,0.9,0.2,0.0,0.2,0.0,0.0,0.0,25.0,21.8,22.7,359.0,372.8,365.5,6.9,6.0,6.2,6,DST
14,Packers,3.2,2.0,2.4,1.3,0.5,0.8,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.0,0.1,0.1,0.0,0.0,28.2,21.6,25.4,354.9,389.0,372.1,7.1,5.1,6.2,6,DST
15,Vikings,3.0,2.1,2.6,1.0,0.7,0.8,0.7,0.4,0.5,1.0,0.5,0.8,0.2,0.0,0.1,0.0,0.0,0.0,24.8,19.5,23.2,365.2,413.7,382.6,6.8,6.1,6.2,6,DST
16,Browns,2.9,1.7,2.1,0.9,0.7,0.8,1.1,0.5,0.7,1.4,0.9,1.1,0.2,0.1,0.1,0.1,0.0,0.1,30.9,23.3,26.5,364.0,395.2,379.3,6.5,5.4,6.1,6,DST
17,Bears,3.1,2.0,2.4,0.9,0.8,0.8,0.7,0.4,0.6,1.0,0.7,0.9,0.2,0.0,0.1,0.1,0.0,0.0,23.3,18.9,21.4,346.2,354.3,349.2,6.7,5.9,6.1,6,DST
18,Cowboys,3.0,2.2,2.6,0.9,0.4,0.8,0.7,0.4,0.5,1.0,0.7,0.8,0.2,0.0,0.1,0.0,0.0,0.0,29.0,19.3,25.1,367.5,382.2,372.9,6.9,5.2,5.9,6,DST
19,49ers,3.3,1.8,2.1,0.8,0.7,0.8,1.0,0.5,0.6,1.3,0.7,1.0,0.2,0.1,0.1,0.0,0.0,0.0,26.8,20.3,23.1,356.2,383.0,366.3,6.6,5.1,5.8,6,DST
20,Jaguars,3.0,2.2,2.6,0.8,0.6,0.7,0.6,0.3,0.5,0.7,0.6,0.6,0.2,0.1,0.1,0.0,0.0,0.0,28.7,22.2,25.6,361.7,382.0,372.9,6.2,5.5,5.7,6,DST
21,Texans,3.0,2.3,2.5,0.8,0.5,0.7,0.7,0.4,0.6,0.9,0.6,0.8,0.2,0.0,0.1,0.0,0.0,0.0,28.9,22.3,26.0,352.0,383.8,364.9,6.5,5.1,5.7,6,DST
22,Broncos,3.2,1.5,2.3,0.9,0.7,0.8,0.6,0.4,0.5,0.8,0.6,0.7,0.2,0.1,0.1,0.0,0.0,0.0,26.0,21.6,24.2,339.7,357.0,350.9,6.3,4.7,5.7,6,DST
23,Eagles,2.9,2.2,2.6,0.8,0.6,0.7,0.7,0.4,0.5,0.9,0.6,0.8,0.2,0.1,0.1,0.0,0.0,0.0,30.1,22.2,26.9,357.8,373.0,367.8,6.4,4.5,5.7,6,DST
24,Falcons,2.9,1.6,2.2,1.0,0.6,0.8,0.8,0.3,0.5,1.0,0.6,0.8,0.2,0.1,0.1,0.0,0.0,0.0,30.1,23.3,27.0,340.0,379.0,362.9,6.5,4.4,5.7,6,DST
25,Buccaneers,2.8,2.2,2.5,0.8,0.3,0.6,0.8,0.4,0.6,1.1,0.8,1.0,0.2,0.1,0.1,0.1,0.0,0.0,28.3,21.6,26.0,330.0,357.9,346.1,6.6,3.9,5.6,6,DST
26,Bills,2.9,1.4,2.1,0.8,0.4,0.7,0.8,0.4,0.6,1.1,0.8,1.0,0.2,0.0,0.1,0.0,0.0,0.0,31.3,20.1,26.4,354.0,388.4,376.0,5.8,3.5,5.2,6,DST
27,Bengals,2.7,1.2,2.0,0.9,0.8,0.8,0.6,0.2,0.4,0.7,0.4,0.5,0.2,0.0,0.1,0.1,0.0,0.1,29.6,19.8,24.4,347.5,373.8,361.5,6.0,4.0,5.2,6,DST
