,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
30,Gerald Everett,LAR,2.6,1.2,2.0,31.1,14.4,21.6,0.2,0.0,0.1,0.0,0.1,0.0,3.7,1.7,2.7,6,TE
31,Tyler Kroft,BUF,2.5,0.6,1.8,23.8,5.9,17.3,0.3,0.0,0.1,0.0,0.0,0.0,4.0,1.2,2.6,6,TE
32,Jake Butt,DEN,2.3,1.1,1.8,26.0,9.8,18.5,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.6,2.5,6,TE
33,James O'Shaughnessy,JAC,2.6,1.0,1.7,25.1,10.4,17.6,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.6,2.3,6,TE
34,Vance McDonald,PIT,2.3,1.3,1.7,22.1,12.7,17.2,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.9,2.3,6,TE
35,Ryan Izzo,NE,1.6,1.4,1.5,18.4,15.9,17.2,0.1,0.1,0.1,0.0,0.0,0.0,2.4,2.3,2.3,6,TE
36,Jesse James,DET,2.0,1.1,1.4,25.5,11.8,16.0,0.2,0.0,0.1,0.0,0.0,0.0,3.8,1.7,2.3,6,TE
37,Ryan Griffin,NYJ,2.2,1.1,1.6,20.9,11.5,15.6,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.7,2.1,6,TE
38,David Njoku,CLE,2.0,0.8,1.3,21.6,9.4,15.1,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.5,2.0,6,TE
39,Nick Vannett,DEN,2.0,1.2,1.6,21.0,10.8,15.4,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.5,1.9,6,TE
40,Harrison Bryant,CLE,1.8,1.0,1.3,19.9,10.4,14.0,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.5,1.9,6,TE
41,Richard Rodgers,PHI,1.9,0.7,1.4,20.7,6.8,15.1,0.2,0.0,0.1,0.0,0.0,0.0,2.9,0.7,1.9,6,TE
42,Nick Boyle,BAL,2.9,1.0,1.5,25.2,8.7,13.5,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.1,1.8,6,TE
43,Demetrius Harris,CHI,1.7,0.9,1.3,13.8,8.8,11.9,0.2,0.0,0.1,0.0,0.0,0.0,2.4,1.6,1.8,6,TE
44,Kaden Smith,NYG,1.9,0.7,1.3,15.3,5.8,12.0,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.2,1.7,6,TE
45,Adam Shaheen,MIA,1.6,0.6,1.0,14.1,7.3,9.7,0.3,0.0,0.1,0.0,0.1,0.0,2.6,1.0,1.6,6,TE
46,Maxx Williams,ARI,0.9,0.9,0.9,9.3,9.3,9.3,0.1,0.1,0.1,0.0,0.0,0.0,1.5,1.5,1.5,6,TE
47,Lee Smith,BUF,1.8,0.6,1.2,12.9,5.5,9.2,0.2,0.0,0.1,0.0,0.0,0.0,1.8,1.8,1.5,6,TE
48,Marcedes Lewis,GB,1.6,0.3,0.9,16.6,3.0,8.9,0.3,0.0,0.1,0.0,0.0,0.0,3.5,0.5,1.5,6,TE
49,Hunter Bryant,DET,0.7,0.7,0.7,8.2,8.2,8.2,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,6,TE
50,Pharaoh Brown,HOU,1.4,0.6,1.1,15.0,5.9,11.5,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.6,1.4,6,TE
51,Jace Sternberger,GB,1.8,0.3,1.0,19.5,3.7,10.9,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0.6,1.4,6,TE
52,Brycen Hopkins,LAR,0.7,0.7,0.7,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,6,TE
53,Darrell Daniels,ARI,1.8,0.5,1.0,19.6,5.1,10.4,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.8,1.4,6,TE
54,Kahale Warring,HOU,0.7,0.7,0.7,7.6,7.6,7.6,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,6,TE
55,Jeremy Sprinkle,WAS,1.4,0.6,1.0,14.1,6.0,9.4,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.2,1.4,6,TE
56,Zach Gentry,PIT,0.8,0.8,0.8,7.2,7.2,7.2,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,6,TE
57,Farrod Green,IND,0.6,0.6,0.6,7.0,7.0,7.0,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,6,TE
58,Evan Baylis,ARI,0.7,0.7,0.7,6.9,6.9,6.9,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,6,TE
59,Antony Auclair,TB,0.7,0.7,0.7,6.6,6.6,6.6,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,6,TE
60,Cole Kmet,CHI,1.2,0.7,0.9,13.0,6.6,9.3,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.2,1.2,6,TE
61,Blake Bell,DAL,1.3,0.6,0.9,14.2,5.7,9.9,0.1,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.2,6,TE
62,Reggie Gilliam,BUF,0.8,0.8,0.8,7.4,7.4,7.4,0.1,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,6,TE
63,Albert Okwuegbunam,DEN,1.3,0.6,1.0,14.4,5.9,10.8,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.6,1.2,6,TE
64,Levine Toilolo,NYG,1.6,0.1,0.7,20.2,0.5,9.1,0.1,0.0,0.0,0.0,0.0,0.0,2.6,0.1,1.1,6,TE
65,Jaeden Graham,ATL,0.8,0.6,0.7,10.3,6.0,7.9,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.9,1.1,6,TE
66,Noah Togiai,IND,0.7,0.6,0.6,7.3,7.0,7.1,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.0,6,TE
67,MyCole Pruitt,TEN,1.0,0.6,0.8,10.2,5.9,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,6,TE
68,Luke Stocker,ATL,1.5,0.3,0.8,11.9,2.2,7.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.9,6,TE
69,Chris Manhertz,CAR,1.3,0.1,0.7,13.8,0.5,7.3,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.9,6,TE
70,Jordan Thomas,ARI,0.8,0.1,0.5,7.3,0.5,4.5,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.1,0.9,6,TE
71,Trevon Wesco,NYJ,1.1,0.5,0.7,12.4,4.6,7.4,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.9,6,TE
72,Andrew Beck,DEN,0.6,0.4,0.5,6.6,4.4,5.5,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.8,6,TE
73,Devin Asiasi,NE,1.2,0.1,0.6,13.2,0.5,6.5,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.8,6,TE
74,Tyler Conklin,MIN,0.9,0.1,0.5,10.0,0.5,6.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.8,6,TE
75,Ricky Seals-Jones,KC,0.7,0.1,0.4,8.8,0.6,4.7,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.1,0.8,6,TE
76,Cethan Carter,CIN,1.2,0.3,0.7,12.7,2.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,6,TE
77,Tanner Hudson,TB,1.4,0.1,0.7,15.7,0.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,6,TE
78,Temarrick Hemingway,WAS,0.9,0.6,0.7,9.4,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,6,TE
79,Ross Dwelley,SF,1.7,0.1,0.8,12.6,1.2,6.7,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,6,TE
80,Jason Croom,PHI,0.7,0.7,0.7,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,6,TE
81,Jakob Johnson,NE,0.2,0.2,0.2,0.8,0.8,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.7,0.7,6,TE
82,Mason Schreck,CIN,0.6,0.6,0.6,6.7,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6,TE
83,JP Holtz,CHI,0.7,0.5,0.6,7.2,6.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,6,TE
84,Geoff Swaim,TEN,0.9,0.1,0.5,10.8,0.6,5.4,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.7,6,TE
85,Charlie Woerner,SF,0.7,0.6,0.6,7.2,5.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,6,TE
86,Durham Smythe,MIA,0.9,0.3,0.6,8.1,2.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,6,TE
87,Daniel Helm,SF,0.6,0.6,0.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,6,TE
88,Nick Keizer,KC,0.7,0.1,0.4,7.5,0.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,6,TE
89,Johnny Mundt,LAR,0.6,0.1,0.3,6.3,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,6,TE
90,Sean McKeon,DAL,0.4,0.4,0.4,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6,TE
91,Deon Yelder,KC,0.6,0.1,0.3,7.1,0.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.4,6,TE
92,Stephen Carlson,CLE,0.3,0.1,0.2,3.5,0.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,6,TE
