,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
110,Deonte Harris,NO,31.4,22.4,26.6,376.2,255.0,300.8,2.3,1.0,1.6,11.0,2.3,7.3,78.0,12.0,47.9,0.2,0.0,0.1,0.2,0.2,0.2,51.1,39.3,44.7,dynasty_draft,2021,WR
111,Donovan Peoples-Jones,CLE,30.0,14.4,23.7,391.1,189.3,311.8,3.0,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,53.5,26.0,44.1,dynasty_draft,2021,WR
112,Adam Humphries,WAS,40.0,25.2,30.3,419.0,286.0,331.0,2.0,1.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,53.9,35.8,42.4,dynasty_draft,2021,WR
113,Byron Pringle,KC,29.1,16.8,22.6,364.4,207.1,290.1,2.6,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,51.7,29.3,40.8,dynasty_draft,2021,WR
114,Damiere Byrd,CHI,57.0,3.6,26.7,648.0,44.9,304.7,3.0,0.3,1.5,1.0,0.0,0.3,8.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,0.6,83.6,6.1,38.8,dynasty_draft,2021,WR
115,Scotty Miller,TB,24.0,11.9,17.0,365.0,149.3,244.6,3.0,1.0,1.8,2.1,0.0,1.4,12.0,0.0,7.7,0.2,0.0,0.1,0.1,0.1,0.1,54.5,22.7,36.5,dynasty_draft,2021,WR
116,Auden Tate,CIN,24.0,20.0,21.4,306.1,251.1,270.4,1.8,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,40.8,31.4,35.8,dynasty_draft,2021,WR
117,Isaiah McKenzie,BUF,23.0,12.2,18.9,266.0,123.2,200.6,3.0,1.0,1.9,12.7,0.0,5.7,62.6,0.0,28.5,0.5,0.0,0.2,0.1,0.1,0.1,44.6,21.0,35.6,dynasty_draft,2021,WR
118,Isaiah Coulter,CHI,36.0,0.7,18.3,542.0,9.2,275.6,3.0,0.0,1.5,2.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,73.0,1.2,35.0,dynasty_draft,2021,WR
119,Phillip Dorsett,JAC,21.8,19.6,20.7,278.0,231.1,254.5,1.6,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,37.2,31.5,34.4,dynasty_draft,2021,WR
120,Tutu Atwell,LAR,23.4,15.0,19.2,313.2,185.0,249.1,1.5,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,39.7,24.5,32.0,dynasty_draft,2021,WR
121,Quintez Cephus,DET,22.3,16.0,18.9,270.6,215.0,247.9,1.4,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,35.2,27.5,31.7,dynasty_draft,2021,WR
122,Amari Rodgers,GB,19.2,16.0,18.0,234.0,211.1,221.4,1.7,1.0,1.3,6.1,0.0,2.0,37.0,0.0,12.3,0.2,0.0,0.1,0.1,0.1,0.1,33.9,27.9,31.5,dynasty_draft,2021,WR
123,Dez Fitzpatrick,TEN,21.0,13.0,17.0,275.0,167.4,221.2,1.3,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,33.5,24.5,28.9,dynasty_draft,2021,WR
124,Quez Watkins,PHI,35.0,0.7,18.7,382.0,9.2,218.4,2.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,50.2,1.2,28.5,dynasty_draft,2021,WR
125,Travis Fulgham,PHI,28.3,6.3,15.9,379.0,87.2,207.1,2.1,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,11.8,27.9,dynasty_draft,2021,WR
126,Devin Duvernay,BAL,30.0,10.5,17.0,319.0,122.2,188.0,2.0,0.8,1.2,5.0,0.0,1.7,35.0,0.0,11.7,0.0,0.0,0.0,0.1,0.1,0.1,47.4,17.0,27.3,dynasty_draft,2021,WR
127,Marquise Goodwin,CHI,21.0,10.6,15.0,217.8,160.8,197.9,1.3,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,29.1,20.9,25.8,dynasty_draft,2021,WR
128,N'Keal Harry,NE,18.4,6.5,14.3,245.0,72.3,174.9,2.0,0.5,1.3,2.3,0.0,0.9,13.9,0.0,5.6,0.1,0.0,0.0,0.1,0.1,0.1,36.5,11.8,25.7,dynasty_draft,2021,WR
129,Freddie Swain,SEA,19.0,10.5,14.0,249.0,131.3,175.8,2.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,36.9,19.2,25.7,dynasty_draft,2021,WR
130,Collin Johnson,JAC,24.0,10.9,16.7,255.0,145.6,196.8,1.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,31.5,19.2,25.4,dynasty_draft,2021,WR
131,David Moore,CAR,23.0,1.3,11.7,322.0,16.0,160.7,2.0,0.2,1.0,3.7,0.0,1.2,23.1,0.0,7.7,0.1,0.0,0.0,0.1,0.1,0.1,44.2,2.3,22.7,dynasty_draft,2021,WR
132,Willie Snead,LV,17.3,11.6,14.4,204.7,130.6,167.6,1.1,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,27.0,16.8,21.9,dynasty_draft,2021,WR
133,Ty Montgomery,NO,12.1,12.1,12.1,127.1,127.1,127.1,0.8,0.8,0.8,8.5,8.5,8.5,39.0,39.0,39.0,0.1,0.1,0.1,0.1,0.1,0.1,21.8,21.8,21.8,dynasty_draft,2021,WR
134,Dede Westbrook,MIN,14.0,10.0,12.0,143.9,111.6,127.8,1.1,0.9,1.0,1.4,0.0,0.7,7.3,0.0,3.6,0.0,0.0,0.0,0.1,0.1,0.1,21.9,16.3,19.1,dynasty_draft,2021,WR
135,Kalif Raymond,DET,22.7,4.1,11.2,327.3,50.7,155.7,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,39.9,6.4,18.3,dynasty_draft,2021,WR
136,Andy Isabella,ARI,11.0,11.0,11.0,136.6,136.6,136.6,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.9,dynasty_draft,2021,WR
137,Albert Wilson,MIA,13.4,6.8,10.1,151.2,65.3,108.3,0.8,0.5,0.6,8.2,1.2,4.7,46.5,6.1,26.3,0.3,0.0,0.1,0.1,0.1,0.1,27.8,10.3,17.6,dynasty_draft,2021,WR
138,Greg Ward,PHI,26.0,4.4,13.7,249.0,48.5,136.7,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,30.9,6.7,17.5,dynasty_draft,2021,WR
139,Christian Blake,ATL,15.3,8.7,12.4,181.4,97.2,145.2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,23.8,12.9,17.4,dynasty_draft,2021,WR
140,Ray-Ray McCloud,PIT,13.7,8.9,11.3,142.8,83.4,113.1,0.8,0.6,0.7,4.0,2.1,3.0,27.7,10.7,19.2,0.1,0.0,0.1,0.2,0.2,0.2,22.0,12.7,17.3,dynasty_draft,2021,WR
141,Sage Surratt,DET,11.0,11.0,11.0,136.5,136.5,136.5,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,17.2,17.2,17.2,dynasty_draft,2021,WR
142,Miles Boykin,BAL,17.0,3.6,9.1,235.0,45.3,123.4,1.0,0.3,0.7,2.4,0.0,0.8,14.7,0.0,4.9,0.1,0.0,0.0,0.1,0.1,0.1,29.5,6.6,17.1,dynasty_draft,2021,WR
143,Cedrick Wilson,DAL,16.0,0.9,9.7,215.0,9.9,126.8,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,27.5,1.3,16.6,dynasty_draft,2021,WR
144,Chris Moore,HOU,10.5,10.5,10.5,120.8,120.8,120.8,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,16.1,16.3,dynasty_draft,2021,WR
145,Tyler Johnson,TB,10.0,5.9,8.0,136.0,75.0,102.3,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,10.9,14.7,dynasty_draft,2021,WR
146,Jeff Smith,NYJ,9.6,9.6,9.6,107.1,107.1,107.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.2,14.4,dynasty_draft,2021,WR
147,Chad Beebe,MIN,15.2,1.8,8.5,185.3,22.5,103.9,1.2,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,25.7,3.1,14.4,dynasty_draft,2021,WR
148,Noah Brown,DAL,16.4,0.9,8.6,202.3,9.8,106.0,1.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,27.8,1.3,14.3,dynasty_draft,2021,WR
149,Jalen Hurd,SF,6.0,5.1,5.6,78.4,63.1,70.7,0.5,0.4,0.4,9.5,0.0,4.7,57.8,0.0,28.9,0.4,0.0,0.2,0.1,0.1,0.1,18.5,8.6,13.5,dynasty_draft,2021,WR
150,Cameron Batson,TEN,7.6,6.8,7.2,81.5,78.4,80.0,0.6,0.6,0.6,5.0,0.0,2.5,29.8,0.0,14.9,0.2,0.0,0.1,0.1,0.1,0.1,15.8,11.0,13.5,dynasty_draft,2021,WR
151,Jamal Agnew,JAC,8.0,3.8,5.9,85.3,44.7,65.0,0.5,0.2,0.4,8.3,4.1,6.2,42.8,24.9,33.9,0.3,0.1,0.2,0.0,0.0,0.0,16.7,8.8,13.2,dynasty_draft,2021,WR
152,Andre Roberts,HOU,15.0,0.7,7.8,195.0,7.9,101.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,1.0,13.1,dynasty_draft,2021,WR
153,Cam Sims,WAS,17.0,1.9,7.6,226.0,26.7,102.8,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,3.4,13.1,dynasty_draft,2021,WR
154,Ihmir Smith-Marsette,MIN,11.0,3.1,7.1,145.0,40.5,92.7,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,5.6,13.0,dynasty_draft,2021,WR
155,Dazz Newsome,CHI,7.8,7.8,7.8,100.1,100.1,100.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,12.8,12.8,12.9,dynasty_draft,2021,WR
156,KeeSean Johnson,ARI,8.0,7.3,7.7,95.0,85.4,88.8,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,11.3,12.8,dynasty_draft,2021,WR
157,Mike Thomas,CIN,13.0,1.9,7.5,165.0,22.7,93.7,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,22.5,3.0,12.7,dynasty_draft,2021,WR
158,Anthony Schwartz,CLE,7.1,7.1,7.1,86.7,86.7,86.7,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,dynasty_draft,2021,WR
159,Frank Darby,ATL,7.2,7.2,7.2,90.6,90.6,90.6,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7,dynasty_draft,2021,WR
