,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
29,Demetrius Harris,CHI,1.3,0.9,1.0,21.9,10.0,12.8,0.3,0.0,0.1,0.0,0.0,0.0,3.8,1.0,2.0,8,TE
30,Josh Hill,NO,1.5,0.8,1.1,18.3,8.0,12.4,0.1,0.1,0.1,0.0,0.0,0.0,2.4,1.2,1.8,8,TE
31,Luke Willson,SEA,1.5,1.0,1.2,15.0,9.3,11.0,0.2,0.0,0.1,0.0,0.0,0.0,2.4,1.0,1.7,8,TE
32,Darren Fells,HOU,1.1,0.8,1.0,15.2,8.7,12.1,0.1,0.1,0.1,0.0,0.1,0.0,2.0,1.5,1.7,8,TE
33,Nick Boyle,BAL,2.0,0.9,1.5,20.0,8.7,13.6,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6,8,TE
34,Jordan Leggett,DEN,1.4,0.6,1.1,15.5,7.1,11.7,0.1,0.1,0.1,0.0,0.1,0.0,2.2,1.3,1.6,8,TE
35,Matt LaCosse,NE,1.7,0.2,1.0,19.1,2.4,10.8,0.1,0.0,0.1,0.0,0.0,0.0,2.5,0.5,1.6,8,TE
36,Seth DeValve,ARI,1.1,0.5,0.8,13.8,6.0,9.5,0.1,0.0,0.1,0.0,0.0,0.0,2.1,0.6,1.3,8,TE
37,Eric Tomlinson,BAL,1.4,0.3,0.9,17.0,2.9,9.7,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.3,1.2,8,TE
38,Maxx Williams,ARI,2.0,0.0,1.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8,TE
39,Jacob Hollister,SEA,0.6,0.6,0.6,7.2,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,8,TE
40,Ian Thomas,CAR,1.2,0.4,0.8,10.1,4.3,7.2,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.9,8,TE
41,Derek Carrier,LV,1.0,0.5,0.7,9.4,5.0,6.5,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.8,8,TE
42,Logan Thomas,WAS,1.0,0.3,0.7,10.2,3.0,7.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.8,8,TE
43,Levine Toilolo,NYG,1.3,0.1,0.5,9.8,1.0,3.8,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.5,8,TE
44,Adam Shaheen,MIA,0.3,0.3,0.3,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,8,TE
45,Mo Alie-Cox,IND,0.4,0.3,0.3,4.7,2.8,3.8,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.5,8,TE
46,Antony Auclair,TB,0.5,0.3,0.4,5.4,2.7,3.6,0.1,0.0,0.0,0.0,0.1,0.1,1.1,0.3,0.5,8,TE
47,Darrell Daniels,ARI,0.5,0.0,0.2,4.2,0.3,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,8,TE
48,Tyrone Swoopes,WAS,0.3,0.2,0.2,3.7,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,8,TE
49,Marcedes Lewis,GB,0.4,0.0,0.2,4.6,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.4,8,TE
50,Jerell Adams,DET,0.4,0.0,0.2,5.1,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,8,TE
51,Xavier Grimble,BAL,0.3,0.1,0.2,3.5,1.5,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,8,TE
52,Durham Smythe,MIA,0.7,0.2,0.3,7.0,1.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,8,TE
53,Dan Arnold,ARI,0.3,0.2,0.2,3.1,2.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,8,TE
54,Lee Smith,BUF,0.5,0.0,0.3,5.2,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,8,TE
55,Tyler Conklin,MIN,0.3,0.3,0.3,2.9,2.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,8,TE
56,Daniel Brown,NYJ,0.3,0.0,0.2,3.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,8,TE
57,Josh Perkins,PHI,0.2,0.2,0.2,2.7,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,8,TE
58,Jeremy Sprinkle,WAS,0.2,0.2,0.2,2.3,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,8,TE
59,Khari Lee,DET,0.2,0.2,0.2,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,8,TE
60,Chris Manhertz,CAR,0.2,0.2,0.2,2.0,1.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,8,TE
61,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
62,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
63,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
64,Ross Dwelley,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
65,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
66,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
67,Cole Wick,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
68,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
69,Jordan Franks,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,TE
