,Player,Position,Salary,DK_Points,DK_Value
73,Antonio Brown,WR,8500,22.03,385.8374943259192
74,Amari Cooper,WR,7500,19.429999999999996,386.0010293360783
75,Adam Humphries,WR,5100,13.19,386.6565579984837
76,Kenny Golladay,WR,5400,13.83,390.45553145336225
77,JuJu Smith-Schuster,WR,8000,20.38,392.54170755642787
78,Corey Davis,WR,5600,14.129999999999999,396.3198867657467
79,Dante Pettis,WR,4400,10.879999999999999,404.4117647058824
80,Chris Godwin,WR,4900,12.080000000000002,405.62913907284764
81,Randall Cobb,WR,4400,10.439999999999998,421.4559386973181
82,Allen Robinson,WR,5500,13.030000000000001,422.1028396009209
83,Michael Gallup,WR,3600,8.45,426.0355029585799
84,Robert Foster,WR,4300,10.09,426.16451932606543
85,Donte Moncrief,WR,3700,8.660000000000002,427.25173210161654
86,Julian Edelman,WR,7200,16.840000000000003,427.5534441805225
87,Stefon Diggs,WR,7600,17.64,430.8390022675737
88,Jordy Nelson,WR,4200,9.670000000000002,434.33298862461214
89,Mohamed Sanu,WR,4600,10.59,434.3720491029273
90,Calvin Ridley,WR,5000,11.51,434.4048653344918
91,Danny Amendola,WR,3700,8.32,444.71153846153845
92,Taylor Gabriel,WR,4200,9.37,448.239060832444
93,Cody Latimer,WR,3000,6.68,449.10179640718565
94,Zay Jones,WR,4200,9.190000000000001,457.01849836779104
95,Jamison Crowder,WR,3700,8.04,460.1990049751244
96,T.Y. Hilton,WR,6800,14.440000000000001,470.91412742382266
97,Tyler Lockett,WR,6200,13.09,473.64400305576777
98,Josh Gordon,WR,6400,13.46,475.482912332838
99,John Ross,WR,4000,8.25,484.8484848484849
100,Seth Roberts,WR,3700,7.33,504.77489768076396
101,Josh Doctson,WR,4100,8.05,509.31677018633536
102,Taywan Taylor,WR,3800,7.42,512.1293800539083
103,Willie Snead,WR,3900,7.55,516.5562913907285
104,Michael Crabtree,WR,4300,8.2,524.3902439024391
105,Marquise Goodwin,WR,4500,8.510000000000002,528.7896592244417
106,Marcell Ateman,WR,3600,6.75,533.3333333333334
107,Maurice Harris,WR,3000,5.57,538.5996409335727
108,David Moore,WR,4300,7.94,541.5617128463476
109,Doug Baldwin,WR,5300,9.75,543.5897435897435
110,Tajae Sharpe,WR,3300,5.91,558.3756345177665
111,Laquon Treadwell,WR,3100,5.49,564.663023679417
112,Cole Beasley,WR,3700,6.460000000000001,572.7554179566563
113,Dontrelle Inman,WR,3800,6.39,594.6791862284821
114,John Brown,WR,4400,7.3500000000000005,598.6394557823129
115,Keelan Cole,WR,3200,5.32,601.5037593984962
116,Russell Shepard,WR,3300,5.289999999999999,623.8185255198489
117,TJ Jones,WR,3300,5.279999999999999,625.0000000000001
118,Zach Pascal,WR,3200,5.039999999999999,634.920634920635
119,Anthony Miller,WR,4300,6.710000000000001,640.8345752608047
120,Trent Sherfield,WR,3400,5.210000000000001,652.5911708253358
121,Ryan Switzer,WR,3400,5.02,677.2908366533865
122,Marquez Valdes-Scantling,WR,3900,5.6899999999999995,685.4130052724078
123,Kendrick Bourne,WR,3500,5.039999999999999,694.4444444444446
124,Isaiah McKenzie,WR,3900,5.5,709.0909090909091
125,Kyle Rudolph,TE,3500,9.649999999999999,362.69430051813475
126,Eric Ebron,TE,5900,15.53,379.90985189954927
127,Jared Cook,TE,5600,14.1,397.16312056737587
128,Rob Gronkowski,TE,5800,14.459999999999999,401.106500691563
129,Vernon Davis,TE,3200,7.960000000000001,402.01005025125625
130,George Kittle,TE,6300,15.64,402.81329923273654
131,Ricky Seals-Jones,TE,2600,6.119999999999999,424.8366013071896
132,Anthony Firkser,TE,2900,6.82,425.2199413489736
133,Austin Hooper,TE,4200,9.64,435.6846473029045
134,Jimmy Graham,TE,3800,8.7,436.7816091954023
135,Evan Engram,TE,4100,9.32,439.91416309012874
136,Cameron Brate,TE,4000,9.09,440.04400440044003
137,Vance McDonald,TE,3900,8.36,466.50717703349284
138,C.J. Uzomah,TE,3600,7.69,468.14044213263975
139,Nick Vannett,TE,2600,5.47,475.3199268738574
140,Trey Burton,TE,3700,7.510000000000001,492.6764314247669
141,James O'Shaughnessy,TE,2500,5.0600000000000005,494.07114624505925
142,Blake Jarwin,TE,2700,5.140000000000001,525.2918287937742
143,Baltimore Ravens,DST,3000,10.0,300.0
144,Atlanta Falcons,DST,2700,8.600000000000001,313.953488372093
145,Green Bay Packers,DST,2300,7.1000000000000005,323.943661971831
146,Detroit Lions,DST,2500,7.7,324.67532467532465
147,San Francisco 49ers,DST,2000,6.1,327.8688524590164
148,Buffalo Bills,DST,2800,8.100000000000001,345.6790123456789
149,Indianapolis Colts,DST,2600,7.499999999999999,346.6666666666667
150,Washington Redskins,DST,2400,6.9,347.82608695652175
151,Dallas Cowboys,DST,2300,6.6,348.4848484848485
152,Miami Dolphins,DST,2100,5.8999999999999995,355.93220338983053
153,New England Patriots,DST,2200,6.1000000000000005,360.655737704918
154,Tennessee Titans,DST,2600,7.0,371.42857142857144
155,Oakland Raiders,DST,2400,6.4,375.0
156,Chicago Bears,DST,2900,7.7,376.6233766233766
157,New York Giants,DST,2600,6.9,376.8115942028985
158,Minnesota Vikings,DST,3100,8.2,378.0487804878049
159,Tampa Bay Buccaneers,DST,2200,5.8,379.3103448275862
160,Jacksonville Jaguars,DST,3400,8.8,386.3636363636363
161,Cincinnati Bengals,DST,2500,6.3999999999999995,390.62500000000006
162,Arizona Cardinals,DST,2200,5.6,392.8571428571429
163,Seattle Seahawks,DST,3300,8.100000000000001,407.40740740740733
164,Pittsburgh Steelers,DST,2400,5.2,461.53846153846155
