,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
13,Buccaneers,3.1,1.6,2.4,1.0,0.6,0.7,1.2,0.6,0.8,1.7,1.0,1.3,0.2,0.1,0.2,0.0,0.0,0.0,24.7,21.6,23.6,318.0,380.9,343.2,7.4,5.7,6.5,7,DST
14,Cardinals,3.5,2.8,3.1,0.8,0.5,0.7,0.7,0.5,0.6,1.1,0.7,0.9,0.2,0.0,0.1,0.1,0.0,0.1,29.0,22.6,25.7,373.0,385.0,378.8,6.8,5.8,6.4,7,DST
15,49ers,3.3,1.8,2.4,1.0,0.8,0.9,0.9,0.5,0.7,1.2,0.8,1.0,0.2,0.1,0.1,0.0,0.0,0.0,23.8,20.1,22.4,327.6,350.0,337.1,6.8,6.1,6.4,7,DST
16,Seahawks,2.9,1.5,2.2,1.1,0.8,0.9,0.7,0.3,0.6,1.0,0.9,0.9,0.2,0.0,0.1,0.1,0.0,0.0,26.5,21.1,24.3,359.2,397.4,376.2,6.9,4.7,6.2,7,DST
17,Bengals,2.8,1.6,2.3,1.3,0.8,1.0,0.6,0.3,0.5,0.7,0.4,0.6,0.2,0.0,0.1,0.0,0.0,0.0,27.0,19.6,23.6,334.8,374.0,354.3,6.5,6.1,6.1,7,DST
18,Jets,3.3,1.8,2.3,0.9,0.7,0.8,0.8,0.4,0.6,1.1,0.6,0.9,0.2,0.0,0.1,0.1,0.0,0.0,28.5,22.5,26.1,373.6,383.0,377.3,6.5,5.0,6.1,7,DST
19,Falcons,3.1,1.8,2.4,1.0,0.6,0.8,0.6,0.4,0.5,0.8,0.6,0.7,0.2,0.1,0.2,0.0,0.0,0.0,27.3,20.0,24.5,363.7,378.0,373.0,6.4,5.4,5.8,7,DST
20,Lions,2.9,1.5,2.2,0.9,0.7,0.8,0.7,0.4,0.5,0.9,0.6,0.8,0.2,0.0,0.1,0.0,0.0,0.0,28.5,22.9,27.0,387.4,411.0,401.9,6.1,4.5,5.7,7,DST
21,Jaguars,2.6,1.9,2.2,0.8,0.6,0.7,0.8,0.3,0.5,1.1,0.5,0.8,0.2,0.0,0.1,0.0,0.0,0.0,30.0,23.6,27.0,362.7,434.0,388.9,6.3,4.7,5.6,7,DST
22,Titans,3.4,1.5,2.1,0.9,0.6,0.8,0.8,0.4,0.6,1.1,0.5,0.8,0.2,0.1,0.1,0.0,0.0,0.0,28.6,20.4,23.6,351.9,385.4,363.4,6.0,4.9,5.5,7,DST
23,Bears,3.0,1.1,1.8,0.9,0.7,0.8,0.6,0.4,0.5,1.0,0.7,0.8,0.2,0.0,0.1,0.1,0.0,0.0,25.5,19.4,22.4,342.0,386.6,363.6,6.2,4.5,5.3,7,DST
24,Raiders,2.3,1.4,1.8,0.9,0.5,0.8,0.7,0.4,0.5,0.8,0.6,0.7,0.2,0.0,0.1,0.0,0.0,0.0,29.2,21.5,25.9,358.3,391.0,376.9,6.3,3.6,5.1,7,DST
25,Texans,2.6,1.3,2.1,0.7,0.4,0.5,0.7,0.3,0.5,0.9,0.5,0.8,0.2,0.0,0.1,0.0,0.0,0.0,30.0,23.7,26.6,359.3,390.0,376.6,5.8,2.5,4.8,7,DST
26,Panthers,2.6,1.2,1.7,0.7,0.5,0.6,0.7,0.4,0.5,0.9,0.5,0.7,0.2,0.0,0.1,0.0,0.0,0.0,30.9,24.6,27.9,350.0,394.4,368.8,5.2,3.2,4.7,7,DST
27,Broncos,2.8,1.0,1.8,0.7,0.4,0.6,0.7,0.3,0.5,0.9,0.5,0.7,0.2,0.0,0.1,0.0,0.0,0.0,28.1,22.7,25.4,381.0,396.6,388.4,5.6,3.6,4.6,7,DST
